threshold,precision_pct,recall_pct,fpr_pct,TP,FP
-1.515625,24.64538658594912,85.98155407490371,0.11869862642237854,75233,230029
-1.5234375,24.61416673754179,85.99641138755871,0.11891896522088809,75246,230456
-1.53125,24.58329930917346,86.01584018103064,0.11914394816269176,75263,230892
-1.5390625,24.550497852369567,86.03069749368564,0.11937563931147582,75276,231341
-1.546875,24.519576778160243,86.05012628715757,0.1196021703010442,75293,231780
-1.5546875,24.489849011567216,86.06726934022103,0.11981838097218121,75308,232199
-1.5625,24.460312512177065,86.08898387410142,0.12004026781845549,75327,232629
-1.5703125,24.428203648342812,86.10384118675643,0.12026989490355328,75340,233074
-1.578125,24.39927858384844,86.11984136961566,0.12048094541547459,75354,233483
-1.5859375,24.368036110374618,86.13127007165797,0.12070128421398417,75364,233910
-1.59375,24.338749047514497,86.15069886512988,0.12092059098065058,75381,234335
-1.6015625,24.308282554728052,86.16898478839758,0.12114660595429741,75397,234773
-1.609375,24.27631049522798,86.19298506268643,0.12139119750112065,75418,235247
-1.6171875,24.245959810236435,86.21241385615835,0.12161927653845375,75435,235689
-1.625,24.216009422971382,86.23184264963028,0.12184529151210055,75452,236127
-1.6328125,24.183634883706027,86.24784283248952,0.12208317485194342,75466,236588
-1.640625,24.15584166210624,86.26384301534875,0.12229112926833534,75480,236991
-1.6484375,24.128365897775137,86.28898615984183,0.12251043603500177,75502,237416
-1.65625,24.097154417067117,86.30955782351798,0.12274883539076621,75520,237878
-1.6640625,24.066350378685293,86.32327226596875,0.1229753663803346,75532,238317
-1.671875,24.037672213560725,86.34155818923645,0.12319467314700103,75548,238742
-1.6796875,24.008756684279593,86.3587012422999,0.123414495929589,75563,239168
-1.6875,23.978654619174673,86.37813003577183,0.12364618707837306,75580,239617
-1.6953125,23.948940861884335,86.39070160801838,0.12386600986096107,75591,240043
-1.703125,23.920320439401895,86.40555892067337,0.12408222053209807,75604,240462
-1.7109375,23.8897120849749,86.41813049291991,0.12430926753758802,75615,240902
-1.71875,23.860811407659792,86.43984502680031,0.12453837860676423,75634,241346
-1.7265625,23.83037435580812,86.458130950068,0.12477368186699926,75650,241802
-1.734375,23.79851544316538,86.47527400313146,0.12501775739790097,75665,242275
-1.7421875,23.769500639159265,86.49127418599069,0.12524119229193992,75679,242708
-1.75,23.74422492448883,86.51870307089223,0.12545585491531225,75703,243124
-1.7578125,23.71908722141302,86.54041760477263,0.1256617452680179,75722,243523
-1.765625,23.691634971474326,86.56670361946993,0.1258908563371941,75745,243967
-1.7734375,23.666726016999185,86.58956102355455,0.1260977787217429,75765,244368
-1.78125,23.636777608313917,86.61127555743494,0.12633875815711518,75784,244835
-1.7890625,23.605449591280653,86.63299009131534,0.12659005791091882,75803,245322
-1.796875,23.57477347495942,86.64784740397033,0.12682742523484014,75816,245782
-1.8046875,23.546799559095213,86.67070480805495,0.12705808435178106,75836,246229
-1.8125,23.515533688619374,86.68784786111841,0.12730422394636903,75851,246706
-1.8203125,23.48641519714682,86.70156230356918,0.1275307549359374,75863,247145
-1.828125,23.455694832995874,86.71870535663265,0.12777431445091753,75878,247617
-1.8359375,23.422503132464676,86.73813415010457,0.1280395466346035,75895,248131
-1.84375,23.393640198824677,86.75984868398497,0.12827794599036796,75914,248593
-1.8515625,23.36231777035218,86.7758488668442,0.12852614964864217,75928,249074
-1.859375,23.332862216869245,86.7907061794992,0.1287599048611125,75941,249527
-1.8671875,23.306055947789428,86.8089921027669,0.12898024365962207,75957,249954
-1.875,23.27803054674694,86.83070663664728,0.12921503090393552,75976,250409
-1.8828125,23.246806883365203,86.84442107909804,0.12946168651444506,75988,250887
-1.890625,23.219555110244926,86.8718499639996,0.12970060188613108,76012,251350
-1.8984375,23.186584599618133,86.88099292563344,0.12995448171954255,76020,251842
-1.90625,23.154484022937048,86.89699310849267,0.13021300569624814,76034,252343
-1.9140625,23.12372670051996,86.91185042114768,0.13046069333860083,76047,252823
-1.921875,23.09219694508624,86.92556486359844,0.13071302512424762,76059,253312
-1.9296875,23.06316357528756,86.94042217625343,0.13094936041632577,76072,253770
-1.9375,23.031888164387208,86.95413661870421,0.13120117618605098,76084,254258
-1.9453125,23.002517917111255,86.97127967176768,0.1314447357010311,76099,254730
-1.953125,22.975522438519334,86.98842272483114,0.13167126669059948,76114,255169
-1.9609375,22.947938896323894,87.01013725871152,0.13190966604636395,76133,255631
