normal,anomaly,AP,AUROC,FPR95,threshold,sequence,frame,scan,global95_TP,global95_FP,global95_FN,global95_TN,global95_precision_pct,global95_recall_pct,global95_fpr_pct,normal_p99_9,anomaly_p50,global50_TP,global50_FP,global50_FN,global50_TN,global50_precision_pct,global50_recall_pct,global50_fpr_pct,global75_TP,global75_FP,global75_FN,global75_TN,global75_precision_pct,global75_recall_pct,global75_fpr_pct,global90_TP,global90_FP,global90_FN,global90_TN,global90_precision_pct,global90_recall_pct,global90_fpr_pct,global99_TP,global99_FP,global99_FN,global99_TN,global99_precision_pct,global99_recall_pct,global99_fpr_pct
91920,68,94.98971064139022,99.98951293964062,0.0881201044386423,-3.8125,146,369,/home/jasongao/Data/STU/val/146/velodyne/000369.bin,67,282,1,91638,19.197707736389685,98.52941176470588,0.30678851174934724,-3.96875,11.8125,44,0,24,91920,100.0,64.70588235294117,0.0,58,1,10,91919,98.30508474576271,85.29411764705883,0.0010879025239338555,64,73,4,91847,46.715328467153284,94.11764705882354,0.07941688424717146,68,1310,0,90610,4.934687953555878,100.0,1.4251523063533507
91858,78,97.28163762409866,99.97497531027545,0.0032659104269633565,-1.859375,146,370,/home/jasongao/Data/STU/val/146/velodyne/000370.bin,76,40,2,91818,65.51724137931035,97.43589743589743,0.04354547235951142,-9.5625,13.25,58,0,20,91858,100.0,74.35897435897436,0.0,71,1,7,91857,98.61111111111111,91.02564102564102,0.0010886368089877854,75,6,3,91852,92.5925925925926,96.15384615384616,0.006531820853926713,77,919,1,90939,7.730923694779117,98.71794871794872,1.000457227459775
91674,82,96.1362239850788,99.95812973543048,0.028361367454240023,-4.0625,146,371,/home/jasongao/Data/STU/val/146/velodyne/000371.bin,80,108,2,91566,42.5531914893617,97.5609756097561,0.1178087571176124,-7.53125,12.25,62,0,20,91674,100.0,75.60975609756098,0.0,70,2,12,91672,97.22222222222223,85.36585365853658,0.002181643650326156,77,20,5,91654,79.38144329896907,93.90243902439025,0.02181643650326156,81,1382,1,90292,5.536568694463432,98.78048780487805,1.5075157623753737
91460,85,98.95997892333665,99.99893235229803,0.004373496610540127,-1.1171875,146,372,/home/jasongao/Data/STU/val/146/velodyne/000372.bin,85,54,0,91406,61.15107913669065,100.0,0.059042204242291715,-9.375,11.4375,62,0,23,91460,100.0,72.94117647058823,0.0,73,2,12,91458,97.33333333333333,85.88235294117646,0.002186748305270063,83,16,2,91444,83.83838383838383,97.6470588235294,0.017493986442160506,85,1212,0,90248,6.553585196607556,100.0,1.3251694729936585
91293,91,96.25465430965909,99.99174858200193,0.07448544795329325,-5.09375,146,373,/home/jasongao/Data/STU/val/146/velodyne/000373.bin,90,186,1,91107,32.608695652173914,98.9010989010989,0.20373960763694918,-5.8125,12.125,58,0,33,91293,100.0,63.73626373626374,0.0,75,0,16,91293,100.0,82.41758241758242,0.0,85,36,6,91257,70.24793388429752,93.4065934065934,0.03943347244586113,91,1350,0,89943,6.315058986814712,100.0,1.4787552167197924
80696,5,87.66666666666667,99.99925646872212,0.001239218796470705,1.5703125,147,225,/home/jasongao/Data/STU/val/147/velodyne/000225.bin,5,92,0,80604,5.154639175257732,100.0,0.11400812927530485,-7.4375,1.7421875,0,0,5,80696,,0.0,0.0,1,0,4,80696,100.0,20.0,0.0,5,17,0,80679,22.727272727272727,100.0,0.021066719540001982,5,983,0,79713,0.5060728744939271,100.0,1.2181520769307028
79317,5,100.0,99.99999999999999,0.0,7.25,147,226,/home/jasongao/Data/STU/val/147/velodyne/000226.bin,5,228,0,79089,2.1459227467811157,100.0,0.28745413971784106,-5.78125,9.0,0,0,5,79317,,0.0,0.0,5,6,0,79311,45.45454545454545,100.0,0.0075645826241537125,5,34,0,79283,12.820512820512821,100.0,0.042865968203537705,5,2638,0,76679,0.18917896329928113,100.0,3.3258948270862487
71797,5,44.666666666666664,99.9954037076758,0.0069640792790785135,3.984375,147,231,/home/jasongao/Data/STU/val/147/velodyne/000231.bin,5,340,0,71457,1.4492753623188406,100.0,0.4735573909773389,-4.0,4.75,0,0,5,71797,,0.0,0.0,5,6,0,71791,45.45454545454545,100.0,0.008356895134894215,5,67,0,71730,6.944444444444445,100.0,0.09331866233965208,5,2471,0,69326,0.20193861066235863,100.0,3.441647979720601
68505,8,100.0,100.0,0.0,5.40625,147,232,/home/jasongao/Data/STU/val/147/velodyne/000232.bin,8,216,0,68289,3.5714285714285716,100.0,0.31530545215677686,-5.0625,6.46875,0,0,8,68505,,0.0,0.0,8,0,0,68505,100.0,100.0,0.0,8,30,0,68475,21.05263157894737,100.0,0.04379242391066346,8,1803,0,66702,0.4417448923246825,100.0,2.6319246770308737
65604,6,100.0,100.0,0.0,7.25,147,233,/home/jasongao/Data/STU/val/147/velodyne/000233.bin,6,168,0,65436,3.4482758620689653,100.0,0.2560819462227913,-5.3125,7.75,1,0,5,65604,100.0,16.666666666666668,0.0,6,3,0,65601,66.66666666666667,100.0,0.004572891896835559,6,33,0,65571,15.384615384615385,100.0,0.05030181086519115,6,1573,0,64031,0.3799873337555415,100.0,2.397719651240778
63678,6,78.71794871794873,99.99607399729891,0.010992807563051604,2.203125,147,234,/home/jasongao/Data/STU/val/147/velodyne/000234.bin,6,325,0,63353,1.8126888217522659,100.0,0.5103803511416816,-3.515625,3.140625,0,0,6,63678,,0.0,0.0,4,2,2,63676,66.66666666666667,66.66666666666667,0.003140802160871887,6,72,0,63606,7.6923076923076925,100.0,0.11306887779138793,6,2475,0,61203,0.2418379685610641,100.0,3.8867426740789597
62567,6,0.5038277587843643,98.93047985892457,1.6302523694599387,-9.4375,147,235,/home/jasongao/Data/STU/val/147/velodyne/000235.bin,3,764,3,61803,0.39113428943937417,50.0,1.2210909904582288,-3.828125,-8.625,0,0,6,62567,,0.0,0.0,0,0,6,62567,,0.0,0.0,0,56,6,62511,0.0,0.0,0.0895040516566241,6,2375,0,60192,0.25199496010079797,100.0,3.795930762222897
62813,5,100.0,100.0,0.0,11.25,147,236,/home/jasongao/Data/STU/val/147/velodyne/000236.bin,5,597,0,62216,0.8305647840531561,100.0,0.9504401955009313,-2.46875,13.0625,5,0,0,62813,100.0,100.0,0.0,5,5,0,62808,50.0,100.0,0.007960135640711317,5,153,0,62660,3.1645569620253164,100.0,0.24358015060576632,5,2697,0,60116,0.1850481125092524,100.0,4.293697164599685
64610,5,100.0,100.0,0.0,8.625,147,237,/home/jasongao/Data/STU/val/147/velodyne/000237.bin,5,326,0,64284,1.5105740181268883,100.0,0.5045658566785327,-3.984375,10.125,4,0,1,64610,100.0,80.0,0.0,5,2,0,64608,71.42857142857143,100.0,0.003095496053242532,5,57,0,64553,8.064516129032258,100.0,0.08822163751741216,5,2552,0,62058,0.19554165037152912,100.0,3.949852963937471
66153,6,22.505291005291006,99.982112174303,0.02872129759799253,-1.8046875,147,238,/home/jasongao/Data/STU/val/147/velodyne/000238.bin,6,182,0,65971,3.1914893617021276,100.0,0.27511979804392844,-5.3125,-0.4375,0,0,6,66153,,0.0,0.0,0,0,6,66153,,0.0,0.0,6,33,0,66120,15.384615384615385,100.0,0.04988435898598703,6,2256,0,63897,0.26525198938992045,100.0,3.4102761779511135
68286,5,71.58333333333333,99.99355651231583,0.016108719210379874,-1.7109375,147,239,/home/jasongao/Data/STU/val/147/velodyne/000239.bin,5,586,0,67700,0.8460236886632826,100.0,0.8581554052075095,-3.734375,0.54296875,0,0,5,68286,,0.0,0.0,0,0,5,68286,,0.0,0.0,5,62,0,68224,7.462686567164179,100.0,0.09079459918577747,5,3307,0,64979,0.15096618357487923,100.0,4.84286676624784
71016,6,2.187403466604009,99.78995343772296,0.27458600878675227,1.1171875,147,240,/home/jasongao/Data/STU/val/147/velodyne/000240.bin,6,615,0,70401,0.966183574879227,100.0,0.8660020277120649,4.5,3.140625,0,0,6,71016,,0.0,0.0,4,139,2,70877,2.797202797202797,66.66666666666667,0.1957305395967106,6,301,0,70715,1.9543973941368078,100.0,0.42384814689647404,6,3572,0,67444,0.16769144773616546,100.0,5.029852427621944
73753,7,100.0,100.0,0.0,6.40625,147,241,/home/jasongao/Data/STU/val/147/velodyne/000241.bin,7,223,0,73530,3.0434782608695654,100.0,0.3023605819424295,-5.8125,8.5,3,0,4,73753,100.0,42.857142857142854,0.0,7,0,0,73753,100.0,100.0,0.0,7,41,0,73712,14.583333333333334,100.0,0.055590959011836805,7,1999,0,71754,0.3489531405782652,100.0,2.710398221089312
74951,5,100.0,100.0,0.0,8.75,147,242,/home/jasongao/Data/STU/val/147/velodyne/000242.bin,5,868,0,74083,0.572737686139748,100.0,1.15808995210204,-2.453125,10.8125,3,0,2,74951,100.0,60.0,0.0,5,9,0,74942,35.714285714285715,100.0,0.012007845125481982,5,151,0,74800,3.2051282051282053,100.0,0.2014649571053088,5,3450,0,71501,0.1447178002894356,100.0,4.603007298101426
74717,9,100.0,100.0,0.0,8.75,147,243,/home/jasongao/Data/STU/val/147/velodyne/000243.bin,9,191,0,74526,4.5,100.0,0.25563124857796754,-6.125,10.4375,5,0,4,74717,100.0,55.55555555555556,0.0,9,0,0,74717,100.0,100.0,0.0,9,21,0,74696,30.0,100.0,0.028106053508572346,9,3335,0,71382,0.26913875598086123,100.0,4.46350897386137
77021,7,100.0,100.0,0.0,8.1875,147,244,/home/jasongao/Data/STU/val/147/velodyne/000244.bin,7,457,0,76564,1.5086206896551724,100.0,0.5933446722322483,-5.5,9.875,3,0,4,77021,100.0,42.857142857142854,0.0,7,7,0,77014,50.0,100.0,0.009088430428065073,7,23,0,76998,23.333333333333332,100.0,0.02986198569221381,7,3047,0,73974,0.22920759659463,100.0,3.956063930616325
79911,8,100.0,100.0,0.0,7.90625,147,245,/home/jasongao/Data/STU/val/147/velodyne/000245.bin,8,1248,0,78663,0.6369426751592356,100.0,1.5617374328940947,-1.046875,10.0,4,0,4,79911,100.0,50.0,0.0,8,0,0,79911,100.0,100.0,0.0,8,475,0,79436,1.6563146997929608,100.0,0.594411282551839,8,3702,0,76209,0.215633423180593,100.0,4.632653827382963
83241,8,0.21784069837692374,97.50761343568674,4.490575557717952,-15.1875,147,246,/home/jasongao/Data/STU/val/147/velodyne/000246.bin,0,1200,8,82041,0.0,0.0,1.4415972897970952,0.48046875,-10.75,0,0,8,83241,,0.0,0.0,0,5,8,83236,0.0,0.0,0.006006655374154563,0,416,8,82825,0.0,0.0,0.49975372712965965,6,3449,2,79792,0.1736613603473227,75.0,4.143390877091818
84889,9,18.816396484231923,99.9767016011759,0.02591619644476905,3.328125,147,247,/home/jasongao/Data/STU/val/147/velodyne/000247.bin,9,2141,0,82748,0.4186046511627907,100.0,2.5221171176477517,2.046875,4.3125,0,0,9,84889,,0.0,0.0,9,27,0,84862,25.0,100.0,0.031806241091307474,9,1241,0,83648,0.72,100.0,1.461909081270836,9,5120,0,79769,0.17547280171573407,100.0,6.031405718055343
87179,8,28.496935673677292,99.90579726769062,0.13650076279838036,7.46875,147,248,/home/jasongao/Data/STU/val/147/velodyne/000248.bin,8,2683,0,84496,0.29728725380899296,100.0,3.077576021748357,8.625,8.25,2,0,6,87179,100.0,25.0,0.0,8,695,0,86484,1.1379800853485065,100.0,0.7972103373518852,8,2011,0,85168,0.396235760277365,100.0,2.3067481847692677,8,4587,0,82592,0.17410228509249184,100.0,5.261588226522442
89343,11,2.063306454004311,99.69016242814975,0.35369307052595056,4.5,147,249,/home/jasongao/Data/STU/val/147/velodyne/000249.bin,11,1227,0,88116,0.8885298869143781,100.0,1.373358852959941,15.75,7.5625,4,269,7,89074,1.465201465201465,36.36363636363637,0.30108682269455916,11,394,0,88949,2.7160493827160495,100.0,0.4409970562886852,11,678,0,88665,1.5965166908563135,100.0,0.7588731070145395,11,4185,0,85158,0.2621544327931363,100.0,4.684194620731339
91344,9,92.826278659612,99.99939179852475,0.001094762655456297,4.21875,147,250,/home/jasongao/Data/STU/val/147/velodyne/000250.bin,9,219,0,91125,3.9473684210526314,100.0,0.23975302154492906,-6.4375,5.78125,0,0,9,91344,,0.0,0.0,9,1,0,91343,90.0,100.0,0.001094762655456297,9,18,0,91326,33.333333333333336,100.0,0.01970572779821335,9,2643,0,88701,0.3393665158371041,100.0,2.893457698370993
93133,10,100.0,100.0,0.0,8.25,147,251,/home/jasongao/Data/STU/val/147/velodyne/000251.bin,10,348,0,92785,2.793296089385475,100.0,0.37365917558760053,-4.09375,10.6875,6,0,4,93133,100.0,60.0,0.0,10,33,0,93100,23.25581395348837,100.0,0.03543319768503109,10,88,0,93045,10.204081632653061,100.0,0.0944885271600829,10,3310,0,89823,0.30120481927710846,100.0,3.5540571011349362
94915,9,100.0,99.99999999999999,0.0,7.5,147,252,/home/jasongao/Data/STU/val/147/velodyne/000252.bin,9,261,0,94654,3.3333333333333335,100.0,0.27498287941842703,-5.78125,10.375,6,0,3,94915,100.0,66.66666666666667,0.0,9,3,0,94912,75.0,100.0,0.0031607227519359427,9,30,0,94885,23.076923076923077,100.0,0.031607227519359425,9,2660,0,92255,0.3372049456725365,100.0,2.8025075067165357
96255,11,100.0,99.99999999999999,0.0,6.03125,147,253,/home/jasongao/Data/STU/val/147/velodyne/000253.bin,11,156,0,96099,6.586826347305389,100.0,0.16206950288296712,-6.6875,9.25,4,0,7,96255,100.0,36.36363636363637,0.0,11,3,0,96252,78.57142857142857,100.0,0.003116721209287829,11,51,0,96204,17.741935483870968,100.0,0.0529842605578931,11,2279,0,93976,0.48034934497816595,100.0,2.3676692119889875
97327,13,100.0,100.0,0.0,7.0625,147,254,/home/jasongao/Data/STU/val/147/velodyne/000254.bin,13,205,0,97122,5.963302752293578,100.0,0.2106301437422298,-5.875,10.5625,8,0,5,97327,100.0,61.53846153846154,0.0,13,3,0,97324,81.25,100.0,0.0030823923474472656,13,38,0,97289,25.49019607843137,100.0,0.03904363640099869,13,2151,0,95176,0.600739371534196,100.0,2.210075313119689
98450,11,99.24242424242425,99.99990765963341,0.001015744032503809,8.5,147,255,/home/jasongao/Data/STU/val/147/velodyne/000255.bin,11,184,0,98266,5.641025641025641,100.0,0.18689690198070086,-4.53125,12.625,9,0,2,98450,100.0,81.81818181818181,0.0,11,3,0,98447,78.57142857142857,100.0,0.0030472320975114273,11,84,0,98366,11.578947368421053,100.0,0.08532249873031995,11,1956,0,96494,0.5592272496187087,100.0,1.9867953275774506
99163,14,99.52380952380952,99.99992796852514,0.0010084406482256487,4.0625,147,256,/home/jasongao/Data/STU/val/147/velodyne/000256.bin,14,539,0,98624,2.5316455696202533,100.0,0.5435495093936247,-4.15625,7.21875,1,0,13,99163,100.0,7.142857142857143,0.0,14,2,0,99161,87.5,100.0,0.0020168812964512974,14,86,0,99077,14.0,100.0,0.08672589574740579,14,2797,0,96366,0.49804340092493776,100.0,2.8206084930871396
100080,15,97.42002063983489,99.99953370636825,0.003996802557953637,7.96875,147,257,/home/jasongao/Data/STU/val/147/velodyne/000257.bin,15,369,0,99711,3.90625,100.0,0.368705035971223,-5.1875,11.125,12,0,3,100080,100.0,80.0,0.0,15,13,0,100067,53.57142857142857,100.0,0.01298960831334932,15,62,0,100018,19.48051948051948,100.0,0.061950439648281376,15,2129,0,97951,0.6996268656716418,100.0,2.1272981614708235
100493,15,97.68115942028986,99.99950245290718,0.007960753485317384,7.21875,147,258,/home/jasongao/Data/STU/val/147/velodyne/000258.bin,15,1494,0,98999,0.9940357852882704,100.0,1.4866707133830217,5.34375,11.0,11,0,4,100493,100.0,73.33333333333333,0.0,15,304,0,100189,4.702194357366771,100.0,0.30250863244206067,15,1181,0,99312,1.254180602006689,100.0,1.175206233269979,15,3000,0,97493,0.4975124378109453,100.0,2.9852825569940196
100547,16,97.70720108695652,99.99953380011337,0.006961918306861469,3.359375,147,259,/home/jasongao/Data/STU/val/147/velodyne/000259.bin,16,333,0,100214,4.584527220630372,100.0,0.33118839945498124,-2.984375,11.3125,9,0,7,100547,100.0,56.25,0.0,16,12,0,100535,57.142857142857146,100.0,0.011934717097476802,16,107,0,100440,13.008130081300813,100.0,0.10641789411916815,16,2330,0,98217,0.6820119352088662,100.0,2.317324236426746
99189,16,100.0,100.00000000000003,0.0,6.3125,147,260,/home/jasongao/Data/STU/val/147/velodyne/000260.bin,16,698,0,98491,2.2408963585434174,100.0,0.7037070642914033,-2.515625,10.4375,10,0,6,99189,100.0,62.5,0.0,16,4,0,99185,80.0,100.0,0.004032705239492282,16,142,0,99047,10.126582278481013,100.0,0.14316103600197602,16,2522,0,96667,0.6304176516942475,100.0,2.542620653499884
99067,18,100.0,100.0,0.0,11.375,147,261,/home/jasongao/Data/STU/val/147/velodyne/000261.bin,18,279,0,98788,6.0606060606060606,100.0,0.2816275853715162,-1.203125,13.1875,18,0,0,99067,100.0,100.0,0.0,18,9,0,99058,66.66666666666667,100.0,0.009084760818436007,18,156,0,98911,10.344827586206897,100.0,0.15746918751955746,18,1576,0,97491,1.1292346298619824,100.0,1.5908425610950165
100576,17,97.59165430878234,99.9995905934757,0.0029828189627744196,5.96875,147,262,/home/jasongao/Data/STU/val/147/velodyne/000262.bin,17,789,0,99787,2.109181141439206,100.0,0.7844813872096723,1.171875,11.0625,11,0,6,100576,100.0,64.70588235294117,0.0,17,16,0,100560,51.515151515151516,100.0,0.01590836780146357,17,501,0,100075,3.281853281853282,100.0,0.498130766783328,17,2639,0,97937,0.6400602409638554,100.0,2.6238864142538976
102478,20,99.54545454545453,99.99990241807998,0.001951638400437167,8.5625,147,263,/home/jasongao/Data/STU/val/147/velodyne/000263.bin,20,426,0,102052,4.484304932735426,100.0,0.41569897929311656,1.7890625,12.875,18,0,2,102478,100.0,90.0,0.0,20,76,0,102402,20.833333333333332,100.0,0.07416225921661235,20,206,0,102272,8.849557522123893,100.0,0.2010187552450282,20,2253,0,100225,0.8798944126704795,100.0,2.1985206580924688
102848,19,99.49874686716792,99.99989765172108,0.0019446172993154947,7.84375,147,264,/home/jasongao/Data/STU/val/147/velodyne/000264.bin,19,306,0,102542,5.846153846153846,100.0,0.2975264467952707,-0.625,12.3125,15,0,4,102848,100.0,78.94736842105263,0.0,19,86,0,102762,18.095238095238095,100.0,0.08361854387056628,19,130,0,102718,12.751677852348994,100.0,0.12640012445550716,19,1935,0,100913,0.9723643807574207,100.0,1.8814172370877411
103053,22,82.66331390810102,99.99704476866714,0.005822246805042066,6.40625,147,265,/home/jasongao/Data/STU/val/147/velodyne/000265.bin,22,560,0,102493,3.7800687285223367,100.0,0.5434097018039261,0.1826171875,9.0,9,3,13,103050,75.0,40.90909090909091,0.002911123402521033,22,32,0,103021,40.74074074074074,100.0,0.03105198296022435,22,254,0,102799,7.971014492753623,100.0,0.24647511474678077,22,1996,0,101057,1.0901883052527255,100.0,1.9368674371439938
103131,24,98.27777777777777,99.99951517972289,0.0019392811084930817,6.9375,147,266,/home/jasongao/Data/STU/val/147/velodyne/000266.bin,24,256,0,102875,8.571428571428571,100.0,0.24822798188711445,-1.1484375,10.875,14,0,10,103131,100.0,58.333333333333336,0.0,24,49,0,103082,32.87671232876713,100.0,0.047512387158080496,24,158,0,102973,13.186813186813186,100.0,0.15320320757095346,24,1810,0,101321,1.3086150490730644,100.0,1.755049403186239
102461,26,97.76668310322157,99.99939939624308,0.004879905525029035,7.65625,147,267,/home/jasongao/Data/STU/val/147/velodyne/000267.bin,26,357,0,102104,6.788511749347259,100.0,0.3484252544870731,-0.65625,12.9375,21,0,5,102461,100.0,80.76923076923077,0.0,26,23,0,102438,53.06122448979592,100.0,0.022447565415133562,26,159,0,102302,14.054054054054054,100.0,0.15518099569592333,26,1525,0,100936,1.6763378465506125,100.0,1.488371185133856
102403,28,96.17812402738872,99.99787255116689,0.023436813374608165,4.625,147,268,/home/jasongao/Data/STU/val/147/velodyne/000268.bin,28,333,0,102070,7.756232686980609,100.0,0.3251857855726883,1.09375,13.4375,22,0,6,102403,100.0,78.57142857142857,0.0,28,40,0,102363,41.1764705882353,100.0,0.03906135562434694,28,170,0,102233,14.141414141414142,100.0,0.1660107614034745,28,1595,0,100808,1.725200246457178,100.0,1.5575715555208343
102422,29,99.5152847768781,99.999865330657,0.000976352736716721,11.0625,147,269,/home/jasongao/Data/STU/val/147/velodyne/000269.bin,29,195,0,102227,12.946428571428571,100.0,0.19038878365976059,3.0625,13.9375,29,1,0,102421,96.66666666666667,100.0,0.000976352736716721,29,103,0,102319,21.96969696969697,100.0,0.10056433188182226,29,140,0,102282,17.159763313609467,100.0,0.13668938314034093,29,1733,0,100689,1.6458569807037458,100.0,1.6920192927300775
102285,33,100.0,100.0,0.0,14.375,147,270,/home/jasongao/Data/STU/val/147/velodyne/000270.bin,33,320,0,101965,9.34844192634561,100.0,0.3128513467272816,1.5859375,16.625,33,3,0,102282,91.66666666666667,100.0,0.002932981375568265,33,49,0,102236,40.24390243902439,100.0,0.047905362467614995,33,173,0,102112,16.019417475728154,100.0,0.16913525932443663,33,1356,0,100929,2.375809935205184,100.0,1.3257075817568558
102257,32,94.51041666666666,99.99474363613248,0.0674770431364112,9.8125,147,271,/home/jasongao/Data/STU/val/147/velodyne/000271.bin,32,303,0,101954,9.552238805970148,100.0,0.29631223290337094,6.03125,17.625,30,67,2,102190,30.927835051546392,93.75,0.06552118681361667,32,123,0,102134,20.64516129032258,100.0,0.12028516385186344,32,202,0,102055,13.675213675213675,100.0,0.19754148860224727,32,1445,0,100812,2.1665538253215977,100.0,1.413106193219046
102059,40,86.24226472932976,99.98203245181709,0.11463957122840711,5.59375,147,272,/home/jasongao/Data/STU/val/147/velodyne/000272.bin,40,364,0,101695,9.900990099009901,100.0,0.35665644382171097,7.375,17.25,34,61,6,101998,35.78947368421053,85.0,0.05976934910199003,40,134,0,101925,22.988505747126435,100.0,0.13129660294535514,40,247,0,101812,13.937282229965156,100.0,0.24201687259330387,40,2261,0,99798,1.7383746197305519,100.0,2.2153852183540894
101658,41,97.4864584025579,99.9989803209134,0.004918452064766176,8.375,147,273,/home/jasongao/Data/STU/val/147/velodyne/000273.bin,41,253,0,101405,13.945578231292517,100.0,0.24887367447716854,-0.23046875,16.875,31,2,10,101656,93.93939393939394,75.60975609756098,0.0019673808259064707,41,27,0,101631,60.294117647058826,100.0,0.026559641149737356,41,157,0,101501,20.707070707070706,100.0,0.15443939483365796,41,1862,0,99796,2.1544929059379925,100.0,1.8316315489189243
101670,44,95.66961874835212,99.99786519667015,0.011802891708468575,7.15625,147,274,/home/jasongao/Data/STU/val/147/velodyne/000274.bin,44,391,0,101279,10.114942528735632,100.0,0.38457755483426775,-0.07373046875,17.75,33,3,11,101667,91.66666666666667,75.0,0.0029507229271171437,44,20,0,101650,68.75,100.0,0.019671486180780958,44,200,0,101470,18.0327868852459,100.0,0.1967148618078096,44,1498,0,100172,2.853437094682231,100.0,1.4733943149404938
101666,49,99.74187868367281,99.99987955759094,0.0009836130072984086,8.5625,147,275,/home/jasongao/Data/STU/val/147/velodyne/000275.bin,49,528,0,101138,8.492201039861351,100.0,0.5193476678535597,-0.0634765625,18.0,38,0,11,101666,100.0,77.55102040816327,0.0,49,14,0,101652,77.77777777777777,100.0,0.01377058210217772,49,231,0,101435,17.5,100.0,0.22721460468593235,49,2453,0,99213,1.9584332533972821,100.0,2.4128027069029963
100765,53,97.46215592250631,99.99838967745801,0.014886121173026347,8.375,147,276,/home/jasongao/Data/STU/val/147/velodyne/000276.bin,53,630,0,100135,7.759882869692533,100.0,0.6252170892671066,5.6875,16.125,45,3,8,100762,93.75,84.90566037735849,0.0029772242346052698,53,178,0,100587,22.943722943722943,100.0,0.17664863791991267,53,292,0,100473,15.36231884057971,100.0,0.2897831588349129,53,2115,0,98650,2.444649446494465,100.0,2.0989430853967153
99868,59,99.71917580591558,99.99981331289504,0.0,11.3125,147,277,/home/jasongao/Data/STU/val/147/velodyne/000277.bin,59,600,0,99268,8.952959028831563,100.0,0.6007930468218048,0.65625,16.5,58,2,1,99866,96.66666666666667,98.30508474576271,0.002002643489406016,59,16,0,99852,78.66666666666667,100.0,0.016021147915248127,59,403,0,99465,12.770562770562771,100.0,0.4035326631153122,59,2167,0,97701,2.650494159928122,100.0,2.169864220771418
98830,67,99.617117700573,99.99975836692285,0.0010118385105737124,9.1875,147,278,/home/jasongao/Data/STU/val/147/velodyne/000278.bin,67,682,0,98148,8.945260347129507,100.0,0.6900738642112719,-2.3125,16.375,58,1,9,98829,98.30508474576271,86.56716417910448,0.0010118385105737124,67,19,0,98811,77.90697674418605,100.0,0.019224931700900536,67,162,0,98668,29.25764192139738,100.0,0.1639178387129414,67,2202,0,96628,2.9528426619656236,100.0,2.228068400283315
97699,74,25.609003663042685,99.89787303142609,0.10337874492062356,8.5625,147,279,/home/jasongao/Data/STU/val/147/velodyne/000279.bin,74,557,0,97142,11.727416798732172,100.0,0.5701184249582902,18.0,13.8125,65,100,9,97599,39.39393939393939,87.83783783783784,0.10235519299071638,74,102,0,97597,42.04545454545455,100.0,0.10440229685053071,74,309,0,97390,19.321148825065276,100.0,0.3162775463413136,74,1907,0,95792,3.735487127713276,100.0,1.9519135303329613
96782,81,88.34840223647869,99.99226338128891,0.009299249860511253,9.625,147,280,/home/jasongao/Data/STU/val/147/velodyne/000280.bin,81,409,0,96373,16.53061224489796,100.0,0.42259924366101137,-1.5703125,15.5625,74,9,7,96773,89.1566265060241,91.35802469135803,0.009299249860511252,79,21,2,96761,79.0,97.53086419753086,0.021698249674526254,81,220,0,96562,26.910299003322258,100.0,0.22731499659027504,81,1815,0,94967,4.272151898734177,100.0,1.875348721869769
96260,91,90.32668420240117,99.9823851610679,0.10076875129856638,8.0625,147,281,/home/jasongao/Data/STU/val/147/velodyne/000281.bin,91,498,0,95762,15.449915110356537,100.0,0.5173488468730522,8.0625,12.625,82,31,9,96229,72.56637168141593,90.10989010989012,0.03220444629129441,89,273,2,95987,24.585635359116022,97.8021978021978,0.28360689798462496,91,363,0,95897,20.044052863436125,100.0,0.37710367753999585,91,1555,0,94705,5.528554070473876,100.0,1.6154165800955744
95883,102,99.71603704328591,99.99966769140413,0.0,8.6875,147,282,/home/jasongao/Data/STU/val/147/velodyne/000282.bin,102,501,0,95382,16.915422885572138,100.0,0.5225118112699852,1.84375,11.8125,83,0,19,95883,100.0,81.37254901960785,0.0,102,41,0,95842,71.32867132867133,100.0,0.04276044762888103,102,369,0,95514,21.656050955414013,100.0,0.3848440286599293,102,2224,0,93659,4.3852106620808255,100.0,2.3194935494300344
95604,109,94.74531294829141,99.9856585402553,0.05543701100372369,9.125,147,283,/home/jasongao/Data/STU/val/147/velodyne/000283.bin,109,587,0,95017,15.660919540229886,100.0,0.6139910463997322,8.25,14.625,101,36,8,95568,73.72262773722628,92.66055045871559,0.03765532822894439,107,238,2,95366,31.014492753623188,98.1651376146789,0.24894355884691016,107,432,2,95172,19.851576994434136,98.1651376146789,0.45186393874733277,109,2174,0,93430,4.774419623302672,100.0,2.2739634324923643
95200,124,96.25330725640883,99.986713031987,0.022058823529411766,7.65625,147,284,/home/jasongao/Data/STU/val/147/velodyne/000284.bin,124,553,0,94647,18.31610044313146,100.0,0.5808823529411765,5.90625,11.8125,105,1,19,95199,99.05660377358491,84.6774193548387,0.0010504201680672268,121,245,3,94955,33.060109289617486,97.58064516129032,0.25735294117647056,124,427,0,94773,22.504537205081668,100.0,0.4485294117647059,124,2157,0,93043,5.436212187637001,100.0,2.2657563025210083
94904,139,97.05026476659854,99.98064306710242,0.036879372839922445,6.1875,147,285,/home/jasongao/Data/STU/val/147/velodyne/000285.bin,138,604,1,94300,18.598382749326145,99.28057553956835,0.636432605580376,4.625,13.8125,114,0,25,94904,100.0,82.01438848920863,0.0,135,245,4,94659,35.526315789473685,97.12230215827338,0.2581556098794571,135,493,4,94411,21.496815286624205,97.12230215827338,0.519472308859479,139,1683,0,93221,7.628979143798024,100.0,1.7733709854168422
