anomaly,normal,AP_loss
P151:1,N142:1222,1.2205287382961527e-08
P150:4,N147:698,1.2204744528108483e-08
P142:3,N141:1527,1.2204688974895741e-08
P169:1,N147:339,1.2204042699361645e-08
P150:4,N139:1271,1.2197785184789137e-08
P150:4,N149:93,1.2197785184789137e-08
P142:3,N125:1295,1.2196282489505217e-08
P169:1,N153:342,1.2195857412562201e-08
P138:4,N138:402,1.2194595717047722e-08
P169:1,N138:643,1.2194407830890088e-08
P142:2,N125:0,1.2194354070831177e-08
P142:3,N151:636,1.2193733370300003e-08
P125:1,N142:1140,1.2191452396756438e-08
P142:3,N125:214,1.2190704398602407e-08
P151:1,N147:353,1.2190177411069833e-08
P150:4,N144:115,1.2189056595255675e-08
P150:4,N148:578,1.2189056595255675e-08
P140:1,N169:2895,1.2188790341590813e-08
P142:3,N147:357,1.218451852393855e-08
P138:5,N125:544,1.2183963412787597e-08
P138:5,N148:312,1.2179820724968961e-08
P142:2,N169:4067,1.217849043327847e-08
P143:3,N140:614,1.217724691389281e-08
P146:2,N169:2692,1.2174479672377699e-08
P145:1,N137:97,1.2173475821363956e-08
P145:1,N137:814,1.2173475821363956e-08
P145:1,N139:830,1.2173475821363956e-08
P145:1,N141:1636,1.2173475821363956e-08
P145:1,N149:669,1.2173475821363956e-08
P137:3,N148:367,1.2173364285166343e-08
P137:3,N169:3181,1.2173364285166343e-08
P150:3,N139:2801,1.2172601045790091e-08
P150:3,N147:81,1.2172601045790091e-08
P142:3,N139:596,1.2172013102817942e-08
P169:1,N140:1210,1.2171099124245986e-08
P142:2,N143:189,1.2167222396401383e-08
P152:1,N153:208,1.2160751810514346e-08
P138:5,N141:1367,1.2160300923450654e-08
P142:3,N142:81,1.2158437144050323e-08
P138:4,N137:14,1.2157167637176132e-08
P138:4,N137:428,1.2157167637176132e-08
P138:4,N137:829,1.2157167637176132e-08
P138:4,N139:897,1.2157167637176132e-08
P138:4,N139:1247,1.2157167637176132e-08
P138:4,N150:58,1.2157167637176132e-08
P146:2,N138:1569,1.2155847320777765e-08
P145:2,N153:3,1.2155586646157708e-08
P169:1,N139:598,1.2151410700693006e-08
P142:2,N139:1181,1.2151302149172393e-08
P125:1,N148:512,1.215064555022135e-08
P145:1,N125:1674,1.2149237575300372e-08
P145:1,N137:188,1.2149237575300372e-08
P145:1,N138:829,1.2149237575300372e-08
P145:1,N141:1297,1.2149237575300372e-08
P145:1,N147:376,1.2149237575300372e-08
P145:1,N150:182,1.2149237575300372e-08
P138:4,N137:399,1.2148689985570796e-08
P138:4,N150:76,1.2148689985570796e-08
P169:1,N125:1182,1.2145761506771069e-08
P143:3,N149:304,1.214453433258155e-08
P150:4,N142:645,1.214381808549777e-08
P150:3,N151:529,1.2143701856028305e-08
P150:3,N138:532,1.2143701856028303e-08
P150:3,N141:1290,1.2143701856028303e-08
P150:3,N147:185,1.2143701856028303e-08
P142:3,N143:108,1.2143635644667064e-08
P137:3,N147:345,1.2143173316383686e-08
P137:3,N149:647,1.2143173316383686e-08
P141:5,N140:715,1.2142050992753028e-08
P142:2,N169:2578,1.2141946385656437e-08
P142:2,N125:345,1.2140144877667404e-08
P169:1,N148:608,1.2140122719227614e-08
P147:2,N139:840,1.2137451128227073e-08
P147:2,N139:1232,1.2137451128227073e-08
P147:2,N140:1269,1.2137451128227073e-08
P147:2,N143:182,1.2137451128227073e-08
P147:2,N152:404,1.2137451128227073e-08
P142:3,N139:682,1.2136528918890263e-08
P138:5,N142:821,1.2136520232343881e-08
P142:2,N153:399,1.2136096913921952e-08
P142:2,N169:3330,1.2133844566941655e-08
P143:3,N146:57,1.2133036572277758e-08
P145:1,N137:14,1.213303075679615e-08
P145:1,N153:81,1.213303075679615e-08
P138:5,N141:1149,1.213268642253412e-08
P148:2,N125:1127,1.2129608686644462e-08
P148:2,N143:339,1.2129608686644462e-08
P148:2,N148:279,1.2129608686644462e-08
P148:2,N152:3,1.2129608686644462e-08
P150:2,N125:1188,1.2129171166733553e-08
P150:2,N125:1757,1.2129171166733553e-08
P150:2,N137:1,1.2129171166733553e-08
P150:2,N137:91,1.2129171166733553e-08
P150:2,N137:814,1.2129171166733553e-08
P150:2,N139:915,1.2129171166733553e-08
P150:2,N139:1030,1.2129171166733553e-08
P150:2,N139:1907,1.2129171166733553e-08
P150:2,N139:2429,1.2129171166733553e-08
P150:2,N140:493,1.2129171166733553e-08
P150:2,N140:574,1.2129171166733553e-08
P150:2,N140:646,1.2129171166733553e-08
P150:2,N140:1067,1.2129171166733553e-08
P150:2,N140:1551,1.2129171166733553e-08
P150:2,N141:28,1.2129171166733553e-08
P150:2,N141:89,1.2129171166733553e-08
P150:2,N141:1675,1.2129171166733553e-08
P150:2,N142:468,1.2129171166733553e-08
P150:2,N142:689,1.2129171166733553e-08
P150:2,N144:64,1.2129171166733553e-08
P150:2,N144:274,1.2129171166733553e-08
P150:2,N145:110,1.2129171166733553e-08
P150:2,N145:307,1.2129171166733553e-08
P150:2,N146:285,1.2129171166733553e-08
P150:2,N147:376,1.2129171166733553e-08
P150:2,N147:676,1.2129171166733553e-08
P150:2,N148:26,1.2129171166733553e-08
P150:2,N148:279,1.2129171166733553e-08
P150:2,N148:292,1.2129171166733553e-08
P150:2,N148:306,1.2129171166733553e-08
P150:2,N149:65,1.2129171166733553e-08
P150:2,N149:66,1.2129171166733553e-08
P150:2,N149:340,1.2129171166733553e-08
P150:2,N149:571,1.2129171166733553e-08
P150:2,N149:669,1.2129171166733553e-08
P150:2,N150:615,1.2129171166733553e-08
P150:2,N150:679,1.2129171166733553e-08
P150:2,N150:1351,1.2129171166733553e-08
P150:2,N150:1544,1.2129171166733553e-08
P150:2,N151:20,1.2129171166733553e-08
P150:2,N151:78,1.2129171166733553e-08
P150:2,N151:281,1.2129171166733553e-08
P150:2,N152:601,1.2129171166733553e-08
P150:2,N153:152,1.2129171166733553e-08
P150:2,N153:380,1.2129171166733553e-08
P150:2,N153:442,1.2129171166733553e-08
P150:2,N169:1213,1.2129171166733553e-08
P150:2,N169:2113,1.2129171166733553e-08
P150:2,N169:4017,1.2129171166733553e-08
P138:4,N150:750,1.2125623426483562e-08
P145:1,N141:1311,1.2124999329236787e-08
P145:1,N147:462,1.2124999329236787e-08
P145:1,N152:318,1.2124999329236787e-08
P125:1,N150:406,1.2123917900429904e-08
P142:3,N141:1176,1.2123032935714459e-08
P143:3,N139:752,1.2120035703924565e-08
P151:1,N150:670,1.2119752133859706e-08
P142:3,N125:57,1.2119200547693752e-08
P150:3,N153:489,1.2117439194507603e-08
P143:3,N148:396,1.2109444260936252e-08
P143:3,N147:290,1.2109046361574525e-08
P138:5,N125:1395,1.2109023933197177e-08
P137:3,N141:1909,1.2108441943291694e-08
P137:3,N145:97,1.2108441943291694e-08
P137:3,N153:97,1.2108441943291694e-08
P150:4,N150:665,1.2106502027548364e-08
P151:1,N149:60,1.2104642161968012e-08
P142:3,N169:3010,1.2103998197201979e-08
P150:3,N145:97,1.2098872912306926e-08
P142:3,N169:943,1.20932826558451e-08
P144:3,N137:797,1.2090458117312675e-08
P144:3,N169:2262,1.2090458117312675e-08
P142:3,N169:4497,1.2087105999717758e-08
P169:1,N125:727,1.2085778391525844e-08
P169:1,N139:1281,1.2085267537905379e-08
P142:2,N152:218,1.2084051073204135e-08
P142:3,N138:354,1.2083687599448187e-08
P142:3,N150:1580,1.2081993325361756e-08
P125:1,N142:1169,1.208143357871261e-08
P125:1,N141:2106,1.2081230719703409e-08
P137:3,N144:387,1.2077394398411091e-08
P138:4,N150:39,1.2076258021458876e-08
P142:2,N169:2170,1.207319838070366e-08
P143:3,N153:472,1.2073181936494793e-08
P125:1,N142:1059,1.2071539215245069e-08
P138:4,N139:1805,1.2071413472926655e-08
P137:3,N150:899,1.2070800272535567e-08
P142:2,N142:694,1.207040097881293e-08
P125:1,N139:2329,1.2068836584194361e-08
P169:1,N144:74,1.2068311457406364e-08
P169:1,N150:1449,1.206794989947446e-08
P125:1,N139:529,1.2066918698023929e-08
P143:3,N153:414,1.206454147486887e-08
P143:3,N149:479,1.2063174982016853e-08
P169:1,N137:784,1.205935046885149e-08
P150:4,N137:436,1.2057443091299262e-08
P138:4,N139:1460,1.2056651135919401e-08
P142:3,N169:4638,1.2056421867302498e-08
P143:3,N142:575,1.2055350878664758e-08
P153:30550,N125:867,1.2054394493303369e-08
P153:30550,N137:6,1.2054394493303369e-08
P153:30550,N140:425,1.2054394493303369e-08
P153:30550,N143:89,1.2054394493303369e-08
P153:30550,N145:452,1.2054394493303369e-08
P153:30550,N146:286,1.2054394493303369e-08
P153:30550,N169:3208,1.2054394493303369e-08
P153:30550,N169:4225,1.2054394493303369e-08
P169:1,N143:464,1.2053663280999377e-08
P146:2,N141:1224,1.205164213577589e-08
P142:3,N149:138,1.2048293887296656e-08
P151:1,N144:65,1.2047262429526882e-08
P143:3,N140:929,1.2045846816101466e-08
P137:3,N137:164,1.204060930375291e-08
P137:3,N139:944,1.204060930375291e-08
P137:3,N139:1412,1.204060930375291e-08
P137:3,N139:3404,1.204060930375291e-08
P137:3,N139:3415,1.204060930375291e-08
P137:3,N141:2094,1.204060930375291e-08
P137:3,N142:645,1.204060930375291e-08
P137:3,N142:837,1.204060930375291e-08
P137:3,N143:242,1.204060930375291e-08
P137:3,N146:253,1.204060930375291e-08
P137:3,N148:835,1.204060930375291e-08
P137:3,N149:339,1.204060930375291e-08
P137:3,N150:1153,1.204060930375291e-08
P137:3,N169:244,1.204060930375291e-08
P137:3,N169:572,1.204060930375291e-08
P137:3,N169:1345,1.204060930375291e-08
P137:3,N169:1768,1.204060930375291e-08
P137:3,N169:3242,1.204060930375291e-08
P150:3,N145:206,1.2039153772646923e-08
P169:1,N142:1040,1.2037317281863272e-08
P138:5,N141:1494,1.2036305037431487e-08
P138:4,N148:1421,1.2034969451816633e-08
P138:4,N141:633,1.203496945181663e-08
P138:4,N169:2264,1.203496945181663e-08
P142:3,N139:2904,1.2033979015804826e-08
P150:3,N137:362,1.2028820865085815e-08
P150:3,N138:448,1.2028820865085815e-08
P169:1,N148:1413,1.202469769992355e-08
P169:1,N169:600,1.2024513656815407e-08
P142:3,N125:1580,1.2021546645577077e-08
P169:1,N137:145,1.201992590407777e-08
P169:1,N153:252,1.2019322247233729e-08
P169:1,N143:168,1.2017254675480116e-08
P143:3,N145:511,1.2016544580555437e-08
P150:3,N169:4209,1.201025458288514e-08
P150:3,N137:893,1.2010254582885138e-08
P150:3,N138:426,1.2010254582885137e-08
P147:2,N139:822,1.2006996842461843e-08
P147:2,N140:719,1.2006996842461843e-08
P147:2,N141:1340,1.2006996842461843e-08
P147:2,N149:24,1.2006996842461843e-08
P147:2,N150:57,1.2006996842461843e-08
P138:5,N141:1501,1.2006968896652793e-08
P143:3,N144:401,1.2006767590323881e-08
P150:4,N145:98,1.2005812323160306e-08
P169:1,N148:87,1.2004322990209025e-08
P169:1,N141:1175,1.2004045177037341e-08
P142:2,N145:650,1.2002383525321149e-08
P146:2,N141:630,1.2002235164078783e-08
P138:4,N141:1098,1.1998981508814734e-08
P146:2,N137:644,1.1998382784221109e-08
P138:4,N139:786,1.199754137194504e-08
P138:4,N141:1296,1.199754137194504e-08
P138:4,N169:4052,1.199754137194504e-08
P147:2,N137:59,1.1994229986156324e-08
P147:2,N137:67,1.1994229986156324e-08
P147:2,N141:1548,1.1994229986156324e-08
P147:2,N143:7,1.1994229986156324e-08
P147:2,N149:865,1.1994229986156324e-08
P147:2,N152:170,1.1994229986156324e-08
P142:3,N150:920,1.1994094292847574e-08
P125:1,N151:679,1.1992690716959012e-08
P143:3,N137:810,1.1986617130665427e-08
P138:5,N150:1153,1.1986562168039666e-08
P125:1,N169:1337,1.1984863002802598e-08
P142:3,N145:344,1.1984844958174623e-08
P138:4,N149:147,1.1984219171807485e-08
P142:3,N139:2700,1.1979585910674126e-08
P169:1,N140:1308,1.1976560092285522e-08
P150:4,N137:74,1.1975905312249816e-08
P150:4,N137:93,1.1975905312249816e-08
P150:4,N137:720,1.1975905312249816e-08
P150:4,N138:472,1.1975905312249816e-08
P150:4,N138:658,1.1975905312249816e-08
P150:4,N138:1227,1.1975905312249816e-08
P150:4,N139:1880,1.1975905312249816e-08
P150:4,N140:488,1.1975905312249816e-08
P150:4,N141:1819,1.1975905312249816e-08
P150:4,N142:262,1.1975905312249816e-08
P150:4,N149:265,1.1975905312249816e-08
P150:4,N152:531,1.1975905312249816e-08
P150:4,N169:1493,1.1975905312249816e-08
P150:4,N169:2613,1.1975905312249816e-08
P169:1,N140:350,1.1973674643528157e-08
P169:1,N142:216,1.1968886247811997e-08
P125:1,N140:804,1.19667990887248e-08
P146:2,N145:468,1.195952317804502e-08
P146:2,N147:59,1.195952317804502e-08
P146:2,N148:1377,1.195952317804502e-08
P146:2,N169:1351,1.195952317804502e-08
P151:1,N169:3491,1.195897475720993e-08
P138:5,N137:164,1.1957226027260973e-08
P169:1,N151:575,1.1956510508332828e-08
P142:2,N169:2484,1.195347940768133e-08
P146:2,N148:91,1.1952972271943584e-08
P146:2,N169:4181,1.1952409858470828e-08
P142:3,N125:847,1.1951010181084949e-08
P150:4,N139:640,1.1949733510878799e-08
P150:4,N169:2842,1.1949733510878799e-08
P144:3,N138:609,1.194868496232315e-08
P144:3,N140:813,1.194868496232315e-08
P144:3,N149:663,1.194868496232315e-08
P144:3,N150:484,1.194868496232315e-08
P143:3,N137:439,1.1948615762879989e-08
P145:1,N137:190,1.1948271422853904e-08
P145:1,N138:536,1.1948271422853904e-08
P145:1,N138:631,1.1948271422853904e-08
P145:1,N141:425,1.1948271422853904e-08
P145:1,N142:1024,1.1948271422853904e-08
P145:1,N144:25,1.1948271422853904e-08
P145:1,N146:451,1.1948271422853904e-08
P145:1,N149:249,1.1948271422853904e-08
P145:1,N169:254,1.1948271422853904e-08
P145:1,N169:2141,1.1948271422853904e-08
P169:1,N169:153,1.194814773172547e-08
P151:1,N137:60,1.1946762343570216e-08
P151:1,N137:189,1.1946762343570216e-08
P151:1,N137:563,1.1946762343570216e-08
P151:1,N138:1275,1.1946762343570216e-08
P151:1,N138:1360,1.1946762343570216e-08
P151:1,N139:1531,1.1946762343570216e-08
P151:1,N139:1673,1.1946762343570216e-08
P151:1,N139:3458,1.1946762343570216e-08
P151:1,N140:1256,1.1946762343570216e-08
P151:1,N140:1476,1.1946762343570216e-08
P151:1,N141:1373,1.1946762343570216e-08
P151:1,N141:1387,1.1946762343570216e-08
P151:1,N141:1912,1.1946762343570216e-08
P151:1,N142:829,1.1946762343570216e-08
P151:1,N142:883,1.1946762343570216e-08
P151:1,N144:273,1.1946762343570216e-08
P151:1,N144:485,1.1946762343570216e-08
P151:1,N145:76,1.1946762343570216e-08
P151:1,N147:313,1.1946762343570216e-08
P151:1,N147:398,1.1946762343570216e-08
P151:1,N147:548,1.1946762343570216e-08
P151:1,N147:698,1.1946762343570216e-08
P151:1,N148:58,1.1946762343570216e-08
P151:1,N148:788,1.1946762343570216e-08
P151:1,N149:580,1.1946762343570216e-08
P151:1,N149:602,1.1946762343570216e-08
P151:1,N149:663,1.1946762343570216e-08
P151:1,N149:705,1.1946762343570216e-08
P151:1,N149:985,1.1946762343570216e-08
P151:1,N150:614,1.1946762343570216e-08
P151:1,N150:639,1.1946762343570216e-08
P151:1,N150:1135,1.1946762343570216e-08
P151:1,N150:1170,1.1946762343570216e-08
P151:1,N150:1261,1.1946762343570216e-08
P151:1,N151:15,1.1946762343570216e-08
P151:1,N153:301,1.1946762343570216e-08
P151:1,N153:327,1.1946762343570216e-08
P151:1,N169:3043,1.1946762343570216e-08
P151:1,N169:3110,1.1946762343570216e-08
P151:1,N169:3723,1.1946762343570216e-08
P151:1,N169:4106,1.1946762343570216e-08
P151:1,N169:4463,1.1946762343570216e-08
P125:1,N152:355,1.1946519125425426e-08
P142:3,N125:1068,1.1945905627114722e-08
P169:1,N141:664,1.1945304941685828e-08
P143:3,N139:1136,1.1943300615518987e-08
P150:2,N137:59,1.1943181009563587e-08
P150:2,N140:873,1.1943181009563587e-08
P150:2,N141:1419,1.1943181009563587e-08
P150:2,N141:1970,1.1943181009563587e-08
P150:2,N141:2093,1.1943181009563587e-08
P150:2,N142:710,1.1943181009563587e-08
P150:2,N146:457,1.1943181009563587e-08
P150:2,N146:486,1.1943181009563587e-08
P150:2,N147:544,1.1943181009563587e-08
P150:2,N148:114,1.1943181009563587e-08
P150:2,N148:508,1.1943181009563587e-08
P150:2,N148:771,1.1943181009563587e-08
P150:2,N149:865,1.1943181009563587e-08
P150:2,N150:310,1.1943181009563587e-08
P150:2,N150:944,1.1943181009563587e-08
P150:2,N150:1157,1.1943181009563587e-08
P150:2,N150:1291,1.1943181009563587e-08
P150:2,N153:336,1.1943181009563587e-08
P152:1,N138:609,1.1940457639251596e-08
P152:1,N150:1319,1.1940457639251596e-08
P142:3,N151:727,1.1939724087253325e-08
P125:1,N139:5,1.1935652069188235e-08
P125:1,N148:867,1.1927292419923125e-08
P138:5,N137:841,1.1926355765620621e-08
P125:1,N142:928,1.1923134784358104e-08
P125:1,N139:3037,1.1921061379861022e-08
P138:5,N169:1323,1.1918960474316713e-08
P146:2,N137:102,1.1918847785729318e-08
P169:1,N169:921,1.1917609199654812e-08
P143:3,N145:215,1.1917490224264292e-08
P143:3,N169:4067,1.1911940161876124e-08
P138:4,N141:1364,1.1911787207695563e-08
P146:2,N139:752,1.1911640747285044e-08
P142:3,N137:196,1.1910461053724694e-08
P142:3,N138:45,1.1910461053724694e-08
P142:3,N138:1607,1.1910461053724694e-08
P142:3,N139:1776,1.1910461053724694e-08
P142:3,N139:3382,1.1910461053724694e-08
P142:3,N142:746,1.1910461053724694e-08
P142:3,N148:1149,1.1910461053724694e-08
P142:3,N153:131,1.1910461053724694e-08
P142:3,N169:3069,1.1910461053724694e-08
P142:3,N140:511,1.1908613801574173e-08
P169:1,N150:964,1.1906997368919801e-08
P150:3,N144:170,1.1905706499503754e-08
P150:3,N152:561,1.1905706499503754e-08
P169:1,N137:424,1.1905395259053248e-08
P143:3,N139:1224,1.1904634387800126e-08
P142:2,N138:1190,1.1902683578970113e-08
P142:3,N139:2858,1.1902661646606178e-08
P142:3,N140:926,1.1902009430977427e-08
P142:3,N150:1049,1.1900596134826592e-08
P150:4,N137:163,1.1899552960725554e-08
P150:4,N138:500,1.1899552960725554e-08
P150:4,N138:822,1.1899552960725554e-08
P150:4,N139:593,1.1899552960725554e-08
P150:4,N139:1050,1.1899552960725554e-08
P150:4,N139:2634,1.1899552960725554e-08
P150:4,N139:3461,1.1899552960725554e-08
P150:4,N141:1866,1.1899552960725554e-08
P150:4,N144:65,1.1899552960725554e-08
P150:4,N148:996,1.1899552960725554e-08
P150:4,N149:625,1.1899552960725554e-08
P150:4,N152:466,1.1899552960725554e-08
P150:4,N169:3665,1.1899552960725554e-08
P150:4,N169:4222,1.1899552960725554e-08
P150:4,N149:11,1.1899301351966432e-08
P169:1,N142:840,1.1897051160262264e-08
P138:4,N141:793,1.1897024870688313e-08
P138:4,N169:3131,1.1897024870688313e-08
P142:3,N139:1231,1.1896305049683688e-08
P169:1,N139:1376,1.1895626857921719e-08
P150:3,N149:147,1.1895373591942645e-08
P142:3,N169:4671,1.18931581806418e-08
P144:3,N144:184,1.1893095792558546e-08
P169:1,N145:129,1.1890467299550486e-08
P137:3,N125:603,1.188713170786738e-08
P137:3,N137:136,1.188713170786738e-08
P169:1,N144:407,1.1887003529876469e-08
P142:3,N141:1716,1.1886870750078945e-08
P143:3,N138:462,1.188378680537849e-08
P142:2,N139:1029,1.188361753907768e-08
P142:3,N140:103,1.1883222239706545e-08
P169:1,N140:991,1.188067956463095e-08
P169:1,N138:636,1.1878290444220666e-08
P142:3,N125:990,1.1877053815608417e-08
P150:3,N125:1733,1.1876807309741972e-08
P150:3,N140:644,1.187680730974197e-08
P150:3,N150:966,1.187680730974197e-08
P150:3,N141:1024,1.1876807309741968e-08
P142:2,N149:466,1.1874479484168686e-08
P125:1,N125:1776,1.1872584604901712e-08
P142:3,N150:1361,1.1872415812529438e-08
P142:3,N141:328,1.1870544688891399e-08
P138:5,N153:507,1.1869405123925392e-08
P150:3,N141:1975,1.1869110930421945e-08
P142:3,N150:208,1.1867842362838238e-08
P138:5,N150:381,1.1865262436106755e-08
P142:3,N138:456,1.1861563670441808e-08
P142:2,N141:1878,1.1859706579126131e-08
P144:3,N138:402,1.185884617031918e-08
P141:5,N150:372,1.1858384534007462e-08
P141:5,N150:1292,1.185838453400746e-08
P137:3,N137:95,1.1856281022839103e-08
P137:3,N139:856,1.1856281022839103e-08
P137:3,N141:1760,1.1856281022839103e-08
P140:1,N145:356,1.1853883924563247e-08
P150:3,N142:710,1.1850544648221267e-08
P143:3,N144:598,1.1850097303912645e-08
P169:1,N139:551,1.184775344723697e-08
P146:2,N169:2818,1.1844791591398312e-08
P138:5,N150:284,1.184390279295646e-08
P144:3,N148:149,1.1840350023262704e-08
P143:3,N152:445,1.1839956678882095e-08
P142:2,N139:1462,1.1839916149284344e-08
P169:1,N151:357,1.1839724480384259e-08
P138:5,N139:669,1.183834734328454e-08
P138:5,N149:159,1.183834734328454e-08
P151:1,N140:914,1.1836958840153493e-08
P142:2,N137:810,1.1832323478430066e-08
P150:3,N150:1432,1.1831978366020591e-08
P138:4,N150:644,1.1829437455108612e-08
P138:4,N169:1872,1.1829437455108612e-08
P169:1,N152:57,1.182837122062478e-08
P169:1,N169:3152,1.1827284190037946e-08
P125:1,N144:286,1.1826655122112235e-08
P125:1,N152:361,1.1825413751762965e-08
P152:1,N137:836,1.1824511109574903e-08
P152:1,N139:974,1.1824511109574903e-08
P152:1,N152:418,1.1824511109574903e-08
P146:2,N148:117,1.1824272008752743e-08
P142:2,N169:1839,1.1822390856050422e-08
P169:1,N139:585,1.1822192745153136e-08
P125:1,N139:3403,1.1821502176284474e-08
P142:3,N143:458,1.1819672353648543e-08
P145:2,N125:104,1.1817100941251646e-08
P145:2,N125:464,1.1817100941251646e-08
P145:2,N125:815,1.1817100941251646e-08
P145:2,N125:1135,1.1817100941251646e-08
P145:2,N137:141,1.1817100941251646e-08
P145:2,N137:157,1.1817100941251646e-08
P145:2,N137:386,1.1817100941251646e-08
P145:2,N137:406,1.1817100941251646e-08
P145:2,N137:481,1.1817100941251646e-08
P145:2,N138:426,1.1817100941251646e-08
P145:2,N138:547,1.1817100941251646e-08
P145:2,N138:559,1.1817100941251646e-08
P145:2,N138:826,1.1817100941251646e-08
P145:2,N138:1617,1.1817100941251646e-08
P145:2,N139:552,1.1817100941251646e-08
P145:2,N139:1077,1.1817100941251646e-08
P145:2,N139:1232,1.1817100941251646e-08
P145:2,N139:1413,1.1817100941251646e-08
P145:2,N140:1114,1.1817100941251646e-08
P145:2,N140:1232,1.1817100941251646e-08
P145:2,N140:1269,1.1817100941251646e-08
P145:2,N140:1713,1.1817100941251646e-08
P145:2,N141:153,1.1817100941251646e-08
P145:2,N141:771,1.1817100941251646e-08
P145:2,N141:976,1.1817100941251646e-08
P145:2,N141:1098,1.1817100941251646e-08
P145:2,N141:1273,1.1817100941251646e-08
P145:2,N141:1288,1.1817100941251646e-08
P145:2,N141:1511,1.1817100941251646e-08
P145:2,N141:2045,1.1817100941251646e-08
P145:2,N141:2047,1.1817100941251646e-08
P145:2,N141:2092,1.1817100941251646e-08
P145:2,N142:748,1.1817100941251646e-08
P145:2,N142:1023,1.1817100941251646e-08
P145:2,N142:1167,1.1817100941251646e-08
P145:2,N143:205,1.1817100941251646e-08
P145:2,N143:466,1.1817100941251646e-08
P145:2,N144:465,1.1817100941251646e-08
P145:2,N145:84,1.1817100941251646e-08
P145:2,N145:566,1.1817100941251646e-08
P145:2,N146:58,1.1817100941251646e-08
P145:2,N146:391,1.1817100941251646e-08
P145:2,N146:479,1.1817100941251646e-08
P145:2,N147:81,1.1817100941251646e-08
P145:2,N147:384,1.1817100941251646e-08
P145:2,N147:503,1.1817100941251646e-08
P145:2,N148:79,1.1817100941251646e-08
P145:2,N148:220,1.1817100941251646e-08
P145:2,N148:300,1.1817100941251646e-08
P145:2,N148:893,1.1817100941251646e-08
P145:2,N149:97,1.1817100941251646e-08
P145:2,N149:822,1.1817100941251646e-08
P145:2,N149:983,1.1817100941251646e-08
P145:2,N149:984,1.1817100941251646e-08
P145:2,N150:60,1.1817100941251646e-08
P145:2,N150:600,1.1817100941251646e-08
P145:2,N150:627,1.1817100941251646e-08
P145:2,N150:750,1.1817100941251646e-08
P145:2,N150:1338,1.1817100941251646e-08
P145:2,N151:30,1.1817100941251646e-08
P145:2,N151:55,1.1817100941251646e-08
P145:2,N151:374,1.1817100941251646e-08
P145:2,N152:313,1.1817100941251646e-08
P145:2,N152:511,1.1817100941251646e-08
P145:2,N153:209,1.1817100941251646e-08
P145:2,N153:458,1.1817100941251646e-08
P145:2,N169:254,1.1817100941251646e-08
P145:2,N169:578,1.1817100941251646e-08
P145:2,N169:821,1.1817100941251646e-08
P145:2,N169:1722,1.1817100941251646e-08
P145:2,N169:3789,1.1817100941251646e-08
P137:3,N138:598,1.1814758664019262e-08
P125:1,N149:478,1.1811978322728817e-08
P138:4,N149:164,1.1806370896021378e-08
P169:1,N169:1665,1.1804201239581974e-08
P125:1,N147:77,1.1803475642747103e-08
P145:2,N137:56,1.179958077991045e-08
P145:2,N137:428,1.179958077991045e-08
P145:2,N137:541,1.179958077991045e-08
P145:2,N139:897,1.179958077991045e-08
P145:2,N141:1135,1.179958077991045e-08
P145:2,N141:1528,1.179958077991045e-08
P145:2,N142:629,1.179958077991045e-08
P145:2,N142:954,1.179958077991045e-08
P145:2,N144:25,1.179958077991045e-08
P145:2,N146:222,1.179958077991045e-08
P145:2,N148:917,1.179958077991045e-08
P145:2,N149:955,1.179958077991045e-08
P145:2,N150:58,1.179958077991045e-08
P145:2,N150:425,1.179958077991045e-08
P145:2,N150:626,1.179958077991045e-08
P145:2,N150:629,1.179958077991045e-08
P145:2,N151:217,1.179958077991045e-08
P145:2,N153:156,1.179958077991045e-08
P145:2,N169:2141,1.179958077991045e-08
P145:2,N169:3831,1.179958077991045e-08
P145:2,N169:4193,1.179958077991045e-08
P142:3,N152:658,1.1798360267004094e-08
P142:3,N169:1339,1.1795471640271793e-08
P142:2,N169:4094,1.1794797763920929e-08
P142:3,N142:761,1.178945563810182e-08
P146:2,N169:4167,1.1789055217529904e-08
P137:3,N137:719,1.1784567695236605e-08
P137:3,N140:1256,1.1784567695236605e-08
P137:3,N141:1625,1.1784567695236605e-08
P137:3,N141:2091,1.1784567695236605e-08
P137:3,N142:591,1.1784567695236605e-08
P137:3,N147:398,1.1784567695236605e-08
P137:3,N147:548,1.1784567695236605e-08
P137:3,N147:685,1.1784567695236605e-08
P137:3,N148:98,1.1784567695236605e-08
P137:3,N148:510,1.1784567695236605e-08
P137:3,N150:929,1.1784567695236605e-08
P137:3,N153:221,1.1784567695236605e-08
P137:3,N153:507,1.1783907978990984e-08
P169:1,N148:616,1.178189472277045e-08
P141:5,N149:627,1.1781452942589235e-08
P142:2,N125:1652,1.1780976316787156e-08
P150:3,N137:814,1.1780492601000154e-08
P169:1,N137:421,1.17791459217724e-08
P169:1,N148:1008,1.1772216223241038e-08
P169:1,N150:1510,1.1772216223241038e-08
P169:1,N169:1329,1.1772216223241038e-08
P137:3,N149:159,1.1770550611985201e-08
P125:1,N147:488,1.1769539599520683e-08
P146:2,N141:1582,1.1769303070986005e-08
P143:3,N138:179,1.1764639834971126e-08
P146:2,N149:469,1.1762831970431162e-08
P146:2,N146:3,1.176241992552787e-08
P147:2,N140:772,1.1761789720674487e-08
P147:2,N140:1786,1.1761789720674487e-08
P147:2,N141:1970,1.1761789720674487e-08
P147:2,N153:220,1.1761789720674487e-08
