index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,label,points,wrong_both,corrected,newly_wrong,correct_both,bce_improved,score_change_mean,bce1,score1,wrong1,rank_error1,AP1,bce2,score2,wrong2,rank_error2,AP2,rank_inverted_both,rank_corrected,rank_newly_inverted,rank_improved,rank_worsened,point_examples,persistent_ranges,persistent_source_classes
2270,normal_nuscenes,scene-0428,11312,[],1994,9430,250,1179,0,27142,19,28,17,27078,26925,-4.200388465315228,0.0251047002586758,-3.9902228075088884,47,,,0.00926481823654521,-8.190611272824118,36,,,,,,,,"[{""slot"":11320,""score1"":6.09375,""score2"":18.5,""bce1"":6.096004386500263,""bce2"":18.50000000923745,""rank1"":null,""rank2"":null},{""slot"":11256,""score1"":2.515625,""score2"":18.375,""bce1"":2.59333797010447,""bce2"":18.375000010467403,""rank1"":null,""rank2"":null},{""slot"":11352,""score1"":6.1875,""score2"":18.375,""bce1"":6.1895528491937135,""bce2"":18.375000010467403,""rank1"":null,""rank2"":null}]","[0,1,4,14]","{""17"":7,""24"":4,""26"":6,""28"":2}"
2271,anomaly_nuscenes,scene-0428,11338,"[""d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96"",""d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21"",""dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11"",""dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260""]",3812,8769,477,1097,0,26224,43,159,1,26021,26050,-2.766346250386264,0.031642946664757095,-5.466179277781963,202,2.0591824283099452e-05,99.76623376623377,0.007467867391011566,-8.232525528168228,44,5.592841163310962e-06,99.91472868217053,17,64,5,64,5,"[{""slot"":23541,""score1"":12.75,""score2"":12.75,""bce1"":12.750002902316197,""bce2"":12.750002902316197,""rank1"":0.006666666666666667,""rank2"":0.006666666666666667},{""slot"":23605,""score1"":9.625,""score2"":12.6875,""bce1"":9.625066054326394,""bce2"":12.68750308949922,""rank1"":0.006666666666666667,""rank2"":0.006666666666666667},{""slot"":23573,""score1"":9.375,""score2"":12.4375,""bce1"":9.375084814638383,""bce2"":12.437503966993784,""rank1"":0.006666666666666667,""rank2"":0.006666666666666667}]","[9,8,0,26]","{""17"":5,""24"":19,""27"":13,""28"":6}"
2271,anomaly_nuscenes,scene-0428,11338,"[""d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96"",""d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21"",""dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11"",""dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260""]",3812,8769,477,1097,1,150,0,0,0,150,139,6.449479166666666,0.0007411239697006653,27.870104166666668,0,2.0591824283099452e-05,99.76623376623377,0.0007521513546398085,34.319583333333334,0,5.5928411633109614e-06,99.91472868217053,1,0,0,1,0,"[{""slot"":11058,""score1"":2.140625,""score2"":2.125,""bce1"":0.1111668249194976,""bce2"":0.11282227877156926,""rank1"":0.0030887736424649176,""rank2"":0.0008389261744966443},{""slot"":23766,""score1"":25.375,""score2"":15.4375,""bce1"":9.545034922795075e-12,""bce2"":1.975053629586911e-07,""rank1"":0.0,""rank2"":0.0},{""slot"":23830,""score1"":27.125,""score2"":16.875,""bce1"":1.6586783589128556e-12,""bce2"":4.6911639117993216e-08,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
2272,normal_nuscenes,scene-0428,11344,[],4078,8880,510,1111,0,25015,261,465,0,24289,24104,-1.8893502405636695,0.25800689832677004,-5.658501883733042,726,,,0.0842204563365561,-7.547852124296711,261,,,,,,,,"[{""slot"":5353,""score1"":21.25,""score2"":26.0,""bce1"":21.250000000590532,""bce2"":26.00000000000511,""rank1"":null,""rank2"":null},{""slot"":5385,""score1"":21.125,""score2"":25.875,""bce1"":21.125000000669157,""bce2"":25.87500000000579,""rank1"":null,""rank2"":null},{""slot"":5417,""score1"":20.75,""score2"":23.875,""bce1"":20.75000000097362,""bce2"":23.87500000004278,""rank1"":null,""rank2"":null}]","[24,219,0,18]","{""2"":2,""16"":4,""17"":3,""24"":3,""26"":52,""28"":196,""30"":1}"
2273,anomaly_nuscenes,scene-0428,11325,"[""d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96"",""d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21"",""dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11"",""dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260""]",6028,9070,754,1134,0,25446,226,152,71,24997,18695,-0.16993478884311308,0.040133352678425806,-7.594894113250567,378,2.218486713166148e-06,99.95690716572273,0.04148818000973212,-7.76482890209368,297,1.1092433565830739e-05,99.82247920470684,3,4,32,4,32,"[{""slot"":4715,""score1"":3.015625,""score2"":8.5,""bce1"":3.0634768111177904,""bce2"":8.50020344767213,""rank1"":0.0,""rank2"":0.008064516129032258},{""slot"":4747,""score1"":2.953125,""score2"":8.5,""bce1"":3.0039857805499173,""bce2"":8.50020344767213,""rank1"":0.0,""rank2"":0.008064516129032258},{""slot"":15366,""score1"":8.4375,""score2"":8.0,""bce1"":8.437716567498944,""bce2"":8.000335406372896,""rank1"":0.008064516129032258,""rank2"":0.008064516129032258}]","[180,43,3,0]","{""17"":3,""24"":25,""28"":198}"
2273,anomaly_nuscenes,scene-0428,11325,"[""d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96"",""d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21"",""dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11"",""dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260""]",6028,9070,754,1134,1,124,0,0,0,124,123,4.746219758064516,2.059833849318381e-05,34.054183467741936,0,2.218486713166148e-06,99.95690716572273,2.562682807492246e-05,38.80040322580645,0,1.109243356583074e-05,99.82247920470684,1,0,0,0,1,"[{""slot"":16100,""score1"":5.96875,""score2"":5.75,""bce1"":0.002554171542044811,""bce2"":0.0031777264714099264,""rank1"":0.00027509235243260236,""rank2"":0.0013754617621630119},{""slot"":16037,""score1"":19.875,""score2"":23.75,""bce1"":2.3355930360718397e-09,""bce2"":4.847368706152771e-11,""rank1"":0.0,""rank2"":0.0},{""slot"":16101,""score1"":19.875,""score2"":23.875,""bce1"":2.3355930360718397e-09,""bce2"":4.277787868877501e-11,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
2274,normal_nuscenes,scene-0428,11336,[],2371,8280,297,1036,0,24968,25,107,55,24781,23624,-1.3666529326972119,0.03194683495753138,-6.647570667798532,132,,,0.00789217887186448,-8.014223600495743,80,,,,,,,,"[{""slot"":1294,""score1"":7.96875,""score2"":4.375,""bce1"":7.969096051472083,""bce2"":4.3875095702761735,""rank1"":null,""rank2"":null},{""slot"":1358,""score1"":4.90625,""score2"":3.75,""bce1"":4.913622940020558,""bce2"":3.773245464372425,""rank1"":null,""rank2"":null},{""slot"":25396,""score1"":2.09375,""score2"":3.46875,""bce1"":2.2099532797408172,""bce2"":3.4994304557391174,""rank1"":null,""rank2"":null}]","[0,11,0,14]","{""17"":12,""26"":11,""27"":1,""28"":1}"
2275,anomaly_nuscenes,scene-0428,11341,"[""d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96"",""d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21"",""dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11"",""dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260""]",2107,6882,264,861,0,24881,57,752,2,24070,24733,-2.924010659820335,0.10934257071817063,-4.7247155091659145,809,0.0008211535890430286,96.08674220813549,0.008790624697687658,-7.64872616898625,59,0.0,100.0,0,809,0,809,0,"[{""slot"":6762,""score1"":0.9453125,""score2"":6.9375,""bce1"":1.2735783904191549,""bce2"":6.938470222481435,""rank1"":0.015306122448979591,""rank2"":0.0},{""slot"":6826,""score1"":0.9921875,""score2"":6.8125,""bce1"":1.3075562997079206,""bce2"":6.813599335120408,""rank1"":0.015306122448979591,""rank2"":0.0},{""slot"":6858,""score1"":1.0234375,""score2"":6.78125,""bce1"":1.3304496786387083,""bce2"":6.782384211980383,""rank1"":0.017857142857142856,""rank2"":0.0}]","[0,53,0,4]","{""24"":51,""25"":1,""26"":2,""27"":2,""30"":1}"
2275,anomaly_nuscenes,scene-0428,11341,"[""d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96"",""d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21"",""dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11"",""dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260""]",2107,6882,264,861,1,196,0,0,0,196,196,24.045663327586894,0.011643647308905377,14.48144126424984,0,0.0008211535890430285,96.08674220813549,4.939497873542837e-09,38.52710459183673,0,0.0,100.0,0,83,0,83,0,"[{""slot"":25080,""score1"":0.00311279296875,""score2"":14.5625,""bce1"":0.6915919952600896,""bce2"":4.737906701768998e-07,""rank1"":0.0325147703066597,""rank2"":0.0},{""slot"":25112,""score1"":0.369140625,""score2"":15.25,""bce1"":0.5255141289026029,""bce2"":2.3823693837176014e-07,""rank1"":0.028676500140669588,""rank2"":0.0},{""slot"":25144,""score1"":1.0234375,""score2"":15.25,""bce1"":0.3070121786387083,""bce2"":2.3823693837176014e-07,""rank1"":0.02192435995337808,""rank2"":0.0}]","[0,0,0,0]",{}
2276,normal_nuscenes,scene-0429,11356,[],5050,10731,632,1342,0,25229,3,110,6,25110,23316,-0.9812604240469797,0.011316126210826926,-7.1138590191579505,113,,,0.0017359815563661534,-8.095119443204931,9,,,,,,,,"[{""slot"":3505,""score1"":0.96484375,""score2"":0.2734375,""bce1"":1.2876825674786185,""bce2"":0.8391829672147022,""rank1"":null,""rank2"":null},{""slot"":3537,""score1"":0.77734375,""score2"":0.05126953125,""bce1"":1.1555234889990578,""bce2"":0.7191104808093606,""rank1"":null,""rank2"":null},{""slot"":30767,""score1"":1.2421875,""score2"":0.0419921875,""bce1"":1.4958617165474453,""bce2"":0.7143636760935335,""rank1"":null,""rank2"":null}]","[0,3,0,0]","{""26"":1,""28"":2}"
2277,anomaly_nuscenes,scene-0429,11361,"[""ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d"",""ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d"",""de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781"",""dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44""]",5319,9880,665,1236,0,25201,135,118,40,24908,24319,-1.1362187102609085,0.04941191860220351,-7.33779009536762,253,0.0,100.0,0.017705379598787763,-8.474008805628529,175,0.0,100.0,0,0,0,0,0,"[{""slot"":20585,""score1"":21.125,""score2"":12.25,""bce1"":21.125000000669157,""bce2"":12.250004785105943,""rank1"":0.0,""rank2"":0.0},{""slot"":15541,""score1"":1.484375,""score2"":7.65625,""bce1"":1.6886569434124414,""bce2"":7.656722966265433,""rank1"":0.0,""rank2"":0.0},{""slot"":20617,""score1"":16.5,""score2"":7.34375,""bce1"":16.500000068256032,""bce2"":7.344396412170057,""rank1"":0.0,""rank2"":0.0}]","[0,128,7,0]","{""24"":13,""26"":4,""28"":118}"
2277,anomaly_nuscenes,scene-0429,11361,"[""ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d"",""ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d"",""de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781"",""dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44""]",5319,9880,665,1236,1,32,0,0,0,32,32,4.546875,1.1185335425318016e-15,35.1875,0,0.0,100.0,1.963499435260044e-17,39.734375,0,0.0,100.0,0,0,0,0,0,"[{""slot"":20330,""score1"":33.75,""score2"":36.75,""bce1"":2.200701987975364e-15,""bce2"":1.0956650033262367e-16,""rank1"":0.0,""rank2"":0.0},{""slot"":20394,""score1"":34.0,""score2"":36.75,""bce1"":1.7139084315420116e-15,""bce2"":1.0956650033262367e-16,""rank1"":0.0,""rank2"":0.0},{""slot"":20426,""score1"":33.75,""score2"":36.75,""bce1"":2.200701987975364e-15,""bce2"":1.0956650033262367e-16,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
2278,normal_nuscenes,scene-0429,11357,[],3830,11514,479,1440,0,24734,14,119,3,24598,24515,-2.2181412573532384,0.018447109637345152,-5.648833707838906,133,,,0.002846210073171032,-7.866974965192145,17,,,,,,,,"[{""slot"":7124,""score1"":2.921875,""score2"":4.15625,""bce1"":2.9743086674785344,""bce2"":4.171794748066693,""rank1"":null,""rank2"":null},{""slot"":24362,""score1"":1.34375,""score2"":4.03125,""bce1"":1.5755484582214672,""bce2"":4.0488463972434054,""rank1"":null,""rank2"":null},{""slot"":7125,""score1"":3.125,""score2"":3.84375,""bce1"":3.1679990792290877,""bce2"":3.8649371108859327,""rank1"":null,""rank2"":null}]","[0,5,3,6]","{""17"":6,""24"":5,""26"":2,""27"":1}"
2279,anomaly_nuscenes,scene-0429,11360,"[""ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d"",""ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d"",""de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781"",""dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44""]",3758,11161,470,1396,0,24348,65,142,16,24125,24122,-2.8100254739742865,0.03652902774258531,-4.994137109549974,207,0.002230757336865823,96.51234631053974,0.010446258116887788,-7.80416258352426,81,0.0018618604889732364,96.63614562889097,1136,680,491,1077,700,"[{""slot"":21928,""score1"":2.515625,""score2"":8.0625,""bce1"":2.59333797010447,""bce2"":8.062815088329195,""rank1"":0.04072398190045249,""rank2"":0.04072398190045249},{""slot"":22024,""score1"":2.40625,""score2"":7.375,""bce1"":2.492567809572259,""bce2"":7.375626530387289,""rank1"":0.04072398190045249,""rank2"":0.04072398190045249},{""slot"":21960,""score1"":2.59375,""score2"":7.3125,""bce1"":2.665828066351993,""bce2"":7.313166924654059,""rank1"":0.04072398190045249,""rank2"":0.04072398190045249}]","[0,59,1,5]","{""17"":46,""24"":13,""26"":1,""28"":5}"
2279,anomaly_nuscenes,scene-0429,11360,"[""ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d"",""ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d"",""de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781"",""dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44""]",3758,11161,470,1396,1,221,9,0,0,212,212,16.791784502262445,0.133992096229139,20.04524886877828,9,0.0022307573368658224,96.51234631053974,0.19786922348840047,36.837033371040725,9,0.0018618604889732364,96.63614562889097,9,0,0,5,4,"[{""slot"":11285,""score1"":-3.4375,""score2"":-5.75,""bce1"":3.469139110032915,""bce2"":5.75317772647141,""rank1"":0.060477246591095775,""rank2"":0.06624774108756366},{""slot"":11253,""score1"":-3.296875,""score2"":-5.65625,""bce1"":3.333205586508498,""bce2"":5.659739505441621,""rank1"":0.05482996550024643,""rank2"":0.06316740594710038},{""slot"":11093,""score1"":-2.4375,""score2"":-5.5,""bce1"":2.52127023751297,""bce2"":5.504078443270571,""rank1"":0.032035485460818136,""rank2"":0.05889600788565796}]","[0,0,0,9]",{}
2280,normal_nuscenes,scene-0429,11373,[],1745,10737,219,1343,0,25970,20,183,34,25733,25663,-3.4386613946122577,0.036123371057681236,-4.56512974054482,203,,,0.005808859058374672,-8.003791135157078,54,,,,,,,,"[{""slot"":10008,""score1"":0.298828125,""score2"":3.578125,""bce1"":0.8536822375100932,""bce2"":3.6056701395036383,""rank1"":null,""rank2"":null},{""slot"":10103,""score1"":0.0228271484375,""score2"":2.3125,""bce1"":0.7046258882027855,""bce2"":2.4069128758600944,""rank1"":null,""rank2"":null},{""slot"":10039,""score1"":0.029541015625,""score2"":1.984375,""bce1"":0.7080267683567596,""bce2"":2.113178424234464,""rank1"":null,""rank2"":null}]","[0,10,0,10]","{""17"":1,""21"":10,""27"":4,""28"":2,""30"":3}"
2281,anomaly_nuscenes,scene-0429,11387,"[""ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d"",""ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d"",""de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781"",""dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44""]",1187,6777,149,848,0,25910,52,112,44,25702,23172,-1.6695862299316595,0.029448778021025624,-5.546536836730886,164,0.0003738955330860721,98.09931480704174,0.010965232150369039,-7.216123066662546,96,2.4687720903669335e-07,99.99864479057496,0,119,3,119,3,"[{""slot"":18406,""score1"":5.25,""score2"":3.203125,""bce1"":5.255233798151743,""bce2"":3.242956123851266,""rank1"":0.27825159914712155,""rank2"":0.0},{""slot"":18470,""score1"":5.15625,""score2"":3.046875,""bce1"":5.161996727367274,""bce2"":3.0932882009681033,""rank1"":0.24307036247334754,""rank2"":0.0},{""slot"":18438,""score1"":5.125,""score2"":2.953125,""bce1"":5.1309286083761165,""bce2"":3.0039857805499173,""rank1"":0.22707889125799574,""rank2"":0.0}]","[33,19,0,0]","{""24"":52}"
2281,anomaly_nuscenes,scene-0429,11387,"[""ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d"",""ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d"",""de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781"",""dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44""]",1187,6777,149,848,1,469,0,0,0,469,469,34.63106343283582,0.00706369018634894,5.240405117270789,0,0.00037389553308607204,98.09931480704174,2.526355512397824e-05,39.87146855010661,0,2.4687720903669335e-07,99.99864479057496,1,134,0,135,0,"[{""slot"":23540,""score1"":3.203125,""score2"":4.65625,""bce1"":0.039831123851266,""bce2"":0.009457167961465673,""rank1"":0.004592821304515631,""rank2"":0.00011578541103820918},{""slot"":23508,""score1"":3.359375,""score2"":6.90625,""bce1"":0.034166592640870276,""bce2"":0.001001005239526803,""rank1"":0.004187572365881899,""rank2"":0.0},{""slot"":23604,""score1"":3.234375,""score2"":7.0,""bce1"":0.038629011937769096,""bce2"":0.0009114664537742447,""rank1"":0.004592821304515631,""rank2"":0.0}]","[0,0,0,0]",{}
2282,normal_nuscenes,scene-0429,11377,[],1657,7003,208,876,0,25457,6,16,18,25417,24101,-1.4332383053888205,0.0034469530142904234,-6.583795407451781,22,,,0.004282177910359304,-8.017033712840602,24,,,,,,,,"[{""slot"":23831,""score1"":0.57421875,""score2"":8.9375,""bce1"":1.020918345944129,""bce2"":8.937631360424469,""rank1"":null,""rank2"":null},{""slot"":23863,""score1"":0.5390625,""score2"":8.0625,""bce1"":0.9985705143656819,""bce2"":8.062815088329195,""rank1"":null,""rank2"":null},{""slot"":8790,""score1"":0.89453125,""score2"":2.703125,""bce1"":1.237268944973325,""bce2"":2.7679720579003315,""rank1"":null,""rank2"":null}]","[0,0,0,6]","{""24"":2,""30"":4}"
2283,anomaly_nuscenes,scene-0429,11382,"[""ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d"",""ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d"",""de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781"",""dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44""]",3608,11963,452,1496,0,25727,35,16,31,25645,20392,-0.41596142655465773,0.005158271253047851,-7.3996265319594094,51,7.973265640308048e-06,99.8522797240746,0.007734974494391706,-7.815587958514067,66,3.32219401679502e-07,99.99275677241779,1,22,0,23,0,"[{""slot"":20228,""score1"":6.34375,""score2"":13.0,""bce1"":6.345506155548963,""bce2"":13.000002260326852,""rank1"":0.017094017094017096,""rank2"":0.008547008547008548},{""slot"":19780,""score1"":2.0625,""score2"":4.90625,""bce1"":2.182179665189877,""bce2"":4.913622940020558,""rank1"":0.008547008547008548,""rank2"":0.0},{""slot"":19748,""score1"":2.109375,""score2"":4.8125,""bce1"":2.223876001310483,""bce2"":4.820594665109888,""rank1"":0.008547008547008548,""rank2"":0.0}]","[16,8,11,0]","{""24"":24,""28"":11}"
2283,anomaly_nuscenes,scene-0429,11382,"[""ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d"",""ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d"",""de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781"",""dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44""]",3608,11963,452,1496,1,117,0,0,0,117,117,14.180689102564102,0.0028802811835826046,26.3235844017094,0,7.973265640308048e-06,99.8522797240746,3.076987296823392e-05,40.504273504273506,0,3.3221940167950194e-07,99.99275677241779,1,1,0,2,0,"[{""slot"":25588,""score1"":0.921875,""score2"":5.625,""bce1"":0.3348799109480336,""bce2"":0.0036000750822263276,""rank1"":0.0008940024099195398,""rank2"":3.886966999650173e-05},{""slot"":19590,""score1"":6.1875,""score2"":23.625,""bce1"":0.002052849193713755,""bce2"":5.4927883508038296e-11,""rank1"":3.886966999650173e-05,""rank2"":0.0},{""slot"":20328,""score1"":10.1875,""score2"":29.75,""bce1"":3.7637155449823816e-05,""bce2"":1.2015425731771065e-13,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
2284,normal_nuscenes,scene-0430,11398,[],2778,8774,348,1097,0,25721,23,138,2,25558,25679,-3.659599018256358,0.03201274231197781,-4.764917552742292,161,,,0.002111795028551361,-8.42451657099865,25,,,,,,,,"[{""slot"":9366,""score1"":2.203125,""score2"":2.265625,""bce1"":2.3078970376029044,""bce2"":2.3643522087821607,""rank1"":null,""rank2"":null},{""slot"":9334,""score1"":2.21875,""score2"":1.984375,""bce1"":2.3219787045498763,""bce2"":2.113178424234464,""rank1"":null,""rank2"":null},{""slot"":9398,""score1"":1.8828125,""score2"":1.8671875,""bce1"":2.024452285970407,""bce2"":2.010904865674622,""rank1"":null,""rank2"":null}]","[0,0,0,23]","{""17"":10,""24"":1,""27"":4,""28"":5,""30"":3}"
2285,anomaly_nuscenes,scene-0430,11400,"[""e0975cc54a4a79b9d0d33e0c6dad238fd032245532ca1e1f9a48c8f2a09b5986"",""e108e945ee7eb1dd2b4c44dbee15c7c0ad907dbcb688e1c1dab632c85342a8fe"",""e16d6c32b00616c9a194b18877a8b17268872295f291209382255e7816e4db3d"",""e254db769de85df29b7fc2a636674854a22e177eda5ac1f54a67f66d464ec814""]",5908,6642,739,831,0,26229,53,6,84,26086,2671,0.9629473528599666,0.013095099914667474,-7.356709651575427,59,0.0,100.0,0.022988068375683096,-6.39376229871546,137,0.0,100.0,0,0,0,0,0,"[{""slot"":8153,""score1"":3.296875,""score2"":11.625,""bce1"":3.333205586508498,""bce2"":11.625008939736263,""rank1"":0.0,""rank2"":0.0},{""slot"":8185,""score1"":2.984375,""score2"":11.625,""bce1"":3.033708921651206,""bce2"":11.625008939736263,""rank1"":0.0,""rank2"":0.0},{""slot"":25716,""score1"":17.375,""score2"":11.625,""bce1"":17.375000028453346,""bce2"":11.625008939736263,""rank1"":0.0,""rank2"":0.0}]","[0,41,2,10]","{""17"":4,""24"":30,""26"":10,""27"":4,""28"":4,""30"":1}"
2285,anomaly_nuscenes,scene-0430,11400,"[""e0975cc54a4a79b9d0d33e0c6dad238fd032245532ca1e1f9a48c8f2a09b5986"",""e108e945ee7eb1dd2b4c44dbee15c7c0ad907dbcb688e1c1dab632c85342a8fe"",""e16d6c32b00616c9a194b18877a8b17268872295f291209382255e7816e4db3d"",""e254db769de85df29b7fc2a636674854a22e177eda5ac1f54a67f66d464ec814""]",5908,6642,739,831,1,23,0,0,0,23,5,-1.2445652173913044,2.1242206012152187e-11,30.64673913043478,0,0.0,100.0,3.6976369779511295e-11,29.402173913043477,0,0.0,100.0,0,0,0,0,0,"[{""slot"":9322,""score1"":22.5,""score2"":21.5,""bce1"":1.6918979224720044e-10,""bce2"":4.599055377594751e-10,""rank1"":0.0,""rank2"":0.0},{""slot"":9354,""score1"":21.875,""score2"":21.875,""bce1"":3.160881453814134e-10,""bce2"":3.160881453814134e-10,""rank1"":0.0,""rank2"":0.0},{""slot"":9035,""score1"":30.25,""score2"":23.375,""bce1"":7.287724095819427e-14,""bce2"":7.052879850863445e-11,""rank1"":0.0,""rank2"":0.0}]","[0,0,0,0]",{}
2286,normal_nuscenes,scene-0430,11404,[],3779,6192,473,775,0,26223,10,41,17,26155,26058,-2.232854462804599,0.011340290662546444,-5.601335131648803,51,,,0.004315714256391963,-7.834189594453402,27,,,,,,,,"[{""slot"":22863,""score1"":1.8671875,""score2"":8.75,""bce1"":2.010904865674622,""bce2"":8.750158448771446,""rank1"":null,""rank2"":null},{""slot"":22799,""score1"":1.1796875,""score2"":8.375,""bce1"":1.447708640448798,""bce2"":8.37523053329275,""rank1"":null,""rank2"":null},{""slot"":22895,""score1"":1.609375,""score2"":8.25,""bce1"":1.7917070424745012,""bce2"":8.250261224435228,""rank1"":null,""rank2"":null}]","[0,0,0,10]","{""4"":2,""24"":5,""28"":3}"
2287,anomaly_nuscenes,scene-0430,11399,"[""e0975cc54a4a79b9d0d33e0c6dad238fd032245532ca1e1f9a48c8f2a09b5986"",""e108e945ee7eb1dd2b4c44dbee15c7c0ad907dbcb688e1c1dab632c85342a8fe"",""e16d6c32b00616c9a194b18877a8b17268872295f291209382255e7816e4db3d"",""e254db769de85df29b7fc2a636674854a22e177eda5ac1f54a67f66d464ec814""]",5077,7215,635,902,0,26474,6,211,21,26236,25402,-1.0655814896557836,0.014481094225528192,-7.4021477979899375,217,0.0,100.0,0.005242197188592741,-8.46772928764572,27,0.0,100.0,0,0,0,0,0,"[{""slot"":7126,""score1"":3.234375,""score2"":5.53125,""bce1"":3.2730040119377692,""bce2"":5.535203210456515,""rank1"":0.0,""rank2"":0.0},{""slot"":26644,""score1"":2.21875,""score2"":1.84375,""bce1"":2.3219787045498763,""bce2"":1.990636913334682,""rank1"":0.0,""rank2"":0.0},{""slot"":25493,""score1"":0.20703125,""score2"":0.44140625,""bce1"":0.8020110066548697,""bce2"":0.9380100501741547,""rank1"":0.0,""rank2"":0.0}]","[0,0,3,3]","{""17"":1,""27"":1,""30"":4}"
