threshold,tp,fp,precision,recall
-0.038330078125,84473,247284,0.2546231126999581,0.9654167476199728
-0.03857421875,84473,247311,0.2546023919176332,0.9654167476199728
-0.038818359375,84473,247351,0.25457170066059115,0.9654167476199728
-0.0390625,84473,247391,0.2545410168020635,0.9654167476199728
-0.039306640625,84473,247414,0.25452337693251015,0.9654167476199728
-0.03955078125,84473,247446,0.25449883857206124,0.9654167476199728
-0.039794921875,84473,247471,0.25447967126985277,0.9654167476199728
-0.0400390625,84473,247511,0.25444900959082367,0.9654167476199728
-0.040283203125,84475,247548,0.2544251452459619,0.9654396050240575
-0.04052734375,84475,247582,0.25439909413142925,0.9654396050240575
-0.040771484375,84475,247611,0.25437687827851824,0.9654396050240575
-0.041015625,84475,247650,0.2543470079036507,0.9654396050240575
-0.041259765625,84475,247678,0.2543255668321526,0.9654396050240575
-0.04150390625,84476,247711,0.2543025464572665,0.9654510337260997
-0.041748046875,84476,247740,0.2542803477255761,0.9654510337260997
-0.0419921875,84476,247770,0.2542573875983458,0.9654510337260997
-0.042236328125,84476,247797,0.2542367270286782,0.9654510337260997
-0.04248046875,84477,247832,0.25421219407238443,0.965462462428142
-0.042724609375,84477,247871,0.2541823630652208,0.965462462428142
-0.04296875,84477,247904,0.25415712691158643,0.965462462428142
-0.043212890625,84477,247942,0.2541280733050758,0.965462462428142
-0.04345703125,84479,247975,0.254107335150126,0.9654853198322266
-0.043701171875,84480,248016,0.25407824455031036,0.9654967485342689
-0.0439453125,84480,248038,0.2540614342682201,0.9654967485342689
-0.044189453125,84480,248066,0.25404004258057533,0.9654967485342689
-0.04443359375,84482,248091,0.2540254320104158,0.9655196059383536
-0.044677734375,84482,248116,0.2540063379815874,0.9655196059383536
-0.044921875,84483,248146,0.25398567172435355,0.9655310346403959
-0.045166015625,84484,248175,0.25396577275829,0.9655424633424382
-0.04541015625,84484,248222,0.2539298960643932,0.9655424633424382
-0.045654296875,84485,248256,0.25390619130194353,0.9655538920444805
-0.0458984375,84486,248276,0.2538931728983478,0.9655653207465228
-0.046142578125,84487,248313,0.2538671875,0.9655767494485651
-0.04638671875,84488,248353,0.2538389200849655,0.9655881781506075
-0.046630859375,84488,248378,0.2538198554373231,0.9655881781506075
-0.046875,84489,248396,0.25380837226069064,0.9655996068526498
-0.047119140625,84489,248425,0.2537862631190037,0.9655996068526498
-0.04736328125,84489,248457,0.25376187129444416,0.9655996068526498
-0.047607421875,84490,248486,0.2537420114362597,0.9656110355546921
-0.0478515625,84491,248513,0.25372367899484694,0.9656224642567344
-0.048095703125,84492,248539,0.25370611144307886,0.9656338929587767
-0.04833984375,84492,248571,0.253681735887805,0.9656338929587767
-0.048583984375,84493,248601,0.2536611286903997,0.965645321660819
-0.048828125,84493,248634,0.25363600068442366,0.965645321660819
-0.049072265625,84493,248667,0.2536108776563813,0.965645321660819
-0.04931640625,84493,248690,0.2535933706101452,0.965645321660819
-0.049560546875,84494,248728,0.2535666912748858,0.9656567503628612
-0.0498046875,84494,248764,0.25353929988177326,0.9656567503628612
-0.050048828125,84494,248797,0.2535141963029305,0.9656567503628612
-0.05029296875,84495,248826,0.2534943792920338,0.9656681790649037
-0.050537109375,84495,248859,0.25346928490433596,0.9656681790649037
-0.05078125,84495,248895,0.2534419148744713,0.9656681790649037
-0.051025390625,84495,248931,0.25341455075489017,0.9656681790649037
-0.05126953125,84495,248959,0.2533932716356679,0.9656681790649037
-0.051513671875,84495,248984,0.253374275441632,0.9656681790649037
-0.0517578125,84495,249016,0.25334996446893804,0.9656681790649037
-0.052001953125,84495,249033,0.2533370511621213,0.9656681790649037
-0.05224609375,84495,249060,0.2533165444979089,0.9656681790649037
-0.052490234375,84495,249092,0.253292244601858,0.9656681790649037
-0.052734375,84497,249114,0.25328001774521824,0.9656910364689882
-0.052978515625,84498,249148,0.253256445454164,0.9657024651710305
-0.05322265625,84500,249187,0.2532313215678165,0.9657253225751151
-0.053466796875,84500,249214,0.2532108332284531,0.9657253225751151
-0.0537109375,84500,249246,0.2531865550448545,0.9657253225751151
-0.053955078125,84501,249271,0.25316982850568653,0.9657367512771574
-0.05419921875,84501,249305,0.2531440417488002,0.9657367512771574
-0.054443359375,84501,249348,0.2531114366075681,0.9657367512771574
-0.0546875,84501,249378,0.2530886938082359,0.9657367512771574
-0.054931640625,84501,249411,0.25306368144900454,0.9657367512771574
-0.05517578125,84502,249436,0.25304697279135646,0.9657481799791998
-0.055419921875,84505,249466,0.2530309517892272,0.9657824660853267
-0.0556640625,84505,249500,0.25300519453301595,0.9657824660853267
-0.055908203125,84505,249532,0.25298095719935215,0.9657824660853267
-0.05615234375,84505,249573,0.2529499099012805,0.9657824660853267
-0.056396484375,84505,249602,0.2529279542182594,0.9657824660853267
-0.056640625,84507,249638,0.25290517589669154,0.9658053234894113
-0.056884765625,84507,249666,0.2528839852411775,0.9658053234894113
-0.05712890625,84508,249704,0.252857467715103,0.9658167521914536
-0.057373046875,84508,249742,0.2528287210172027,0.9658167521914536
-0.0576171875,84508,249782,0.2527984683957043,0.9658167521914536
-0.057861328125,84509,249823,0.2527697019728892,0.965828180893496
-0.05810546875,84509,249852,0.25274777859858055,0.965828180893496
-0.058349609375,84509,249878,0.2527281263924734,0.965828180893496
-0.05859375,84509,249910,0.25270394325681256,0.965828180893496
-0.058837890625,84509,249951,0.25267296537702566,0.965828180893496
-0.05908203125,84510,249979,0.2526540484141481,0.9658396095955383
-0.059326171875,84510,250012,0.25262912454188363,0.9658396095955383
-0.0595703125,84512,250061,0.25259659326963024,0.9658624669996229
-0.059814453125,84512,250091,0.2525739458402943,0.9658624669996229
-0.06005859375,84514,250128,0.25255048678886693,0.9658853244037074
-0.060302734375,84514,250152,0.25253237556250113,0.9658853244037074
-0.060546875,84514,250191,0.2525029503592716,0.9658853244037074
-0.060791015625,84514,250218,0.2524825830813905,0.9658853244037074
-0.06103515625,84514,250250,0.2524584483397259,0.9658853244037074
-0.061279296875,84515,250281,0.2524373051051984,0.9658967531057497
-0.0615234375,84517,250326,0.25240784487058116,0.9659196105098344
-0.061767578125,84518,250350,0.2523919872905145,0.9659310392118767
-0.06201171875,84518,250373,0.25237465324538433,0.9659310392118767
-0.062255859375,84518,250399,0.25235506110469164,0.9659310392118767
-0.0625,84520,250441,0.25232788294756703,0.9659538966159613
-0.06298828125,84520,250510,0.2522759155896487,0.9659538966159613
-0.0634765625,84520,250561,0.2522375186895109,0.9659538966159613
-0.06396484375,84520,250616,0.25219612336484293,0.9659538966159613
-0.064453125,84520,250675,0.2521517325735766,0.9659538966159613
-0.06494140625,84520,250742,0.25210134163728665,0.9659538966159613
-0.0654296875,84521,250806,0.25205545631577536,0.9659653253180036
-0.06591796875,84522,250875,0.2520058318947397,0.9659767540200459
-0.06640625,84523,250933,0.25196449012687205,0.9659881827220883
-0.06689453125,84526,250994,0.25192536957558415,0.9660224688282152
-0.0673828125,84528,251050,0.2518877876380454,0.9660453262322998
-0.06787109375,84528,251115,0.2518390075169153,0.9660453262322998
-0.068359375,84528,251183,0.25178799622294173,0.9660453262322998
-0.06884765625,84529,251249,0.2517407334607985,0.9660567549343421
-0.0693359375,84531,251304,0.2517039617669391,0.9660796123384268
-0.06982421875,84532,251362,0.2516627269317106,0.9660910410404691
-0.0703125,84532,251419,0.25162002792073845,0.9660910410404691
-0.07080078125,84532,251477,0.2515765946745474,0.9660910410404691
-0.0712890625,84533,251545,0.2515279191140152,0.9661024697425113
-0.07177734375,84533,251613,0.2514770367637872,0.9661024697425113
-0.072265625,84533,251685,0.25142318376767453,0.9661024697425113
-0.07275390625,84534,251731,0.2513910160141555,0.9661138984445536
-0.0732421875,84534,251786,0.2513499048525214,0.9661138984445536
-0.07373046875,84534,251847,0.25130432456054297,0.9661138984445536
-0.07421875,84535,251918,0.2512535183220242,0.9661253271465959
-0.07470703125,84537,251984,0.25120869128523926,0.9661481845506806
-0.0751953125,84537,252059,0.25115271720400717,0.9661481845506806
-0.07568359375,84541,252126,0.25111163256274005,0.9661938993588498
-0.076171875,84542,252183,0.251071349023684,0.9662053280608921
-0.07666015625,84542,252246,0.25102438329156623,0.9662053280608921
-0.0771484375,84543,252300,0.25098636456746914,0.9662167567629344
-0.07763671875,84545,252361,0.25094536755059277,0.9662396141670191
-0.078125,84545,252426,0.2508969614595915,0.9662396141670191
-0.07861328125,84546,252487,0.250853773962787,0.9662510428690614
-0.0791015625,84546,252556,0.2508024277518377,0.9662510428690614
-0.07958984375,84546,252618,0.2507563085026871,0.9662510428690614
-0.080078125,84548,252670,0.2507220848234673,0.966273900273146
-0.08056640625,84548,252728,0.25067896915286,0.966273900273146
-0.0810546875,84548,252799,0.25062620980770545,0.966273900273146
-0.08154296875,84548,252862,0.2505794137695978,0.966273900273146
-0.08203125,84548,252918,0.25053783195936774,0.966273900273146
-0.08251953125,84549,252970,0.2505014532515207,0.9662853289751883
-0.0830078125,84549,253036,0.25045247863501047,0.9662853289751883
-0.08349609375,84550,253089,0.2504153844786888,0.9662967576772306
-0.083984375,84551,253150,0.250372370825079,0.966308186379273
-0.08447265625,84553,253219,0.2503256634652961,0.9663310437833575
-0.0849609375,84554,253272,0.2502886101128984,0.9663424724853998
-0.08544921875,84555,253331,0.2502471247698928,0.9663539011874421
-0.0859375,84557,253405,0.2501967676839408,0.9663767585915267
-0.08642578125,84558,253462,0.2501567954558902,0.9663881872935691
-0.0869140625,84559,253524,0.2501131378980901,0.9663996159956114
-0.08740234375,84559,253589,0.2500650602694678,0.9663996159956114
-0.087890625,84559,253647,0.2500221758336635,0.9663996159956114
-0.08837890625,84560,253706,0.2499807843531422,0.9664110446976537
-0.0888671875,84562,253757,0.2499475347231459,0.9664339021017383
-0.08935546875,84565,253828,0.24990174146628327,0.9664681882078653
-0.08984375,84565,253887,0.24985817782137495,0.9664681882078653
-0.09033203125,84565,253939,0.2498197953347671,0.9664681882078653
-0.0908203125,84566,253990,0.24978437835985776,0.9664796169099076
-0.09130859375,84567,254060,0.2497349591143057,0.9664910456119499
-0.091796875,84568,254126,0.24968850939195852,0.9665024743139922
-0.09228515625,84569,254183,0.24964871056111845,0.9665139030160345
-0.0927734375,84569,254240,0.24960671056553987,0.9665139030160345
-0.09326171875,84569,254286,0.24957282613507253,0.9665139030160345
-0.09375,84570,254351,0.24952717594955756,0.9665253317180768
-0.09423828125,84570,254419,0.2494771216765146,0.9665253317180768
-0.0947265625,84572,254478,0.2494381359681463,0.9665481891221614
-0.09521484375,84574,254539,0.2493976933942373,0.966571046526246
-0.095703125,84574,254611,0.2493447528634816,0.966571046526246
-0.09619140625,84575,254658,0.2493124194874909,0.9665824752282883
-0.0966796875,84576,254721,0.24926834012679158,0.9665939039303306
-0.09716796875,84576,254771,0.24923161247926165,0.9665939039303306
-0.09765625,84576,254841,0.24918021195167006,0.9665939039303306
-0.09814453125,84576,254906,0.24913250187049682,0.9665939039303306
-0.0986328125,84576,254975,0.24908187577123908,0.9665939039303306
-0.09912109375,84577,255024,0.24904814767918823,0.9666053326323729
-0.099609375,84578,255094,0.24899903436256152,0.9666167613344152
-0.10009765625,84579,255144,0.24896459762806758,0.9666281900364576
-0.1005859375,84579,255216,0.24891184390588442,0.9666281900364576
-0.10107421875,84579,255274,0.2488693641074229,0.9666281900364576
-0.1015625,84581,255340,0.24882546238684872,0.9666510474405422
-0.10205078125,84582,255399,0.24878449089802077,0.9666624761425845
-0.1025390625,84584,255460,0.24874428015198033,0.9666853335466691
-0.10302734375,84584,255531,0.2486923540567161,0.9666853335466691
-0.103515625,84584,255586,0.2486521445159773,0.9666853335466691
-0.10400390625,84585,255646,0.24861050286423048,0.9666967622487114
-0.1044921875,84585,255699,0.2485717812180414,0.9666967622487114
-0.10498046875,84585,255773,0.24851773720611825,0.9666967622487114
-0.10546875,84586,255842,0.24846957359559144,0.9667081909507538
-0.10595703125,84588,255909,0.24842509625635467,0.9667310483548384
-0.1064453125,84588,255974,0.24837768159688986,0.9667310483548384
-0.10693359375,84588,256046,0.24832518186675434,0.9667310483548384
-0.107421875,84589,256095,0.24829167204799757,0.9667424770568807
-0.10791015625,84589,256146,0.24825450863574333,0.9667424770568807
-0.1083984375,84590,256207,0.24821227886395714,0.966753905758923
-0.10888671875,84593,256265,0.24817666007545663,0.9667881918650499
-0.109375,84593,256319,0.24813734922795325,0.9667881918650499
-0.10986328125,84594,256380,0.24809516268102552,0.9667996205670922
-0.1103515625,84595,256450,0.2480464454837338,0.9668110492691345
-0.11083984375,84595,256510,0.24800281438266808,0.9668110492691345
-0.111328125,84595,256566,0.24796210586790401,0.9668110492691345
-0.11181640625,84595,256624,0.24791995756391058,0.9668110492691345
-0.1123046875,84597,256677,0.24788586297227447,0.9668339066732191
-0.11279296875,84597,256741,0.24783938500840808,0.9668339066732191
-0.11328125,84598,256798,0.24780020855546053,0.9668453353752614
-0.11376953125,84598,256850,0.24776247042009325,0.9668453353752614
-0.1142578125,84598,256922,0.2477102365893652,0.9668453353752614
-0.11474609375,84599,256983,0.24766820265704867,0.9668567640773037
-0.115234375,84599,257040,0.24762688100597413,0.9668567640773037
-0.11572265625,84602,257101,0.24758928074965686,0.9668910501834307
-0.1162109375,84603,257187,0.24752918458702713,0.966902478885473
-0.11669921875,84603,257252,0.24748211961211625,0.966902478885473
-0.1171875,84604,257300,0.24744957648930693,0.9669139075875153
