anomaly,normal,AP_loss
P140:1,N143:444,3.2485286705612728e-06
P148:2,N125:1528,3.2482409065535403e-06
P142:3,N142:713,3.2464295154469564e-06
P145:1,N149:816,3.246017120231379e-06
P142:3,N138:712,3.2455895148390113e-06
P141:5,N150:1118,3.2453152935402854e-06
P137:3,N145:369,3.2450623109065755e-06
P142:3,N149:627,3.244911906382031e-06
P143:3,N150:917,3.2446010919122143e-06
P141:5,N139:574,3.244237831988335e-06
P138:4,N141:2020,3.2440399475267172e-06
P150:2,N140:770,3.242168553772315e-06
P151:1,N140:426,3.241591119956516e-06
P150:4,N141:1742,3.2411542497646674e-06
P143:3,N138:218,3.2407305240972427e-06
P139:7,N139:3148,3.238826887089972e-06
P125:1,N148:102,3.2382302374429513e-06
P142:3,N153:152,3.238169665789402e-06
P146:2,N140:576,3.2371015717986366e-06
P142:3,N140:1271,3.2368508668421927e-06
P143:3,N151:349,3.2360724256412807e-06
P141:4,N138:552,3.235595288826506e-06
P125:1,N141:917,3.2346493078941315e-06
P141:5,N139:704,3.2345952012657847e-06
P153:30550,N140:426,3.2344235387450167e-06
P144:5,N148:128,3.233883630304536e-06
P150:2,N148:1004,3.2333026352543267e-06
P138:4,N141:1221,3.233070316842536e-06
P139:7,N125:72,3.2318094236532696e-06
P147:2,N139:816,3.231537622616195e-06
P143:3,N146:82,3.231170483349493e-06
P142:3,N125:1165,3.2306995742940066e-06
P146:2,N153:357,3.2293566028209925e-06
P146:2,N125:235,3.228486851968204e-06
P137:3,N148:358,3.228432522712871e-06
P149:3,N141:1276,3.228021124080967e-06
P142:3,N138:344,3.226738961810173e-06
P125:1,N145:156,3.226678406817611e-06
P152:1,N150:196,3.225025189510107e-06
P145:2,N149:945,3.2226540281168755e-06
P125:1,N138:156,3.2220005713489753e-06
P138:4,N140:700,3.220941499826273e-06
P141:4,N148:110,3.2206980097951173e-06
P144:4,N139:665,3.2200695105137535e-06
P142:3,N151:533,3.2198305626695425e-06
P143:3,N148:851,3.2198081233239914e-06
P146:2,N125:29,3.218934677889746e-06
P138:4,N146:380,3.218899260159239e-06
P142:2,N150:410,3.218106304098529e-06
P147:2,N143:60,3.2159408023256083e-06
P125:1,N147:266,3.2146363191609285e-06
P142:3,N137:362,3.2141861938548856e-06
P125:1,N139:2348,3.2141791750550733e-06
P150:2,N139:1084,3.213708723957299e-06
P153:30550,N153:184,3.213226965921321e-06
P150:4,N141:1319,3.2123044698899277e-06
P169:1,N144:1,3.212234974670089e-06
P142:2,N147:513,3.2114751284706776e-06
P142:2,N146:46,3.211336782481926e-06
P140:1,N148:770,3.2107327564747597e-06
P169:1,N150:1216,3.2104038417197862e-06
P125:1,N150:1367,3.209694124090626e-06
P150:4,N149:486,3.207773775814185e-06
P150:4,N142:659,3.206058705407008e-06
P150:4,N144:176,3.2058494010942958e-06
P142:3,N151:51,3.2049907830968065e-06
P145:2,N145:189,3.204419466049512e-06
P142:2,N148:27,3.2042018761849744e-06
P169:1,N147:375,3.2035908351883276e-06
P147:2,N139:868,3.2027435689101974e-06
P142:2,N139:760,3.202069832438635e-06
P150:4,N139:889,3.201798898454846e-06
P149:3,N140:768,3.201330338586989e-06
P142:3,N143:339,3.200923525755164e-06
P152:1,N145:60,3.1991545645766055e-06
P125:1,N148:195,3.1988438345321253e-06
P142:3,N125:578,3.1981047091592663e-06
P125:1,N147:409,3.1980734124887063e-06
P142:3,N152:71,3.1975363701729547e-06
P148:2,N139:561,3.196917179945727e-06
P139:7,N151:521,3.1967306300149304e-06
P139:7,N149:256,3.196530270998925e-06
P147:2,N151:84,3.1958918928906462e-06
P169:1,N140:651,3.1949237266661834e-06
P144:4,N150:1564,3.194372049837501e-06
P146:2,N141:963,3.1940257003801394e-06
P153:30551,N145:372,3.193982680686171e-06
P137:3,N140:487,3.1933192465223124e-06
P142:3,N147:661,3.1927362756297486e-06
P142:3,N169:4346,3.192281571033458e-06
P125:1,N146:252,3.191963744294665e-06
P139:7,N145:169,3.191905817198836e-06
P125:1,N142:689,3.191828879419215e-06
P141:4,N146:286,3.19133569411424e-06
P169:1,N151:217,3.1913139181577693e-06
P150:2,N152:326,3.1910498450168296e-06
P151:1,N144:135,3.191016151301539e-06
P142:2,N125:1221,3.19014268945979e-06
P142:2,N125:1088,3.1899966611502463e-06
P150:4,N151:372,3.1899222426738238e-06
P150:4,N137:885,3.1893675569025542e-06
P150:2,N142:905,3.1883930899917744e-06
P138:4,N140:1774,3.187949713586518e-06
P146:2,N151:547,3.18679893559676e-06
P145:1,N143:298,3.186528863638187e-06
P141:4,N140:773,3.1856714967659585e-06
P146:2,N148:132,3.184932732356229e-06
P169:1,N169:3415,3.1848969533845102e-06
P169:1,N139:2434,3.1848865601667886e-06
P142:3,N153:354,3.184334174701215e-06
P138:4,N148:128,3.1841987461196496e-06
P143:3,N145:466,3.18401247092251e-06
P144:4,N137:184,3.182616289241947e-06
P149:3,N140:487,3.1825657564090243e-06
P145:1,N146:380,3.1814615305050256e-06
P144:5,N143:127,3.181322975665166e-06
P141:5,N149:878,3.180046084014133e-06
P143:3,N151:639,3.1796612076807847e-06
P143:3,N138:695,3.17933048540189e-06
P147:2,N149:945,3.179082259785221e-06
P142:2,N152:403,3.1787045822916983e-06
P142:3,N152:316,3.177948727024577e-06
P137:3,N143:272,3.176864599621878e-06
P144:5,N137:139,3.1766283332321022e-06
P141:5,N150:1283,3.1766225505420508e-06
P142:3,N153:222,3.1755360962372556e-06
P144:3,N143:199,3.1744912691142853e-06
P141:4,N146:104,3.174267295519309e-06
P142:3,N146:206,3.17415943024357e-06
P142:2,N137:831,3.173662806747239e-06
P150:3,N139:875,3.1732971423275216e-06
P152:1,N150:368,3.1719973889501555e-06
P169:1,N144:108,3.1718531646129143e-06
P142:2,N140:984,3.171535605542065e-06
P145:2,N148:358,3.1714179604807536e-06
P142:3,N145:483,3.1711334677386017e-06
P145:1,N125:1529,3.17049562040301e-06
P142:3,N139:1101,3.170108259254994e-06
P142:2,N146:389,3.1694171870976268e-06
P142:3,N169:3109,3.1690433289324017e-06
P151:1,N140:1774,3.1688917764040534e-06
P149:3,N140:678,3.1680656899104763e-06
P169:1,N152:427,3.1675803600572864e-06
P152:1,N149:624,3.16727835715593e-06
P150:2,N149:852,3.1671644488019e-06
P142:2,N142:572,3.1670055985119972e-06
P125:1,N149:955,3.1669442699388603e-06
P143:3,N169:2075,3.1666427571726324e-06
P151:1,N150:1281,3.1665676055964836e-06
P148:2,N150:1565,3.1661920023378466e-06
P151:1,N145:372,3.1656235445023923e-06
P125:1,N151:412,3.165192336309915e-06
P145:2,N153:134,3.1650562782761e-06
P141:5,N146:286,3.1650308367635924e-06
P146:2,N149:285,3.1637000708466276e-06
P139:7,N144:310,3.1627811866370227e-06
P125:1,N139:1148,3.162720724785231e-06
P137:3,N141:1212,3.162673037977087e-06
P150:4,N150:415,3.162634367023772e-06
P141:4,N141:1234,3.1620737507102605e-06
P138:5,N140:679,3.1604437472749374e-06
P151:1,N138:433,3.16035887964445e-06
P137:3,N151:84,3.1602027087935046e-06
P169:1,N149:164,3.1601757324967885e-06
P150:2,N150:636,3.159153881538347e-06
P143:3,N143:239,3.158118583753054e-06
P153:30550,N145:372,3.1581001919952347e-06
P138:5,N140:755,3.1577077324624355e-06
P138:5,N145:189,3.1574221649981093e-06
P141:4,N141:1046,3.155990089131323e-06
P125:1,N169:1848,3.154848845023952e-06
P152:1,N140:513,3.15419128731627e-06
P149:2,N143:272,3.15412816203752e-06
P143:3,N138:572,3.153679883226898e-06
P138:5,N142:776,3.1530317519529966e-06
P143:3,N138:457,3.1496013707876716e-06
P143:3,N139:1460,3.148963577848391e-06
P150:3,N139:858,3.1472713327051796e-06
P149:3,N147:738,3.146935871701609e-06
P141:5,N143:225,3.146736536129376e-06
P150:4,N143:325,3.1467331097440443e-06
P139:7,N149:22,3.146486421723988e-06
P152:1,N150:1181,3.146434902303248e-06
P169:1,N147:243,3.1463578893245797e-06
P169:1,N153:213,3.1457426595518933e-06
P143:3,N146:4,3.1456208601847606e-06
P169:1,N169:2389,3.145050977286946e-06
P142:3,N141:1191,3.1449325858454427e-06
P144:5,N153:72,3.1437497152566435e-06
P139:7,N143:310,3.1436750421533214e-06
P142:3,N140:1078,3.143554950807257e-06
P150:3,N125:1220,3.1422297904819923e-06
P150:4,N148:190,3.1422069497965962e-06
P151:1,N149:144,3.142106411139516e-06
P142:3,N137:476,3.1411876429539628e-06
P169:1,N145:532,3.1411068367223867e-06
P125:1,N153:225,3.1409606815706966e-06
P142:3,N138:460,3.140605766663773e-06
P143:3,N141:1624,3.140519274468462e-06
P139:7,N147:279,3.140514780636242e-06
P143:3,N144:61,3.1401504791072365e-06
P147:2,N145:60,3.1401055508442536e-06
P148:2,N150:1495,3.139974396810334e-06
P137:3,N150:371,3.1397569881516293e-06
P141:5,N148:1012,3.1395920134378298e-06
P169:1,N141:1024,3.1395618090842622e-06
P125:1,N138:460,3.1389924921941533e-06
P143:3,N148:897,3.138839671241616e-06
P149:2,N140:487,3.1384093379905235e-06
P137:3,N139:879,3.1363049396813755e-06
P150:2,N145:645,3.136190465612446e-06
P142:3,N148:284,3.1361574055198543e-06
P142:2,N141:338,3.136137567344022e-06
P125:1,N149:274,3.135973274489564e-06
P142:3,N150:750,3.13538384048851e-06
P169:1,N141:325,3.1349519356910657e-06
P150:4,N141:1047,3.1335241081848136e-06
P147:2,N150:53,3.133469897874698e-06
P142:3,N149:346,3.133001351845048e-06
P142:2,N146:6,3.132093328230006e-06
P149:3,N139:896,3.1319425060782314e-06
P138:5,N169:4225,3.1315830436544907e-06
P152:1,N145:132,3.1307394772983503e-06
P149:3,N141:1255,3.1299536563726764e-06
P138:4,N149:213,3.128922630820336e-06
P153:30550,N141:2000,3.1284888334337226e-06
P149:2,N150:663,3.1284403867337107e-06
P142:3,N143:405,3.1284329544109773e-06
P142:2,N139:681,3.1284093061709593e-06
P150:4,N138:1184,3.127200689304964e-06
P145:1,N148:770,3.1254489445484295e-06
P138:4,N138:228,3.124977828954928e-06
P140:1,N140:512,3.1248473733374824e-06
P150:4,N139:2022,3.1246456015353e-06
P142:3,N141:1965,3.1240896048523755e-06
P169:1,N169:2861,3.12357259668941e-06
P141:5,N125:1421,3.121152271125666e-06
P152:1,N141:1089,3.120716160786221e-06
P150:3,N151:571,3.120270407209751e-06
P139:7,N147:39,3.1179664735814744e-06
P142:3,N143:2,3.1171155072109296e-06
P142:3,N140:559,3.1170081910467737e-06
P169:1,N142:960,3.1168570696002793e-06
P145:1,N140:1774,3.1166808163020808e-06
P169:1,N153:38,3.116004282326239e-06
P142:3,N137:70,3.1157786112064998e-06
P142:2,N139:3377,3.115115899162047e-06
P142:3,N148:118,3.1150284787634863e-06
P142:2,N149:152,3.114724741249729e-06
P142:3,N147:257,3.114682154816066e-06
P142:3,N145:228,3.1146786902974115e-06
P143:3,N145:396,3.1146044020709092e-06
P140:1,N149:843,3.114557146641106e-06
P139:7,N142:953,3.113477050335327e-06
P138:4,N125:819,3.113388993805939e-06
P169:1,N144:387,3.113378694563703e-06
P142:2,N140:680,3.1132205409644593e-06
P138:5,N150:53,3.1130050086297657e-06
P148:2,N137:844,3.111607199785372e-06
P169:1,N147:370,3.111457635253618e-06
P138:4,N137:101,3.1113523669131593e-06
P152:1,N139:882,3.1104778641493563e-06
P150:3,N125:1656,3.1101882867123153e-06
P141:5,N153:347,3.109902153041468e-06
P143:3,N138:520,3.1098610191794323e-06
P143:3,N143:130,3.1095348853248387e-06
P138:4,N144:290,3.109472452872325e-06
P141:4,N147:100,3.109369621096266e-06
P153:30550,N149:816,3.1076333370582393e-06
P169:1,N146:0,3.107499198194973e-06
P169:1,N141:409,3.107400551246672e-06
P142:3,N139:683,3.107164486480984e-06
P138:5,N145:625,3.1068256552135947e-06
P137:3,N143:511,3.1058747609097232e-06
P142:2,N139:890,3.1053849310234277e-06
P149:2,N139:896,3.104857461856265e-06
P149:2,N137:844,3.1047051593867475e-06
P142:3,N139:1932,3.1044487602615097e-06
P143:3,N125:318,3.103955475176629e-06
P125:1,N147:93,3.103936603690899e-06
P142:3,N147:493,3.103515004663595e-06
P169:1,N150:1030,3.1034638760954787e-06
P153:30550,N150:1239,3.103026860905364e-06
P146:2,N141:59,3.1029424510944945e-06
P150:4,N150:778,3.1029202227718277e-06
P144:3,N145:345,3.1028257347722037e-06
P169:1,N169:2294,3.1019521779279824e-06
P152:1,N141:1234,3.1015547482744533e-06
P142:3,N169:602,3.1014753340042597e-06
P141:4,N138:438,3.098640434701408e-06
P150:4,N169:3032,3.0983815293381314e-06
P142:2,N139:1893,3.09812727016467e-06
P169:1,N148:931,3.0972648010457187e-06
P153:30551,N150:1508,3.096397896202345e-06
P139:7,N141:74,3.09446004104296e-06
P149:2,N148:986,3.0939448026751863e-06
P141:4,N169:3020,3.0935447117289872e-06
P143:3,N150:559,3.0919077460403776e-06
P153:30551,N142:383,3.091055278785179e-06
P142:3,N143:99,3.090913524452801e-06
P146:2,N145:42,3.090503253610555e-06
P151:1,N169:542,3.0904188630690523e-06
P169:1,N145:624,3.090215540575284e-06
P143:3,N150:1494,3.090054044736665e-06
P139:7,N145:246,3.0900515591269436e-06
P149:2,N147:738,3.0899220537853293e-06
P138:5,N125:1189,3.0893398900298853e-06
P142:3,N140:510,3.0893281008484785e-06
P145:2,N139:586,3.0892430875429415e-06
P150:4,N153:235,3.088826166684551e-06
P142:2,N146:522,3.087660150017563e-06
P146:2,N152:381,3.087613600909506e-06
P152:1,N151:74,3.0860332159375736e-06
P142:2,N141:1199,3.0855420879490066e-06
P153:30550,N137:101,3.085353167064824e-06
P142:3,N150:1494,3.0846856523854914e-06
P140:1,N150:416,3.084487836651398e-06
P142:3,N149:628,3.084486005787353e-06
P142:2,N149:488,3.0840748946455653e-06
P142:3,N141:916,3.0838768176134372e-06
P143:3,N153:392,3.083583067839718e-06
P150:4,N150:1110,3.083436652595905e-06
P169:1,N150:623,3.0824891231769665e-06
P143:3,N140:800,3.082406578364471e-06
P143:3,N144:317,3.081015071100522e-06
P143:3,N148:551,3.0809800332769837e-06
P138:5,N139:879,3.0809452069416587e-06
P138:4,N125:585,3.080667497553657e-06
P150:3,N125:902,3.0802577765518133e-06
P142:2,N138:428,3.079807069709026e-06
P141:4,N143:593,3.079060704808361e-06
P139:7,N148:27,3.07901492312022e-06
P143:3,N143:343,3.0789500796714082e-06
P139:7,N140:1008,3.078885566100787e-06
P143:3,N150:1301,3.0786487125545293e-06
P138:5,N148:317,3.078263931485184e-06
P150:4,N146:46,3.0780889305964485e-06
P142:3,N143:190,3.0780004007220674e-06
P140:1,N151:208,3.077541491121489e-06
P149:2,N140:678,3.0767581472913758e-06
P140:1,N149:144,3.076667917845062e-06
P152:1,N147:415,3.076301174435498e-06
P169:1,N169:2049,3.0760576201572268e-06
P142:2,N137:283,3.076030637387613e-06
P142:3,N141:1745,3.0752643131739743e-06
P142:3,N169:433,3.0734285761742702e-06
P147:2,N141:1212,3.0727666908520827e-06
P169:1,N147:570,3.072665139567972e-06
P169:1,N125:1781,3.0726272473353516e-06
P169:1,N152:201,3.071121204484641e-06
P138:5,N137:0,3.0710722915922574e-06
P150:3,N140:830,3.0708505797669084e-06
P142:3,N152:555,3.0708235957082517e-06
P125:1,N143:147,3.070777286934167e-06
P153:30550,N139:957,3.0707178346173246e-06
P152:1,N150:190,3.0699505181465745e-06
P169:1,N137:847,3.0698800242843324e-06
P144:3,N147:638,3.0696621176173533e-06
P150:4,N137:831,3.069416715681835e-06
P146:2,N138:517,3.0690948370516616e-06
P139:7,N139:640,3.0689399828192066e-06
P149:2,N148:358,3.0688692028288127e-06
P169:1,N169:2131,3.068104196828029e-06
P149:2,N151:571,3.067917625522783e-06
P169:1,N169:760,3.0669904935042643e-06
P150:4,N140:984,3.066747265265006e-06
P138:5,N145:386,3.065330333885061e-06
P150:2,N137:390,3.0650336515275843e-06
P152:1,N148:781,3.0649699449645347e-06
P141:4,N143:146,3.0646678814395545e-06
P146:2,N141:598,3.064596900552807e-06
P150:3,N146:305,3.064251173184928e-06
P169:1,N169:4319,3.0640579738531544e-06
P125:1,N148:496,3.062791231818069e-06
P138:5,N152:291,3.0622259700530218e-06
P150:3,N125:624,3.061972621677068e-06
P125:1,N141:1965,3.061666174135866e-06
P143:3,N146:331,3.0615066323338247e-06
P169:1,N153:571,3.0615027836596467e-06
P140:1,N137:101,3.0607885386671648e-06
P150:3,N142:707,3.0607029098832987e-06
P143:3,N148:301,3.060064196471961e-06
P146:2,N150:14,3.0599731974623898e-06
P169:1,N147:365,3.0599097839819726e-06
P142:2,N125:1326,3.0597986186752485e-06
P147:2,N125:624,3.0597684805827815e-06
P143:3,N138:494,3.059597222356406e-06
P142:3,N141:1599,3.059249227454484e-06
P152:1,N141:59,3.0591881393106457e-06
P148:2,N153:190,3.0585329480610797e-06
P150:3,N150:1088,3.0569249367450495e-06
P169:1,N137:49,3.0567245847028477e-06
P125:1,N141:1368,3.0556229125675956e-06
P142:2,N151:517,3.054840945545223e-06
P145:1,N125:704,3.054760470649011e-06
P125:1,N139:871,3.0539074185104438e-06
P145:2,N150:371,3.0535537716492313e-06
P147:2,N141:1255,3.052888681566918e-06
P139:7,N138:65,3.0527874313156355e-06
P169:1,N150:1109,3.0526646472756997e-06
P137:3,N141:1226,3.0506958362019403e-06
P150:4,N145:192,3.050598392199899e-06
P146:2,N150:720,3.0505760224930495e-06
P150:4,N141:1406,3.0499788217532945e-06
P150:3,N153:155,3.049828487661136e-06
P137:3,N153:381,3.049437861704107e-06
P169:1,N148:124,3.0494311993799635e-06
P169:1,N138:614,3.048626938334757e-06
P141:5,N151:554,3.0486145873834277e-06
P144:4,N153:232,3.0485171084560984e-06
P125:1,N147:453,3.047560593477656e-06
P142:3,N149:57,3.0470480412725844e-06
P125:1,N140:761,3.0465179462689423e-06
P152:1,N140:773,3.046436371836946e-06
P142:2,N125:1611,3.046292388767065e-06
P145:2,N148:986,3.0460902218327367e-06
P137:3,N146:456,3.046050340023182e-06
P139:7,N151:519,3.0459798323342877e-06
P143:3,N151:494,3.0459240850640136e-06
P142:3,N145:134,3.0453894013186136e-06
P149:3,N150:1565,3.044473770584691e-06
P169:1,N143:369,3.0441280775299943e-06
P142:3,N153:43,3.0433161427903e-06
P146:2,N139:898,3.0433088909590425e-06
P139:7,N141:1358,3.0431343311583e-06
P146:2,N151:549,3.0418684880519473e-06
P143:3,N169:4458,3.041202192271829e-06
P125:1,N147:25,3.039483376840833e-06
P150:4,N149:1041,3.0394634521907237e-06
P153:30550,N147:638,3.038800175533879e-06
P169:1,N153:220,3.036339524286746e-06
P153:30550,N143:231,3.0359467136529823e-06
P141:5,N150:1244,3.0359419464465616e-06
P139:7,N150:1270,3.035512627246144e-06
P139:7,N141:154,3.034735108193741e-06
P151:1,N149:843,3.0346944153852675e-06
P125:1,N137:829,3.034387315799201e-06
P147:2,N150:1281,3.0334657638862945e-06
P152:1,N149:285,3.033344805842483e-06
P142:3,N143:56,3.0325609863202904e-06
P142:3,N142:906,3.032348605879546e-06
P141:4,N147:256,3.0322958620031977e-06
P150:4,N125:1221,3.0319494757595765e-06
P138:5,N150:1283,3.031569971179946e-06
P142:2,N150:1597,3.031464439129766e-06
P150:2,N142:990,3.0302338631956764e-06
P169:1,N152:555,3.0285493876849392e-06
P143:3,N143:148,3.028546241971657e-06
P142:3,N141:917,3.0268318324270302e-06
P144:5,N148:311,3.026029241205351e-06
P137:3,N144:8,3.0260137230552306e-06
P143:3,N142:530,3.0253499939990458e-06
P145:2,N150:663,3.02488978547162e-06
P141:5,N125:1293,3.0240752454633036e-06
P150:4,N125:13,3.0238189397581444e-06
P142:2,N146:500,3.0227975419337043e-06
P153:30550,N125:1066,3.0223457164938834e-06
P139:7,N150:633,3.0221241169376977e-06
P146:2,N147:37,3.020879525184567e-06
P169:1,N148:98,3.0203613208400773e-06
P142:2,N141:991,3.0203498816373556e-06
P140:1,N144:34,3.01798795674243e-06
P153:30550,N139:875,3.0166836988549186e-06
P152:1,N137:225,3.0166325881935984e-06
P125:1,N147:112,3.016021143761582e-06
P153:30551,N143:50,3.015515140632454e-06
P139:7,N150:1282,3.015290635649538e-06
P141:5,N152:339,3.0151526342447314e-06
P141:5,N145:349,3.015098043599446e-06
P125:1,N125:987,3.0148030119743953e-06
P152:1,N125:1062,3.0142603136116014e-06
P150:4,N138:622,3.0142207858133826e-06
P169:1,N152:171,3.014069796526367e-06
P148:2,N147:738,3.013943173857469e-06
P142:3,N140:852,3.0139098676785386e-06
P139:7,N142:1086,3.0139071100504796e-06
P141:4,N139:2234,3.013880523126888e-06
P152:1,N153:362,3.0120151360194923e-06
P125:1,N153:238,3.011272281489631e-06
P142:3,N149:12,3.01093950916288e-06
P146:2,N141:1088,3.010619232740481e-06
P143:3,N138:623,3.0104692057109205e-06
P125:1,N148:81,3.0104022592446933e-06
P152:1,N150:409,3.010087796862906e-06
P142:3,N137:1,3.009504580059625e-06
P150:2,N145:189,3.0094878369848e-06
P141:4,N149:878,3.0091604686508077e-06
P169:1,N139:3169,3.0091058962868917e-06
P148:2,N145:369,3.008573498241478e-06
P169:1,N148:733,3.0083927886918056e-06
P142:3,N146:462,3.007623394469263e-06
P169:1,N151:455,3.007547433512507e-06
P143:3,N125:678,3.0074462741698324e-06
P141:5,N138:501,3.007156421169877e-06
P141:4,N145:228,3.0065676922932435e-06
P148:2,N145:189,3.006013135126507e-06
P150:4,N147:13,3.0059305811349575e-06
P142:3,N142:614,3.0055398895586144e-06
P145:1,N152:413,3.0053438563922306e-06
P142:2,N150:1268,3.0044086548626847e-06
P152:1,N145:8,3.0043551148912036e-06
P138:5,N152:579,3.004344132483938e-06
P142:3,N141:993,3.0043307846328446e-06
P151:1,N137:114,3.0026219165522673e-06
P141:5,N143:407,3.0020165062220325e-06
P125:1,N149:835,3.0009744386396394e-06
P138:5,N140:590,3.000723652500268e-06
P142:3,N125:1733,3.000389051485109e-06
P125:1,N137:140,3.0002216076436034e-06
P144:2,N149:1040,2.9997113280227533e-06
P146:2,N145:132,2.9991424656842984e-06
P144:5,N150:1239,2.9991335462325327e-06
P142:3,N169:2141,2.998972417348481e-06
P143:3,N125:1717,2.9986815510079344e-06
P142:3,N138:197,2.9986152210880046e-06
P152:1,N125:1294,2.9982448888053815e-06
P142:3,N149:99,2.9972887010436744e-06
P153:30550,N139:588,2.9970963611498133e-06
P141:5,N142:1232,2.9957813628992344e-06
P169:1,N147:6,2.995699546314351e-06
P142:3,N138:3,2.9949209338318926e-06
P150:2,N148:757,2.9947158125995922e-06
P142:3,N141:904,2.994711171076338e-06
P137:3,N139:896,2.994102147114293e-06
P140:1,N137:114,2.9935737546747285e-06
P125:1,N140:811,2.993501758239238e-06
P143:3,N149:931,2.9930953269077732e-06
P143:3,N138:439,2.9929342138885156e-06
P125:1,N169:2131,2.9920267527111027e-06
P138:4,N139:907,2.9919029161259365e-06
P142:3,N169:2707,2.9904288485711613e-06
P150:4,N142:667,2.990211192143332e-06
P153:30551,N143:60,2.989781283290334e-06
P146:2,N150:138,2.989471935476376e-06
P141:4,N147:675,2.989100374978935e-06
P143:3,N148:1408,2.988925716391028e-06
P142:3,N145:412,2.987863563551453e-06
P145:1,N141:1251,2.98768147903053e-06
P142:3,N147:393,2.987617531005213e-06
P150:2,N150:303,2.9866847019792396e-06
P169:1,N169:3416,2.98642045547088e-06
P152:1,N139:0,2.98612446970402e-06
P169:1,N139:2696,2.986015835286256e-06
P144:5,N137:99,2.985418177422456e-06
P145:2,N150:53,2.985031981453489e-06
P137:3,N142:707,2.984489473826807e-06
P142:3,N149:506,2.983904663361293e-06
P141:4,N142:867,2.983673521672096e-06
P144:3,N144:34,2.982493337918381e-06
P148:2,N152:425,2.9822612862959522e-06
P149:3,N150:663,2.9818230022327894e-06
P142:2,N125:1516,2.981621619726263e-06
P137:3,N153:190,2.981043395406033e-06
P142:3,N150:1238,2.9804130559449e-06
P139:7,N149:968,2.9802862784955224e-06
P138:5,N142:485,2.979810896561804e-06
P169:1,N148:1415,2.979381565935351e-06
P137:3,N145:68,2.9790606370752557e-06
P141:4,N150:1388,2.9787959268576963e-06
P143:3,N150:1259,2.978474509996137e-06
P169:1,N146:450,2.9781957283090077e-06
P145:2,N141:106,2.977065974562353e-06
P150:3,N143:199,2.9769864904821608e-06
P142:3,N147:659,2.9769811488067454e-06
P141:4,N138:712,2.976844182850126e-06
P149:3,N125:1522,2.976800893964397e-06
P143:3,N140:831,2.976507745183191e-06
P139:7,N147:415,2.9762859841863474e-06
P169:1,N125:135,2.9754864332333787e-06
P149:3,N146:305,2.9753152159366015e-06
P139:7,N141:865,2.975170440889848e-06
P143:3,N150:39,2.974913776426735e-06
P142:3,N142:920,2.9745770999624263e-06
P169:1,N140:1271,2.9737403291576765e-06
P151:1,N144:34,2.9732252128261842e-06
P142:2,N145:192,2.9726766195428794e-06
P138:4,N141:1352,2.9723467982549646e-06
P153:30550,N152:413,2.972301074081291e-06
P152:1,N141:1402,2.9704684454545577e-06
P142:3,N169:1892,2.969819655891944e-06
P138:5,N125:1293,2.96904886646889e-06
P169:1,N142:722,2.9680022503378557e-06
P138:5,N145:645,2.9679970866289694e-06
P142:2,N140:866,2.966996637233706e-06
P152:1,N139:817,2.966874471275751e-06
P145:1,N141:729,2.9666835906454377e-06
P152:1,N145:68,2.966257962131276e-06
P169:1,N125:1569,2.9661414179334532e-06
P149:2,N140:768,2.9659593016299622e-06
P152:1,N150:53,2.9648970645626083e-06
P149:3,N139:685,2.9645868243828708e-06
P141:4,N140:866,2.964040196957484e-06
P145:1,N144:135,2.9635671791841873e-06
P152:1,N149:517,2.963170373432074e-06
P150:2,N150:1495,2.9628452036748256e-06
P143:3,N137:151,2.9620502583111255e-06
P150:4,N153:330,2.9616966872710348e-06
P145:2,N145:621,2.9612205812247476e-06
P142:3,N153:229,2.9611548380875057e-06
P152:1,N139:898,2.9594392401953106e-06
P142:3,N140:1003,2.958057314219231e-06
P150:2,N141:1235,2.957915338893814e-06
P141:5,N141:1220,2.957755834467279e-06
P150:3,N149:1068,2.957439416157077e-06
P138:4,N141:1218,2.957190460760534e-06
P153:30550,N150:1281,2.9566578917445867e-06
P137:3,N145:60,2.9565214413072046e-06
P142:3,N145:586,2.9563642572665643e-06
P152:1,N140:576,2.9559234101718765e-06
P169:1,N149:219,2.9550473844114624e-06
P141:5,N150:341,2.9544880735425357e-06
P141:4,N146:392,2.9541947620488106e-06
P141:5,N139:951,2.95388620738168e-06
P149:3,N140:451,2.953849534108081e-06
P169:1,N153:420,2.95330178169323e-06
P139:7,N142:568,2.9530008721976028e-06
P169:1,N169:4401,2.951895470680051e-06
P146:2,N153:331,2.9505974253991508e-06
P143:3,N144:605,2.9505690298829564e-06
P143:3,N148:455,2.9502424936269814e-06
P169:1,N140:909,2.949774408740461e-06
P150:4,N143:162,2.949770476987697e-06
P141:5,N149:242,2.9488903043719133e-06
P125:1,N150:1227,2.9485886772216384e-06
P144:5,N144:254,2.94856310358439e-06
P146:2,N144:9,2.9485089243467677e-06
P142:3,N141:2093,2.947981807098913e-06
P153:30550,N150:416,2.9479017163663427e-06
P125:1,N125:811,2.947470355300967e-06
P138:5,N149:485,2.947160819774266e-06
P152:1,N152:579,2.9471028471459577e-06
P152:1,N150:1113,2.9467995255033834e-06
P142:3,N139:1148,2.9462358747698883e-06
P150:4,N141:8,2.9458330207075835e-06
P142:3,N142:699,2.9457306761967237e-06
P150:2,N148:132,2.9445052138304503e-06
P137:3,N145:10,2.9442944464405764e-06
P143:3,N137:15,2.9442210284726975e-06
P138:5,N125:117,2.9440518906848084e-06
P143:3,N169:2611,2.943430008098237e-06
