update,stu_fraction,source_switches,recent_stu,bn_shift,gradient_norm,clipped,bce,normal_bce,anomaly_bce,lr,ranking_weight
757,0.125,2,0.17727699510847403,0.0025906952465792627,5.445560455322266,True,0.06243509415856802,0.013328891900317047,0.111541296416819,0.0001127229272232736,1.0
758,0.125,2,0.17348140668046877,0.003070347085712048,0.7356445789337158,False,0.00987340948754317,0.019556641577304894,0.00019017739778144535,0.00011251266948556076,1.0
759,0.25,4,0.17910269107536478,0.002641507580273242,1.789853572845459,True,0.015470193990497753,0.010055548975973064,0.020884839005022443,0.0001123023590937684,1.0
760,0.25,4,0.18428681954156567,0.003236256676157521,1.6795446872711182,True,0.008237382600753108,0.00993004703877853,0.006544718162727689,0.00011209199700976725,1.0
761,0.125,2,0.17985068498497522,0.002783826709290368,0.1406610757112503,False,0.008206642910251147,0.016413278492950285,7.327552008181928e-09,0.00011188158419566448,1.0
762,0.0,0,0.16595626535911304,0.005391462323602275,1.3249849081039429,True,0.010729405708521022,0.01915725528811877,0.0023015561289232733,0.00011167112161379933,1.0
763,0.125,2,0.1627412234671936,0.0029399401481494023,0.06333579868078232,False,0.003620044270933393,0.007053208365528887,0.00018688017633789955,0.0001114606102267386,1.0
764,0.125,2,0.15996960051906145,0.0027999140601634633,1.5295673608779907,True,0.038927030183780444,0.007389101839178571,0.07046495852838232,0.00011125005099727221,1.0
765,0.25,4,0.16653771372778772,0.003514880145590056,0.1299750804901123,False,0.007126991568986574,0.01223976484990421,0.0020142182880689384,0.00011103944488840914,1.0
766,0.375,4,0.18230724673755183,0.004982728056532168,0.061823323369026184,False,0.003772668195438898,0.00741955816510018,0.00012577822577761625,0.00011082879286337258,1.0
767,0.0,0,0.1682230446828377,0.004553673823655964,1.043351650238037,True,0.010830491170737921,0.007045411496324914,0.014615570845150928,0.0001106180958855957,1.0
768,0.25,3,0.17483288206159942,0.002859887752064912,1.7784925699234009,True,0.004403120015703633,0.006705175591782709,0.0021010644396245574,0.00011040735491871744,1.0
769,0.0,1,0.1613261143338831,0.0043095098703831184,0.8093870878219604,False,0.009140839530849845,0.01772019929155504,0.0005614797701446487,0.00011019657092657773,1.0
770,0.125,2,0.1582776175682727,0.0024468906912577526,1.4265745878219604,True,0.037703741828242605,0.015156303052202164,0.06025118060428305,0.00010998574487321347,1.0
771,0.0,0,0.14604983185781495,0.00485929644708532,2.1775150299072266,True,0.06874851849470856,0.01837941101723567,0.11911762597218147,0.00010977487772285377,1.0
772,0.0,0,0.13476670746888858,0.002980732687314246,0.7458792328834534,False,0.015236447559780406,0.01394625325434563,0.016526641865215182,0.00010956397043991577,1.0
773,0.125,2,0.13405825430243648,0.002922374690196975,1.3607337474822998,True,0.0063676099783816715,0.012725947006395285,9.27295036805793e-06,0.00010935302398900015,1.0
774,0.25,4,0.14272518638091208,0.004253039493958842,0.10202000290155411,False,0.006505443179498705,0.013010485826240816,4.0053275659288123e-07,0.00010914203933488678,1.0
775,0.375,4,0.1610058685942227,0.006097235130395961,0.5827683806419373,False,0.013573780883912534,0.01245147540381232,0.014696086364012746,0.00010893101744253013,1.0
776,0.0,0,0.1485673110170779,0.004081582142698151,0.19919249415397644,False,0.014451535846417417,0.027803925687703755,0.0010991460051310794,0.00010871995927705512,1.0
777,0.125,2,0.1467926880064313,0.002728689422622173,0.2178596407175064,False,0.009146760873305983,0.018218311528774164,7.521021783780092e-05,0.00010850886580375246,1.0
778,0.25,3,0.15496207453774746,0.0043533866340159915,2.1562750339508057,True,0.005640876089510934,0.011278110784000723,3.6413950211444115e-06,0.00010829773798807443,1.0
779,0.125,3,0.15289043211725037,0.0030120016150246573,0.2575608193874359,False,0.0077747831982048765,0.015410893011899076,0.00013867338451067739,0.00010808657679563028,1.0
780,0.125,2,0.15058873556398486,0.002728039037977084,0.2196270078420639,False,0.01794157616823789,0.02097595638039723,0.014907195956078546,0.00010787538319218204,1.0
781,0.125,1,0.14895495678227608,0.003452769573755808,3.833240270614624,True,0.007270272790800688,0.0071496934239819775,0.007390852157619399,0.00010766415814363988,1.0
782,0.0,1,0.13744739607958537,0.0036662629708209497,0.3605209290981293,False,0.12427381318887357,0.010801621504437767,0.23774600487330938,0.00010745290261605778,1.0
783,0.5,4,0.16487521096745023,0.005564634190744955,3.909503698348999,True,0.06099124710344224,0.00592541056921376,0.11605708363767071,0.00010724161757562912,1.0
784,0.25,1,0.17203772616289872,0.0031013237316359814,3.697431802749634,True,0.005264578673759526,0.010388081753385391,0.00014107559413366103,0.0001070303039886824,1.0
785,0.25,2,0.17864689905825817,0.003142169942680492,3.282670497894287,True,0.010403672472105852,0.020807299770099007,4.51741126984679e-08,0.00010681896282167645,1.0
786,0.25,5,0.1838662398760179,0.0025972063381918035,0.6806774139404297,False,0.006770914124704083,0.013288820079742856,0.00025300816966530946,0.00010660759504119635,1.0
787,0.25,3,0.1894625973300068,0.002542964150280912,0.2438994199037552,False,0.0073278688935028025,0.014356474906907278,0.0002992628800983276,0.00010639620161394905,1.0
788,0.25,2,0.19472560647879722,0.0036015632328254606,4.035987854003906,True,0.00467314920808396,0.00924429980272761,0.00010199861344031106,0.00010618478350675851,1.0
789,0.25,5,0.19889491074656918,0.0033177109233710578,0.06507091969251633,False,0.0041619052510266895,0.008287360998652396,3.6449503400983295e-05,0.00010597334168656175,1.0
790,0.125,2,0.1934292236401114,0.003511350105103276,0.1223713830113411,False,0.008389583991117484,0.016779167456062657,5.261723102263928e-10,0.00010576187712040417,1.0
791,0.25,3,0.1979956903602244,0.0027053712402281614,0.10335072129964828,False,0.006812739852890045,0.013625470783656179,8.922123911523594e-09,0.00010555039077543529,1.0
792,0.125,3,0.19211427429350034,0.002910844501721536,0.0646381825208664,False,0.005683434167068536,0.011366868306180689,2.7956384558918437e-11,0.00010533888361890419,1.0
793,0.25,2,0.1965813774281976,0.00239005901220291,0.09545905143022537,False,0.006803465559157676,0.01360693076978083,3.485345205753068e-10,0.00010512735661815501,1.0
794,0.0,0,0.18139442304520179,0.0038990359022808333,0.7011855244636536,False,0.010235452555984447,0.014335376414927128,0.006135528697041766,0.00010491581074062289,1.0
795,0.25,4,0.1866955429577836,0.0029567087215743118,0.28311845660209656,False,0.009455019941808836,0.007029766909876051,0.011880272973741621,0.00010470424695382908,1.0
796,0.0,0,0.17227232173763463,0.005395478235043526,1.2248270511627197,True,0.015301815933366748,0.02076662853897211,0.00983700332776139,0.00010449266622537688,1.0
797,0.0,0,0.15896337088018198,0.004569043921741029,0.08647417277097702,False,0.00573154472279005,0.011270915628326099,0.0001921738172540007,0.00010428106952294701,1.0
798,0.25,4,0.16599740858207562,0.003935048320296919,0.06287133693695068,False,0.0028430959851687056,0.005674803534053584,1.138843628382719e-05,0.00010406945781429327,1.0
799,0.0,0,0.153173228057894,0.0037745199561746313,0.33661746978759766,False,0.005740272035072403,0.01030313747962938,0.001177406590515426,0.00010385783206723811,1.0
800,0.375,4,0.16968119859189942,0.00501788863494043,0.40019190311431885,False,0.0028805658299990485,0.005753691224324314,7.440435673783014e-06,0.00010364619324966813,1.0
801,0.125,2,0.1662754157448455,0.0026880257409592112,0.7887707352638245,False,0.009321687401742374,0.004023552961413201,0.014619821842071546,0.00010343454232952974,1.0
802,0.125,2,0.16332975769235283,0.0024828697288198985,18.836898803710938,True,0.09952625914816357,0.005842816415615663,0.1932097018807115,0.00010322288027482473,1.0
803,0.375,4,0.1792481223258962,0.004223160677496853,0.4440940022468567,False,0.004807464981196618,0.003984376353608204,0.005630553608785031,0.00010301120805360584,1.0
804,0.125,2,0.17530025386238757,0.0020106483444043534,0.30937179923057556,False,0.01995350624362287,0.008930884174610758,0.030976128312634986,0.00010279952663397214,1.0
805,0.0,0,0.1617573791833856,0.003848302184845692,0.3964501619338989,False,0.013686519214437518,0.02729982403510405,7.321439377098656e-05,0.00010258783698406495,1.0
806,0.25,4,0.16818737700510425,0.003219565152324519,0.7837659120559692,False,0.010501724342801144,0.009147819783724512,0.011855628901877776,0.0001023761400720632,1.0
807,0.25,2,0.17469799980120831,0.002648551730685939,0.185911163687706,False,0.017975912033924003,0.007641104931775328,0.028310719136072676,0.00010216443686617895,1.0
808,0.125,1,0.1712016524437348,0.0030485020961751545,10.454682350158691,True,0.19631238723065692,0.00713158134363456,0.38549319311767927,0.0001019527283346531,1.0
809,0.375,3,0.186800059948819,0.003761530637514077,0.9210963845252991,False,0.0030384286939949164,0.005019469884997408,0.0010573875029924245,0.00010174101544575095,1.0
810,0.25,4,0.19158456573060018,0.0032438974638107406,0.1999344378709793,False,0.0030905429993666484,0.006104292782188347,7.679321654494988e-05,0.00010152929916775765,1.0
811,0.25,3,0.19638960166218844,0.0024429751436933415,2.4221901893615723,True,0.05019696840856043,0.009992236946267826,0.09040169987085303,0.00010131758046897388,1.0
812,0.375,4,0.21004801695266692,0.0053187015643477486,1.7680150270462036,True,0.0188938085461277,0.01243412774941628,0.025353489342839118,0.00010110586031771139,1.0
813,0.25,4,0.21323549471218922,0.003064460415918142,1.0059540271759033,True,0.012902046847028129,0.025474787744949892,0.00032930594910636496,0.0001008941396822886,1.0
814,0.125,3,0.20646491140938542,0.0029477488187469006,0.23222599923610687,False,0.008154129195762888,0.01630816655698574,9.18345400333558e-08,0.00010068241953102613,1.0
815,0.375,6,0.21924201516761085,0.004076758358785024,1.2244296073913574,True,0.018335145904386,0.0060237188875020805,0.03064657292126992,0.00010047070083224234,1.0
816,0.125,2,0.21210540629159846,0.0024480176970361274,0.06553694605827332,False,0.004917720571295087,0.009835440017541735,1.1250484399301835e-09,0.00010025898455424904,1.0
817,0.375,5,0.22464575189412078,0.0033944759806410576,1.304201364517212,True,0.016864090793014316,0.00703934666810918,0.02668883491791945,0.00010004727166534689,1.0
818,0.25,3,0.22612122966414075,0.0031440202271916648,0.85368412733078,False,0.010790607014229332,0.01234643724636984,0.009234776782088824,9.983556313382109e-05,1.0
819,0.0,0,0.20865216497010308,0.004365407422648757,0.38412758708000183,False,0.11914302063914668,0.013285820277236536,0.22500022100105682,9.96238599279368e-05,1.0
820,0.0,0,0.1925326782070617,0.00577564636527901,0.22717875242233276,False,0.008873606174168172,0.014852565860376792,0.0028946464879595537,9.941216301593502e-05,1.0
821,0.375,6,0.20657926891357425,0.004176774551084819,2.522036075592041,True,0.00937634537806329,0.011014695712264846,0.0077379950438617355,9.920047336602789e-05,1.0
822,0.0,0,0.19061992436879918,0.0042274807598718395,0.24011120200157166,False,0.01635196499607,0.03046394328267975,0.00223998670946025,9.898879194639421e-05,1.0
823,0.125,2,0.18549948396356084,0.003237456714319755,0.7744969725608826,False,0.0272649494157809,0.019626823684786375,0.034903075146775424,9.877711972517526e-05,1.0
824,0.125,2,0.18106866464649282,0.00310912621800838,0.7110517024993896,False,0.008808394421958902,0.016177852019284168,0.0014389368246336362,9.856545767047028e-05,1.0
825,0.375,5,0.19629595112370957,0.0048848372015464474,1.125108003616333,True,0.005468757417797248,0.01072768631786581,0.00020982851772868448,9.835380675033192e-05,1.0
826,0.125,1,0.1904517009161552,0.0029510115040117823,0.10048526525497437,False,0.009946538581787968,0.019870761793503097,2.2315370072840606e-05,9.814216793276192e-05,1.0
827,0.125,2,0.18544128656515524,0.0027180329483338225,0.2153453230857849,False,0.006460914020955125,0.012904999962945836,1.6828078964412644e-05,9.793054218570675e-05,1.0
828,0.0,0,0.17111496330588452,0.003941948421228423,3.5456175804138184,True,0.09097890046815262,0.015264300471728649,0.1666935004645766,9.771893047705303e-05,1.0
829,0.25,4,0.17730238462773318,0.0026900708439339853,6.401028633117676,True,0.008665734468478587,0.011524154936383818,0.005807314000573357,9.750733377462316e-05,1.0
830,0.125,2,0.17321079482465923,0.003195957379470004,0.8130744695663452,False,0.008355367260752339,0.016356144354933932,0.0003545901665707447,9.729575304617095e-05,1.0
831,0.25,2,0.17913829204209733,0.003323657555549395,2.09538197517395,True,0.020524472308372434,0.01279219925623267,0.0282567453605122,9.708418925937715e-05,1.0
832,0.0,0,0.1652989085507246,0.003873870206194716,0.1478540450334549,False,0.010147783431283789,0.020268252413091718,2.7314449475859486e-05,9.687264338184501e-05,1.0
833,0.125,2,0.16184934433897696,0.00298874422238111,0.21076418459415436,False,0.005420177771917362,0.010198586503555679,0.0006417690402790445,9.666111638109587e-05,1.0
834,0.0,0,0.1493456237854285,0.003357185139802944,0.16554440557956696,False,0.006790797908280601,0.013342972387817238,0.00023862342874396476,9.64496092245647e-05,1.0
835,0.5,6,0.17633748556310228,0.006258280031240598,1.3735824823379517,True,0.013771655922958561,0.009838873821639312,0.01770443802427781,9.623812287959584e-05,1.0
836,0.5,5,0.20144503321018248,0.006130125697119459,0.8872662782669067,False,0.00466522106967154,0.008228098961155846,0.0011023431781872338,9.60266583134383e-05,1.0
837,0.25,3,0.20538632561355205,0.002393793860978755,2.7631466388702393,True,0.005427811520076478,0.009460581465405056,0.0013950415747479006,9.581521649324151e-05,1.0
838,0.125,2,0.1994191422679504,0.0034730729039103383,0.10326414555311203,False,0.009214169445647962,0.017896225051293697,0.0005321138400022278,9.560379838605098e-05,1.0
839,0.25,3,0.2033336089741877,0.0021670484635754462,1.4303737878799438,True,0.06680532878177635,0.015401508104044033,0.11820914945950867,9.539240495880364e-05,1.0
840,0.5,4,0.22644385947881304,0.005382405288026506,0.24907395243644714,False,0.008382892972354566,0.016055504832109244,0.0007102811125998869,9.51810371783236e-05,1.0
841,0.375,6,0.23826077041885624,0.004482604612515361,0.24919463694095612,False,0.013792327744192024,0.00739645306256846,0.020188202425815586,9.496969601131765e-05,1.0
842,0.25,3,0.23887750527337823,0.002583800028521551,1.8367754220962524,True,0.005091396806045621,0.010040082656652656,0.00014271095543858425,9.475838242437089e-05,1.0
843,0.375,5,0.24944659408825715,0.0036908666837190815,1.1842788457870483,True,0.019250029174860354,0.009291023561145086,0.02920903478857562,9.454709738394226e-05,1.0
844,0.125,3,0.2398785112380543,0.003962693526650264,1.1221437454223633,True,0.037737964549453405,0.00856942269459766,0.06690650640430915,9.433584185636015e-05,1.0
845,0.25,4,0.24036738514619277,0.002984023583923431,0.6738815307617188,False,0.005671553242052781,0.011342703208604102,4.0327550146047605e-07,9.412461680781797e-05,1.0
846,0.125,1,0.23179772935716184,0.0032297681099501363,0.0687853991985321,False,0.0055414494920308,0.011082897236245535,1.747816066132768e-09,9.391342320436971e-05,1.0
847,0.125,3,0.22340002544376,0.0029679260167208505,2.982603073120117,True,0.008405473064614146,0.015842028258374538,0.0009689178708537532,9.370226201192559e-05,1.0
848,0.125,2,0.2157471483132919,0.0030234959414993626,0.13353803753852844,False,0.008243473778536408,0.015083222039380421,0.0014037255176923954,9.349113419624754e-05,1.0
849,0.0,0,0.19907953644404366,0.005114033108893871,0.328607439994812,False,0.010395204617162822,0.020051929483461708,0.0007384797508639358,9.32800407229449e-05,1.0
850,0.25,3,0.20311438751692104,0.0027283682071015205,0.09310898929834366,False,0.006877987056182923,0.013755973291620812,8.20745035092384e-10,9.306898255746987e-05,1.0
851,0.125,3,0.19693262394221547,0.0030119421394058372,0.1099434569478035,False,0.006642301991585281,0.013034613578066944,0.00024999040510361847,9.285796066511325e-05,1.0
852,0.0,0,0.18171853390244808,0.0036922777520834397,0.28963223099708557,False,0.00796112519455901,0.01586105709648792,6.119329263010137e-05,9.264697601099982e-05,1.0
853,0.0,0,0.16767981303770407,0.0042912268475979445,0.07377016544342041,False,0.006263142355933951,0.01249905236400846,2.723234785944071e-05,9.243602956008422e-05,1.0
854,0.125,1,0.16472565784320703,0.0029694826905727377,0.20820581912994385,False,0.005847337165933561,0.011683522045031779,1.1152286835343808e-05,9.222512227714626e-05,1.0
855,0.25,3,0.17150371681096818,0.002361355467953525,4.171524524688721,True,0.05677495297059026,0.009792177094838704,0.10375772884634181,9.201425512678656e-05,1.0
856,0.125,2,0.16786010486198938,0.0028857035871002437,0.18968620896339417,False,0.008288496819972312,0.014199239658791026,0.002377753981153599,9.180342907342225e-05,1.0
857,0.25,4,0.17372257514558498,0.002194533661515625,0.12455543130636215,False,0.0034286832501793617,0.00685098962226843,6.376878090293022e-06,9.15926450812826e-05,1.0
858,0.125,2,0.1699075446179442,0.0036308768475130657,0.2272348254919052,False,0.011880286655866573,0.015274088687325006,0.00848648462440814,9.138190411440433e-05,1.0
859,0.125,2,0.16629118583848312,0.002831475935946259,0.21434468030929565,False,0.0051328010957643775,0.010046373501392286,0.00021922869013646834,9.117120713662744e-05,1.0
860,0.375,4,0.18245819996158766,0.005778819882656542,0.36010509729385376,False,0.006213773416548494,0.007906147881310987,0.004521398951786001,9.096055511159089e-05,1.0
861,0.0,0,0.16836233596942354,0.003875550456340061,0.08233116567134857,False,0.005860852766279829,0.011451104297607201,0.0002706012349524568,9.07499490027278e-05,1.0
862,0.0,0,0.1553554522572765,0.003825229537938236,9.225863456726074,True,0.01600034702706756,0.005793741440801073,0.02620695261333405,9.053938977326147e-05,1.0
863,0.125,2,0.15267407279992184,0.00276190093885092,0.04627087339758873,False,0.0030908297687072565,0.006139305872373722,4.2353665040791004e-05,9.03288783862007e-05,1.0
864,0.125,2,0.1503890911518299,0.0024768545892586975,6.473173141479492,True,0.003900784224072244,0.005929432757085458,0.00187213569105903,9.011841580433554e-05,1.0
865,0.25,4,0.15798362645918793,0.002709295605864431,0.5900496244430542,False,0.004555704075489102,0.004461740713117891,0.004649667437860314,8.990800299023278e-05,1.0
866,0.125,2,0.155481543121698,0.0032422043941720277,0.059736043214797974,False,0.0028323330960673635,0.0056646434557336275,2.273640109915272e-08,8.969764090623166e-05,1.0
867,0.25,3,0.1631727589970127,0.0035873327752477366,0.6218967437744141,False,0.007369473473416944,0.005698398501633351,0.009040548445200539,8.948733051443926e-05,1.0
868,0.25,5,0.16988159913366913,0.0033415173304275026,8.839550971984863,True,0.006301189710545732,0.006055831854500574,0.00654654756659089,8.927707277672641e-05,1.0
869,0.5,3,0.19539279925460387,0.006047318720643528,2.4582436084747314,True,0.0015380232807252641,0.003072201355066768,3.845206383760224e-06,8.906686865472304e-05,1.0
870,0.0,1,0.18029766884160536,0.005588984431500884,0.1854020655155182,False,0.019496373480979757,0.007078899070357719,0.031913847891601795,8.885671910981384e-05,1.0
871,0.25,3,0.18578351883532349,0.0034424618844352247,1.7360998392105103,True,0.08033097337709329,0.0035925042829672684,0.15706944247121932,8.864662510313395e-05,1.0
872,0.25,3,0.1905466169164443,0.002666919594385598,0.23932532966136932,False,0.003442901249514347,0.0060698475119982,0.0008159549870304946,8.843658759556447e-05,1.0
873,0.25,4,0.19504168129484836,0.00223773841211824,0.1233130469918251,False,0.0028979653379376763,0.00575445636491184,4.1474310963512274e-05,8.822660754772809e-05,1.0
874,0.375,4,0.20860328018619254,0.002809366153149328,0.8392752408981323,False,0.013873717043781028,0.0031484142692601094,0.024599019818301947,8.80166859199847e-05,1.0
875,0.25,2,0.21179652013207,0.0022206799232177433,1.355612874031067,True,0.017197474732408246,0.005854760976192833,0.028540188488623656,8.780682367242704e-05,1.0
876,0.25,4,0.21445775872923364,0.002169300861298141,0.5293957591056824,False,0.0046199516810630425,0.008986768933961132,0.00025313442816495344,8.75970217648762e-05,1.0
877,0.125,2,0.20778975904630334,0.0024516390213319343,0.4708457887172699,False,0.004541460394480222,0.007369754825997932,0.0017131659629625112,8.738728115687741e-05,1.0
878,0.125,2,0.2013428578164323,0.0039716189745498155,1.772573709487915,True,0.0361706337446637,0.008377297672066103,0.0639639698172613,8.717760280769541e-05,1.0
879,0.125,2,0.19520285530507794,0.0037427189224567285,0.8994907140731812,False,0.017970156431356202,0.011786133100727143,0.024154179761985264,8.696798767631031e-05,1.0
880,0.125,2,0.1894430525490115,0.0031490020247781428,0.12290926277637482,False,0.007847723149838748,0.015695052444015867,3.938556616299623e-07,8.6758436721413e-05,1.0
881,0.25,3,0.1941282251148999,0.0024772243142792607,1.1530628204345703,True,0.0065962684367130864,0.010758216088525686,0.002434320784900486,8.65489509014009e-05,1.0
882,0.0,1,0.1791307897634828,0.003296340621044561,0.09668034315109253,False,0.008892232944498058,0.016613869830499044,0.0011705960584970719,8.633953117437356e-05,1.0
883,0.375,3,0.19402744083601686,0.003888367413769008,0.10626183450222015,False,0.006996487257067073,0.013992973937374198,5.76759948919963e-10,8.613017849812816e-05,1.0
884,0.125,3,0.1889377916048617,0.002649740514048374,0.5698230862617493,False,0.014687075023966854,0.02080307593389607,0.008571074114037637,8.592089383015531e-05,1.0
885,0.25,2,0.19365029488031416,0.0025999282338185375,4.711252689361572,True,0.007013475817826757,0.014026949213888336,2.4217651765324415e-09,8.571167812763451e-05,1.0
886,0.125,2,0.1883927721752121,0.004209734897645017,0.2515574097633362,False,0.016666233976355672,0.016432224298708987,0.016900243654002358,8.550253234742989e-05,1.0
887,0.25,4,0.1930590844723148,0.0035972905432801695,0.12336299568414688,False,0.008528681738726462,0.01665015895416365,0.00040720452328927263,8.529345744608574e-05,1.0
888,0.0,0,0.1781442459079401,0.004188476298232288,0.20875215530395508,False,0.017779527745923902,0.035293654775279654,0.0002654007165681515,8.508445437982227e-05,1.0
889,0.25,4,0.18330827133348435,0.0030749985903112797,0.18615005910396576,False,0.00774321511719524,0.014822262252425385,0.0006641679819650949,8.487552410453096e-05,1.0
890,0.125,2,0.17884972481772626,0.002432120866487096,4.991815567016602,True,0.011609505102480225,0.022157661716777848,0.0010613484881826013,8.466666757577062e-05,1.0
891,0.375,2,0.19414258477545046,0.004689727871685182,3.0319578647613525,True,0.08052852107092692,0.012109375444406876,0.14894766669744697,8.44578857487626e-05,1.0
892,0.0,0,0.1791440400640696,0.00431674244779958,0.3169320225715637,False,0.016050113970884468,0.023365114146602254,0.00873511379516668,8.42491795783866e-05,1.0
893,0.125,2,0.17500720250750296,0.0026994717706165586,0.45044317841529846,False,0.014167903159141466,0.017593639086124054,0.010742167232158878,8.404055001917642e-05,1.0
894,0.125,2,0.17128796760047088,0.003034456042102236,5.490289211273193,True,0.009783499409478206,0.012802371432282935,0.0067646273866734784,8.38319980253154e-05,1.0
895,0.125,2,0.16775805332267602,0.0021704595196238865,0.3217655420303345,False,0.010587382538802623,0.017516404939502763,0.0036583601381024824,8.362352455063209e-05,1.0
896,0.0,0,0.15479785365105547,0.003701616309808942,0.09296157211065292,False,0.008778867354021558,0.01751143348524153,4.630122280158322e-05,8.341513054859593e-05,1.0
897,0.125,2,0.1522536996593511,0.0021014833216584793,0.14618270099163055,False,0.014185024598090637,0.01941499621741466,0.008955052978766613,8.3206816972313e-05,1.0
898,0.25,3,0.16019428356768825,0.002479293843974808,1.002821683883667,True,0.004528830291701115,0.009033472484283947,2.4188099118281812e-05,8.299858477452143e-05,1.0
899,0.25,1,0.16655388021284598,0.003128245096588507,0.08001480251550674,False,0.007745485928135067,0.011916075466612164,0.0035748963896579692,8.279043490758718e-05,1.0
900,0.0,0,0.15368670930278694,0.004598273238170114,0.2321462780237198,False,0.007752347349750102,0.015189575374771065,0.0003151193247291391,8.258236832349967e-05,1.0
901,0.25,4,0.1608372390923026,0.002193698893778617,0.8705622553825378,False,0.005212572655549711,0.010084450673840086,0.00034069463725933585,8.237438597386747e-05,1.0
902,0.0,0,0.1484117090388571,0.004058688476176863,0.1522432416677475,False,0.00586726604654979,0.009727051861442982,0.0020074802316565996,8.216648880991385e-05,1.0
903,0.375,6,0.16577273068565546,0.004104359569366251,0.7128340005874634,False,0.004284678740587369,0.006025350854806448,0.00254400662636829,8.195867778247243e-05,1.0
904,0.0,0,0.15296590772101704,0.004508540388786708,0.6481917500495911,False,0.006964187177903064,0.008153863530246434,0.0057745108255596945,8.175095384198299e-05,1.0
905,0.0,0,0.14114847977791925,0.0032014767598075957,0.2512083351612091,False,0.0038006258636377587,0.0067219221783267,0.0008793295489488175,8.154331793848694e-05,1.0
906,0.375,2,0.15877467293465156,0.004657125680109635,0.7937051057815552,False,0.013203282441545566,0.012559434698047618,0.013847130185043514,8.133577102162305e-05,1.0
907,0.125,2,0.15640848705997798,0.0026804495667146068,0.21186111867427826,False,0.0027634788908245025,0.004038896784572249,0.0014880609970767558,8.112831404062308e-05,1.0
908,0.375,5,0.1734428930921027,0.0050251672827963945,0.6689610481262207,False,0.0027876880601188686,0.005207724241523511,0.00036765187871422647,8.092094794430754e-05,1.0
909,0.0,1,0.16004350938696674,0.003488594311591149,0.6363040804862976,False,0.00648956139952455,0.01194098701443304,0.00103813578461606,8.071367368108119e-05,1.0
910,0.25,4,0.16670006075845858,0.003164087870137858,0.8263686895370483,False,0.0016452638657136784,0.0025103451331111035,0.000780182598316253,8.050649219892882e-05,1.0
911,0.25,4,0.17303739811968957,0.002959677600480833,1.1330658197402954,True,0.0032845618964600916,0.005300887401187282,0.001268236391732901,8.02994044454109e-05,1.0
912,0.25,2,0.1789782911525553,0.00236032265245559,0.3903551697731018,False,0.006514724669747838,0.0019627590337514818,0.011066690305744194,8.009241136765922e-05,1.0
913,0.375,5,0.19455822867879596,0.004096997309308222,0.06568608433008194,False,0.0015513553139581936,0.0026983246818201175,0.0004043859460962698,7.98855139123725e-05,1.0
914,0.125,3,0.189133533370653,0.003273213230684156,0.8789215683937073,False,0.012275404311714186,0.004031119635216738,0.020519688988211635,7.967871302581213e-05,1.0
915,0.125,2,0.18393676595018604,0.0023129131988739032,0.2048528641462326,False,0.00594952757455712,0.005398919330572104,0.0065001358185421375,7.947200965379796e-05,1.0
916,0.125,2,0.1793326349907643,0.0027076226590746887,0.4364149868488312,False,0.006373694593634707,0.006859904746036922,0.0058874844412324925,7.926540474170373e-05,1.0
917,0.125,2,0.17518122747550657,0.002649961583342001,0.648884117603302,False,0.012257525593074138,0.004211866834358963,0.020303184351789315,7.90588992344529e-05,1.0
918,0.125,2,0.17096820169546417,0.0032979047321166836,1.6105421781539917,True,0.004142430706534309,0.004046029193025935,0.004238832220042683,7.885249407651428e-05,1.0
919,0.25,4,0.176881654509442,0.003907056665595373,4.864080905914307,True,0.001682744651914798,0.002946072160458761,0.0004194171433708354,7.864619021189775e-05,1.0
920,0.125,2,0.17301760824021994,0.002427858202633521,0.3337096571922302,False,0.007753345903313599,0.008357641517761262,0.007149050288865937,7.843998858414991e-05,1.0
921,0.375,4,0.18827877203928134,0.004878420085062433,0.6891617774963379,False,0.005462505462009069,0.0031708653143343664,0.007754145609683773,7.823389013634973e-05,1.0
922,0.25,4,0.19323919807265066,0.0027942190253303005,3.905627489089966,True,0.030777784160875482,0.013424720390618903,0.04813084793113206,7.802789581110438e-05,1.0
923,0.125,2,0.1879164048770444,0.0026228847074384024,0.15827031433582306,False,0.0042283719859755545,0.008418519660560758,3.822431139035165e-05,7.782200655054471e-05,1.0
924,0.0,0,0.17339886559626164,0.0036071146046345753,0.09428064525127411,False,0.003180983383518624,0.006237539421375424,0.00012442734566182344,7.76162232963211e-05,1.0
925,0.375,4,0.18901677374777043,0.003985626418106589,0.031142529100179672,False,0.0024042020342622513,0.004808389819822629,1.424870187379868e-08,7.741054698959907e-05,1.0
926,0.0,0,0.17441422513363772,0.003880021711183018,2.6570351123809814,True,0.030220197944232415,0.05636183516861445,0.004078560719850382,7.720497857105508e-05,1.0
927,0.125,2,0.17064279087482098,0.0032818957998473597,0.38087671995162964,False,0.010419318165580546,0.013772442086575479,0.0070661942445856135,7.699951898087208e-05,1.0
928,0.5,2,0.1960795805211142,0.005862769494387369,1.223994255065918,True,0.03162229565773691,0.00431350112668368,0.058931090188790135,7.679416915873536e-05,1.0
929,0.125,2,0.1903461941055203,0.0029917795347787924,0.16284936666488647,False,0.006169892109113184,0.011396218401167665,0.0009435658170587048,7.658893004382798e-05,1.0
930,0.25,4,0.1949518412144159,0.0029638356153137016,0.9274563193321228,False,0.004600145624794176,0.009200290679360058,5.702282951985041e-10,7.638380257482695e-05,1.0
