profile,index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,kind,points,selector,wrong_both,bce1,wrong1,score1,rank1,worst_slot1,bce2,wrong2,score2,rank2,worst_slot2
41801,5222,anomaly_stu,51bc60a249556b5fe4db423a479b08800c4232c66d063d6fe1181da886d9d821,226,"[""train/contacts_raised_rough_3""]",4193,6195,525,775,anomaly,15,"{""instance"":60001}",0,0.0020826994566485687,0,"[5.475,6.21875,8.0]",0.00012175143013168852,67051,2.2518431779932736e-08,0,"[16.65,20.875,23.325]",0.0,66023
41802,5222,anomaly_stu,51bc60a249556b5fe4db423a479b08800c4232c66d063d6fe1181da886d9d821,226,"[""train/contacts_raised_rough_3""]",4193,6195,525,775,normal,171,"{""cell"":[5,3,-3]}",0,0.02577056280104352,0,"[-7.125,-3.828125,-2.84375]",0.0,123303,0.0019194870358149407,0,"[-7.21875,-6.875,-5.375]",0.0,123303
41803,5222,anomaly_stu,51bc60a249556b5fe4db423a479b08800c4232c66d063d6fe1181da886d9d821,226,"[""train/contacts_raised_rough_3""]",4193,6195,525,775,normal,168,"{""cell"":[5,2,-3]}",0,0.007959595148696933,0,"[-6.85625,-5.875,-4.146875]",0.0,125367,0.0005427337486151337,0,"[-8.125,-7.875,-7.03125]",0.0,125367
41804,5222,anomaly_stu,51bc60a249556b5fe4db423a479b08800c4232c66d063d6fe1181da886d9d821,226,"[""train/contacts_raised_rough_3""]",4193,6195,525,775,normal,1067,"{""cell"":[-3,4,-2]}",0,0.0004762715984357068,0,"[-7.6875,-7.65625,-7.59375]",0.0,122050,0.0005280095786846172,0,"[-7.875,-7.59375,-7.28125]",0.0,116922
41805,5222,anomaly_stu,51bc60a249556b5fe4db423a479b08800c4232c66d063d6fe1181da886d9d821,226,"[""train/contacts_raised_rough_3""]",4193,6195,525,775,normal,385,"{""cell"":[5,-5,-2]}",0,0.0004796946423364062,0,"[-7.71875,-7.65625,-7.53125]",0.0,99943,0.00026777312259342365,0,"[-8.375,-8.25,-8.125]",0.0,94814
41806,5222,anomaly_stu,51bc60a249556b5fe4db423a479b08800c4232c66d063d6fe1181da886d9d821,226,"[""train/contacts_raised_rough_3""]",4193,6195,525,775,normal,169,"{""cell"":[-13,-4,3]}",0,0.0004431080897915589,0,"[-7.75,-7.75,-7.65625]",0.0,13261,0.00027149751001913114,0,"[-8.4375,-8.1875,-8.0625]",0.0,13258
41807,5222,anomaly_stu,51bc60a249556b5fe4db423a479b08800c4232c66d063d6fe1181da886d9d821,226,"[""train/contacts_raised_rough_3""]",4193,6195,525,775,normal,34,"{""cell"":[-9,27,1]}",0,0.0004957522010430085,0,"[-7.6875,-7.625,-7.53125]",0.0,55507,0.00024626528460105346,0,"[-8.375,-8.3125,-8.20625]",0.0,53441
41808,5222,anomaly_stu,51bc60a249556b5fe4db423a479b08800c4232c66d063d6fe1181da886d9d821,226,"[""train/contacts_raised_rough_3""]",4193,6195,525,775,normal,13,"{""cell"":[-45,0,2]}",0,0.0005097220503122532,0,"[-7.61875,-7.59375,-7.5625]",0.0,55295,0.0003202844457813357,0,"[-8.3125,-8.0,-7.9125]",0.0,55303
41809,5223,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,272,"[""train/solid_raised_rough_3""]",4215,6430,527,804,anomaly,17,"{""instance"":60001}",0,2.1976232370763294e-09,0,"[19.175,28.25,31.45]",1.0740966846881774e-05,91112,4.4850289722603985e-11,0,"[25.225,37.75,39.5]",0.0,92146
41810,5223,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,272,"[""train/solid_raised_rough_3""]",4215,6430,527,804,normal,38,"{""cell"":[11,-6,-3]}",0,1.9303238135850223,35,"[0.3337890625,1.8515625,3.0828125000000015]",0.0,95810,0.06506463385693237,0,"[-5.46875,-3.8046875,-1.3351562499999994]",0.0,93779
41811,5223,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,272,"[""train/solid_raised_rough_3""]",4215,6430,527,804,normal,44,"{""cell"":[-15,4,-3]}",9,5.594349226513914,26,"[-6.428125,4.15625,15.643750000000018]",0.02874331550802139,93247,1.1814410809924893,9,"[-7.8125,-2.296875,4.568750000000006]",0.0,91183
41812,5223,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,272,"[""train/solid_raised_rough_3""]",4215,6430,527,804,normal,1022,"{""cell"":[-3,3,-1]}",0,0.0004649209045491955,0,"[-7.75,-7.6875,-7.59375]",0.0,77968,0.00035109867712109584,0,"[-8.125,-8.0,-7.71875]",0.0,101542
41813,5223,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,272,"[""train/solid_raised_rough_3""]",4215,6430,527,804,normal,384,"{""cell"":[-6,-5,-1]}",0,0.0004221424831169131,0,"[-7.78125,-7.78125,-7.75]",0.0,66432,0.00026981432387912003,0,"[-8.25,-8.25,-8.1875]",0.0,77725
41814,5223,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,272,"[""train/solid_raised_rough_3""]",4215,6430,527,804,normal,110,"{""cell"":[-16,4,0]}",0,0.0005142746452337381,0,"[-7.65625,-7.59375,-7.4375]",0.0,62504,0.0003033509820732045,0,"[-8.1875,-8.125,-8.0]",0.0,64567
41815,5223,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,272,"[""train/solid_raised_rough_3""]",4215,6430,527,804,normal,35,"{""cell"":[10,24,7]}",0,0.0005128484618089166,0,"[-7.6875,-7.5625,-7.46875]",0.0,17724,0.00035577377383406083,0,"[-8.1875,-7.9375,-7.825]",0.0,15694
41816,5223,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,272,"[""train/solid_raised_rough_3""]",4215,6430,527,804,normal,16,"{""cell"":[-45,-8,14]}",0,0.0005841521664512236,0,"[-7.5625,-7.484375,-7.328125]",0.0,10208,0.00042677207295757007,0,"[-7.8125,-7.75,-7.703125]",0.0,10208
41817,5224,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,214,"[""train/solid_raised_rough_3""]",1040,9037,131,1130,anomaly,83,"{""instance"":60001}",0,0.005004307504074185,0,"[5.15625,5.625,5.78125]",2.9172144141897977e-07,130674,7.969322306517347e-10,0,"[25.9,33.5,35.75]",0.0,130674
41818,5224,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,214,"[""train/solid_raised_rough_3""]",1040,9037,131,1130,normal,31,"{""cell"":[0,12,-4]}",0,0.003950239950883631,0,"[-5.5625,-5.5625,-5.46875]",0.0,113937,0.0262338999360449,0,"[-4.875,-4.21875,-2.8125]",0.0,114938
41819,5224,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,214,"[""train/solid_raised_rough_3""]",1040,9037,131,1130,normal,124,"{""cell"":[5,-4,-3]}",1,0.19062268080674308,22,"[-5.396875,-5.15625,0.588671875]",0.0,128613,0.09979278843138624,2,"[-7.6875,-6.140625,-0.6769531249999998]",0.0,130675
41820,5224,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,214,"[""train/solid_raised_rough_3""]",1040,9037,131,1130,normal,880,"{""cell"":[-1,4,-2]}",0,0.004102712859506933,0,"[-5.53125,-5.5,-5.4375]",0.0,111865,0.00016753110726465197,0,"[-8.9375,-8.75,-8.4375]",0.0,125177
41821,5224,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,214,"[""train/solid_raised_rough_3""]",1040,9037,131,1130,normal,415,"{""cell"":[5,-5,-1]}",0,0.004046404617281857,0,"[-5.5625,-5.5,-5.4375]",0.0,69249,0.00013422682076206688,0,"[-9.0625,-8.9375,-8.8125]",0.0,86635
41822,5224,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,214,"[""train/solid_raised_rough_3""]",1040,9037,131,1130,normal,115,"{""cell"":[-6,-13,4]}",0,0.003908027046513055,0,"[-5.5625,-5.53125,-5.5]",0.0,4918,0.00023330063739542735,0,"[-8.9375,-8.5,-7.949999999999999]",0.0,15171
41823,5224,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,214,"[""train/solid_raised_rough_3""]",1040,9037,131,1130,normal,40,"{""cell"":[-2,27,4]}",0,0.003980983386348589,0,"[-5.5625,-5.53125,-5.46875]",0.0,39164,0.00013374803511579346,0,"[-9.0,-8.9375,-8.8125]",0.0,35070
41824,5224,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,214,"[""train/solid_raised_rough_3""]",1040,9037,131,1130,normal,19,"{""cell"":[-2,-44,10]}",0,0.0038971031812554627,0,"[-5.59375,-5.5625,-5.5]",0.0,25336,0.0002642388211119538,0,"[-8.6875,-8.4375,-7.69375]",0.0,24338
41825,5225,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,201,"[""train/solid_raised_rough_3""]",6121,10195,766,1275,anomaly,110,"{""instance"":60001}",0,0.0006430213420091532,0,"[21.6,32.25,35.0]",1.644665909876694e-05,112169,1.8344156136910642e-07,0,"[31.0,34.875,37.0]",1.1695402025789825e-06,112169
41826,5225,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,201,"[""train/solid_raised_rough_3""]",6121,10195,766,1275,normal,133,"{""cell"":[7,-3,-3]}",19,0.6448909018815111,19,"[-2.928125,-1.7265625,0.4523437499999999]",0.0014354066985645933,113206,2.723185216586246,105,"[-0.590625,0.97265625,6.074999999999999]",0.000683526999316473,113206
41827,5225,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,201,"[""train/solid_raised_rough_3""]",6121,10195,766,1275,normal,102,"{""cell"":[8,-4,-3]}",29,1.4245909519837539,31,"[-8.24375,-1.44140625,3.7531250000000034]",0.00267379679144385,108089,1.4082462401093658,37,"[-8.75,-1.70703125,4.734375000000003]",0.00026737967914438503,108086
41828,5225,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,201,"[""train/solid_raised_rough_3""]",6121,10195,766,1275,normal,1003,"{""cell"":[-2,4,-2]}",0,0.00036977965725206434,0,"[-8.2375,-8.0625,-7.599999999999998]",0.0,104635,0.00014221584275246523,0,"[-9.0625,-8.875,-8.625]",0.0,105668
41829,5225,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,201,"[""train/solid_raised_rough_3""]",6121,10195,766,1275,normal,701,"{""cell"":[-4,-6,-2]}",0,0.0026600456630112156,0,"[-8.1875,-7.875,-4.9375]",0.0,97107,0.00014109019879166896,0,"[-9.0625,-8.875,-8.75]",0.0,94042
41830,5225,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,201,"[""train/solid_raised_rough_3""]",6121,10195,766,1275,normal,147,"{""cell"":[-2,-13,4]}",0,0.0002474081608807772,0,"[-8.375,-8.3125,-8.25]",0.0,9993,0.00013294828263142806,0,"[-9.125,-8.9375,-8.75]",0.0,1802
41831,5225,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,201,"[""train/solid_raised_rough_3""]",6121,10195,766,1275,normal,41,"{""cell"":[-16,23,3]}",0,0.000416697624223069,0,"[-8.125,-7.75,-7.59375]",0.0,44205,0.00014628485949887672,0,"[-8.9375,-8.8125,-8.75]",0.0,43176
41832,5225,anomaly_stu,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,201,"[""train/solid_raised_rough_3""]",6121,10195,766,1275,normal,18,"{""cell"":[7,-43,10]}",0,0.00030254518738883317,0,"[-8.1875,-8.125,-8.0]",0.0,22241,0.0001858543706305612,0,"[-8.9375,-8.46875,-8.375]",0.0,22241
41833,5226,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,269,"[""train/branched_low_sparse_5""]",2495,6643,312,831,anomaly,17,"{""instance"":60001}",0,0.22426492861132094,0,"[0.80234375,1.578125,2.359375]",0.00021680427962034713,89082,0.003972117596875006,0,"[5.1875,7.34375,13.925]",5.970339555472802e-05,89082
41834,5226,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,269,"[""train/branched_low_sparse_5""]",2495,6643,312,831,normal,88,"{""cell"":[-4,-4,-2]}",0,0.032523972581563414,0,"[-3.8375,-3.4375,-3.0421875]",0.0,117631,0.0017874944642882057,0,"[-7.53125,-7.21875,-7.03125]",0.0,127850
41835,5226,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,269,"[""train/branched_low_sparse_5""]",2495,6643,312,831,normal,29,"{""cell"":[13,3,-3]}",0,0.0798077753418437,0,"[-4.00625,-3.109375,-1.396875]",0.0,88543,0.017041983814607694,0,"[-4.8125,-4.40625,-3.459375]",0.0,89572
41836,5226,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,269,"[""train/branched_low_sparse_5""]",2495,6643,312,831,normal,1176,"{""cell"":[-3,3,-1]}",0,0.0014322557901143935,0,"[-6.6875,-6.5625,-6.40625]",0.0,105621,0.0007289580654431863,0,"[-7.71875,-7.25,-6.8125]",0.0,104587
41837,5226,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,269,"[""train/branched_low_sparse_5""]",2495,6643,312,831,normal,400,"{""cell"":[4,-6,-2]}",0,0.0009978142806687856,0,"[-7.0,-6.9375,-6.8125]",0.0,90749,0.00039244584259460515,0,"[-8.0625,-7.9375,-7.53125]",0.0,112260
41838,5226,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,269,"[""train/branched_low_sparse_5""]",2495,6643,312,831,normal,135,"{""cell"":[-14,4,-3]}",0,0.02270958045302148,0,"[-6.1875,-5.375,-3.4375]",0.0,100409,0.008107360808069087,0,"[-6.3125,-5.875,-3.921875]",0.0,99383
41839,5226,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,269,"[""train/branched_low_sparse_5""]",2495,6643,312,831,normal,32,"{""cell"":[0,29,3]}",0,0.001269209879355099,0,"[-6.78125,-6.703125,-6.534375]",0.0,47364,0.00044311809253852436,0,"[-7.8125,-7.71875,-7.596875]",0.0,47367
41840,5226,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,269,"[""train/branched_low_sparse_5""]",2495,6643,312,831,normal,16,"{""cell"":[-44,-3,10]}",0,0.0022603180465612157,0,"[-6.328125,-6.171875,-5.796875]",0.0,23547,0.0005389336016096036,0,"[-7.890625,-7.5,-7.28125]",0.0,23556
41841,5227,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,205,"[""train/branched_low_sparse_5""]",3312,12062,415,1508,anomaly,168,"{""instance"":60001}",0,6.696351285163e-08,0,"[25.9625,30.25,31.125]",3.364719436234529e-07,130763,2.771860667754759e-08,0,"[29.3875,41.25,42.75]",0.0,129732
41842,5227,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,205,"[""train/branched_low_sparse_5""]",3312,12062,415,1508,normal,156,"{""cell"":[2,-7,-3]}",7,0.24047083707706007,10,"[-5.9375,-5.375,-1.3515625]",0.0,126661,0.17226931466802795,9,"[-8.03125,-6.046875,-0.921875]",0.0,126661
41843,5227,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,205,"[""train/branched_low_sparse_5""]",3312,12062,415,1508,normal,247,"{""cell"":[4,-6,-3]}",0,0.009447320677708879,0,"[-6.6875,-5.90625,-4.1625]",0.0,125589,0.009768647283098545,0,"[-8.0625,-6.59375,-3.259375]",0.0,125589
41844,5227,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,205,"[""train/branched_low_sparse_5""]",3312,12062,415,1508,normal,903,"{""cell"":[2,4,-2]}",0,0.0017876195679686529,0,"[-6.71875,-6.625,-5.9375]",0.0,96598,0.00021271923757480038,0,"[-8.625,-8.5,-8.3125]",0.0,96598
41845,5227,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,205,"[""train/branched_low_sparse_5""]",3312,12062,415,1508,normal,562,"{""cell"":[-5,-6,-2]}",0,0.0033838963430122214,0,"[-6.75,-5.5625,-5.09375]",0.0,104297,0.0005089393396080448,0,"[-8.4375,-7.875,-6.90625]",0.0,94073
41846,5227,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,205,"[""train/branched_low_sparse_5""]",3312,12062,415,1508,normal,153,"{""cell"":[-3,-13,4]}",0,0.001406018507107373,0,"[-6.78125,-6.6875,-6.34375]",0.0,2847,0.00036996548654272883,0,"[-8.625,-8.5,-8.1875]",0.0,2847
41847,5227,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,205,"[""train/branched_low_sparse_5""]",3312,12062,415,1508,normal,41,"{""cell"":[-21,17,6]}",0,0.001973037813023289,0,"[-6.5625,-6.34375,-5.90625]",0.0,21612,0.00025258538885037176,0,"[-8.4375,-8.3125,-8.1875]",0.0,21612
41848,5227,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,205,"[""train/branched_low_sparse_5""]",3312,12062,415,1508,normal,17,"{""cell"":[2,-44,14]}",0,0.0013045463024822272,0,"[-6.7625,-6.71875,-6.4375]",0.0,7937,0.0003101420402446052,0,"[-8.25,-8.0625,-7.95625]",0.0,8938
41849,5228,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,198,"[""train/branched_low_sparse_5""]",4762,11533,596,1442,anomaly,246,"{""instance"":60001}",0,7.849295599066726e-05,0,"[38.0,38.5,38.75]",1.648701874032104e-05,119436,0.0004337424017683215,0,"[35.0,39.5,42.0]",2.4231169548833305e-06,129685
41850,5228,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,198,"[""train/branched_low_sparse_5""]",4762,11533,596,1442,normal,172,"{""cell"":[3,-7,-3]}",0,0.2702828598899394,20,"[-7.09375,-5.65625,0.7847656250000005]",0.0,124589,0.016731076456581142,0,"[-8.375,-7.6875,-2.395312499999999]",0.0,122544
41851,5228,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,198,"[""train/branched_low_sparse_5""]",4762,11533,596,1442,normal,128,"{""cell"":[3,-6,-3]}",21,4.275741419098554,98,"[-6.9375,2.296875,9.693749999999998]",0.0015720274390243906,125603,0.342154860531879,21,"[-7.84375,-1.2421875,0.16523437499999988]",0.0,125604
41852,5228,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,198,"[""train/branched_low_sparse_5""]",4762,11533,596,1442,normal,936,"{""cell"":[-1,4,-2]}",0,0.0016823846069025771,0,"[-6.828125,-6.4375,-6.09375]",0.0,127199,0.0002537588056177656,0,"[-8.625,-8.375,-8.0625]",0.0,115952
41853,5228,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,198,"[""train/branched_low_sparse_5""]",4762,11533,596,1442,normal,349,"{""cell"":[1,7,2]}",0,0.0005503899020651286,0,"[-7.75,-7.65625,-7.21875]",0.0,7472,0.00014627244059441344,0,"[-8.9375,-8.875,-8.6875]",0.0,17683
41854,5228,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,198,"[""train/branched_low_sparse_5""]",4762,11533,596,1442,normal,144,"{""cell"":[-14,-5,4]}",0,0.001032800962826489,0,"[-7.65625,-6.90625,-6.53125]",0.0,6083,0.0002994185144931236,0,"[-8.4375,-8.125,-7.84375]",0.0,12242
41855,5228,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,198,"[""train/branched_low_sparse_5""]",4762,11533,596,1442,normal,46,"{""cell"":[-12,24,-2]}",0,0.0007674470742664752,0,"[-7.53125,-7.40625,-6.703125]",0.0,70839,0.00017894671167022425,0,"[-8.75,-8.6875,-8.4375]",0.0,70836
41856,5228,anomaly_stu,52c6dd96cb87f7ba96b6e3a0fdbd153f6cb9940fe9bd15e4f1fb2cf98a4b8abe,198,"[""train/branched_low_sparse_5""]",4762,11533,596,1442,normal,18,"{""cell"":[11,-42,6]}",0,0.0004499475803662579,0,"[-7.75,-7.71875,-7.65625]",0.0,37577,0.0002361850789288769,0,"[-8.6,-8.375,-8.1875]",0.0,38608
41857,5229,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,10,"[""train/solid_low_smooth_3""]",5162,7802,646,976,anomaly,43,"{""instance"":60001}",0,6.4965132106116525e-12,0,"[32.8,37.25,38.0]",1.05467689879038e-05,110195,3.143334834066232e-10,0,"[28.225,37.25,38.7]",3.0133625679725138e-06,110195
41858,5229,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,10,"[""train/solid_low_smooth_3""]",5162,7802,646,976,normal,109,"{""cell"":[6,-6,-3]}",103,15.257613679044253,109,"[3.4687500000000004,15.6875,25.775]",0.00960102410923832,114298,7.421773968861099,103,"[1.04140625,4.6875,15.800000000000004]",0.0027736291871132924,114299
41859,5229,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,10,"[""train/solid_low_smooth_3""]",5162,7802,646,976,normal,136,"{""cell"":[6,-5,-3]}",27,3.0341629104899965,76,"[-7.4375,0.4814453125,11.09375]",0.0005129958960328317,115294,1.0126617099918662,27,"[-6.71875,-1.84375,3.2578125]",0.0,115295
41860,5229,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,10,"[""train/solid_low_smooth_3""]",5162,7802,646,976,normal,287,"{""cell"":[-1,5,1]}",0,0.00028804673597122615,0,"[-8.1875,-8.1875,-8.125]",0.0,9465,0.0002455881217062991,0,"[-8.375,-8.3125,-8.25]",0.0,25846
41861,5229,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,10,"[""train/solid_low_smooth_3""]",5162,7802,646,976,normal,417,"{""cell"":[-3,6,1]}",0,0.00030157771887412063,0,"[-8.1875,-8.125,-8.0]",0.0,39105,0.00025704188962689196,0,"[-8.375,-8.25,-8.1875]",0.0,40138
41862,5229,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,10,"[""train/solid_low_smooth_3""]",5162,7802,646,976,normal,172,"{""cell"":[-8,-11,4]}",0,0.0004094547849606591,0,"[-8.1875,-7.78125,-7.5]",0.0,863,0.0002655776476846802,0,"[-8.375,-8.1875,-8.125]",0.0,8044
41863,5229,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,10,"[""train/solid_low_smooth_3""]",5162,7802,646,976,normal,30,"{""cell"":[-27,12,1]}",0,0.0004454889392635848,0,"[-8.0,-7.953125,-6.996875]",0.0,58435,0.00023949115572088176,0,"[-8.4375,-8.375,-8.25]",0.0,58438
41864,5229,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,10,"[""train/solid_low_smooth_3""]",5162,7802,646,976,normal,19,"{""cell"":[-20,42,-1]}",0,0.00047575461349852,0,"[-7.8125,-7.71875,-7.44375]",0.0,66740,0.00029267202019944477,0,"[-8.25,-8.1875,-8.0]",0.0,65708
41865,5230,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,31,"[""train/solid_low_smooth_3""]",1678,9101,210,1138,anomaly,6,"{""instance"":60001}",0,0.00012222035880023226,0,"[8.84375,9.0625,9.15625]",0.0,130857,4.107363265468205e-12,0,"[25.875,26.0,27.375]",0.0,130858
41866,5230,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,31,"[""train/solid_low_smooth_3""]",1678,9101,210,1138,normal,80,"{""cell"":[1,-10,-3]}",0,0.002060579966736624,0,"[-6.440625,-6.28125,-5.875]",0.0,110322,0.00041888464491457965,0,"[-8.5625,-8.0625,-7.215624999999999]",0.0,110330
41867,5230,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,31,"[""train/solid_low_smooth_3""]",1678,9101,210,1138,normal,281,"{""cell"":[3,5,-3]}",0,0.13104893507321472,8,"[-6.21875,-5.84375,-0.7890625]",0.0,124259,0.006673966912448806,0,"[-8.0625,-6.1875,-3.671875]",0.0,126319
41868,5230,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,31,"[""train/solid_low_smooth_3""]",1678,9101,210,1138,normal,164,"{""cell"":[2,5,0]}",0,0.001582710996013389,0,"[-6.584375,-6.4375,-6.375]",0.0,44380,0.00021165881966216533,0,"[-8.6875,-8.5,-8.25]",0.0,51540
41869,5230,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,31,"[""train/solid_low_smooth_3""]",1678,9101,210,1138,normal,350,"{""cell"":[3,-9,-1]}",0,0.0013491873934675382,0,"[-6.65625,-6.625,-6.5625]",0.0,71364,0.00012706085569886698,0,"[-9.0625,-9.0,-8.875]",0.0,69319
41870,5230,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,31,"[""train/solid_low_smooth_3""]",1678,9101,210,1138,normal,120,"{""cell"":[-6,-12,4]}",0,0.001493022455823755,0,"[-6.565625,-6.5,-6.46875]",0.0,8015,0.00013206047292685052,0,"[-9.0,-8.9375,-8.8125]",0.0,11083
41871,5230,anomaly_stu,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,31,"[""train/solid_low_smooth_3""]",1678,9101,210,1138,normal,30,"{""cell"":[-28,1,-3]}",0,0.0024264327726796213,0,"[-6.25625,-6.109375,-5.775]",0.0,79886,0.0005377617653254577,0,"[-7.875,-7.609375,-7.18125]",0.0,80919
