kind,reference,normal_world,normal_frame,anomaly_world,anomaly_frame,normal_points,anomaly_points,normal_range_m,anomaly_range_m,sensor_xy_separation_m,normal_majority_semantic,normal_spread_m,normal_axis1_span_m,normal_axis2_span_m,normal_axis3_span_m,normal_linearity,normal_planarity,normal_scattering,normal_neighbor_m,normal_intensity,normal_other_nearest_m,normal_nonground_nearest_m,normal_nonground_nearest_semantic,normal_neighbors_0p5_m,normal_neighbors_2_m,anomaly_spread_m,anomaly_axis1_span_m,anomaly_axis2_span_m,anomaly_axis3_span_m,anomaly_linearity,anomaly_planarity,anomaly_scattering,anomaly_neighbor_m,anomaly_intensity,anomaly_other_nearest_m,anomaly_nonground_nearest_m,anomaly_nonground_nearest_semantic,anomaly_neighbors_0p5_m,anomaly_neighbors_2_m,spread_ratio,shape_difference,range_difference_m
count_range,206:11:1,train/sheet_raised_smooth_4,301,train/branched_raised_rough_1,56,7,7,22.694808959960938,22.6851806640625,41.97816467285156,11,0.4754165084193406,1.3637535263413776,0.5878854028436904,0.05356345567004643,0.8219926833566936,0.17597048397347853,0.0020368326698278305,0.14414654995869444,0.09000000357627869,0.14243042522982444,0.14243042522982444,50,2.0,100.0,0.4832937789753616,1.3055705967588946,0.20859980502118625,0.08694180607463164,0.9791397236579271,0.017723299264640013,0.0031369770774328756,0.14397715976769004,0.25628572702407837,1.5330331435344147,1.5330331435344147,1,0.0,1.0,1.0165691986216703,0.15824718470883853,0.0096282958984375
count_range,206:11:1,train/sheet_raised_rough_5,302,train/branched_low_rough_7,269,8,8,22.923965454101562,22.9371337890625,25.548025131225586,11,0.42818316641435505,1.2442818796353143,0.5585922730690233,0.05783768976012323,0.7426500380194475,0.25425449035143094,0.0030954716291216027,0.15225120819680382,0.0462857149541378,0.14730220214569853,0.14730220214569853,72,0.5,116.5,0.4684044442050263,1.3090057800446948,0.5116905801374174,0.08184661674736912,0.888773406695436,0.10797130486963963,0.0032552884349243355,0.1552062379791848,0.0705714300274849,0.20199227852221072,0.5171315954374336,99,4.0,184.5,1.093934747896532,0.1462831854817913,0.0131683349609375
count_range,206:11:1,train/contacts_raised_smooth_7,303,train/elongated_raised_sparse_2,73,7,7,22.90231704711914,22.912992477416992,39.370418548583984,11,0.475678130413183,1.363897592897108,0.6699284712952904,0.11519798136753812,0.7120033149212834,0.2792799378075956,0.008716747271120978,0.2852535711511977,0.06028571352362633,0.1441706577790292,0.15326447748377162,50,3.0,119.0,0.7507640851610416,2.431264599013927,0.21716401721968193,0.09763542965749775,0.9905979699609946,0.007807468000427419,0.0015945620385779593,0.1460301970485073,0.09314285963773727,0.29671441019652384,2.6675343884431277,1,1.0,21.0,1.5783027159750098,0.27859465503971115,0.010675430297851562
count_range,206:11:1,train/sheet_raised_sparse_1,304,train/solid_low_sparse_1,135,10,10,23.052433013916016,23.05131721496582,25.048072814941406,11,0.39363579905158635,1.2736268550043286,0.5504564763245552,0.20225470506590237,0.7515308772041783,0.21779659832167925,0.03067252447414244,0.1549782847271901,0.054428569972515106,0.15290976551490373,0.15290976551490373,72,1.0,114.5,0.41244621182180935,1.2815543118120396,0.18608361443925375,0.00016738628056658895,0.9768721073694007,0.02312787430953112,1.8321068203550856e-08,0.14464153714435496,0.07999999821186066,0.1338018713013789,1.1433030060524147,80,7.0,71.0,1.0477863365464835,0.22534123016522234,0.0011157989501953125
count_range,206:11:1,train/sheet_raised_smooth_4,305,train/contacts_low_smooth_8,369,5,5,23.031055450439453,23.028955459594727,25.310556411743164,11,0.5119000650323006,1.2801301593943544,0.3155636435151296,0.062148000678392476,0.9501070776572744,0.04804366915431444,0.0018492531884111746,0.2115295516357118,0.07085714489221573,0.14672064629937787,0.14672064629937787,50,0.0,114.0,0.3649402497521663,0.8862823388947713,0.19772087914983053,0.031762046375057904,0.9588834853779021,0.03995500738386146,0.0011615072382364488,0.20631449811299224,0.04457142949104309,0.36450323688613145,0.7103203709716911,50,0.0,91.0,1.4026955518881126,0.00877640772062771,0.0020999908447265625
count_range,206:11:1,train/branched_low_rough_1,307,train/branched_low_smooth_8,146,5,5,23.20261573791504,23.20856285095215,23.16575050354004,11,0.29853527376659256,0.8543521792979447,0.19334095053668915,0.06150936979335904,0.9392578974849265,0.054695540722517644,0.006046561792555847,0.27491175245480876,0.05714285746216774,0.14473238952357814,0.4526003031682424,50,1.0,111.0,0.2319067711231278,0.6184774193175329,0.20304140226295012,7.793227394821533e-05,0.896682175648259,0.10331780366203595,2.0689704953336836e-08,0.15371911027015256,0.24199999868869781,0.6462598243800909,0.9786461676924983,51,0.0,49.0,1.2873072757676802,0.04862226293951831,0.005947113037109375
count_range,206:11:1,train/sheet_raised_rough_5,308,train/branched_raised_smooth_1,62,7,7,23.146615982055664,23.158655166625977,42.664031982421875,11,0.5018278333201793,1.2178800001884653,0.6832235572316796,0.2596724675343651,0.7874490515962529,0.18243147656269246,0.030119471841054676,0.28801097728311587,0.044857144355773926,0.14628353313431083,0.14628353313431083,51,1.0,111.0,0.4449116933369471,1.1931120931436694,0.3705416041039536,0.18248778319232078,0.8725339871020638,0.10551859768276584,0.021947415215170338,0.14664204637028416,0.08942857384681702,1.8900806235568728,2.3567070379995267,10,0.0,0.0,1.1279268242116705,0.08508493550581087,0.0120391845703125
count_range,206:15:6,train/branched_low_rough_7,45,train/elongated_raised_sparse_7,148,17,17,29.04730987548828,29.182205200195312,50.5970344543457,15,0.4685639173699955,1.1332009125134432,0.8793629632904197,0.24071695657927045,0.5605100760953787,0.40030992702418267,0.0391799968804386,0.18129030426917855,0.04771428555250168,0.16574181189596213,0.9465064051678799,15,0.0,38.0,0.5020400352235529,1.5017562907874462,0.3231699778719018,0.13087923599055779,0.9589974818002537,0.03416398256133317,0.006838535638413156,0.17264258952247358,0.1785714328289032,0.18138740594349942,1.0995308391595084,80,1.0,36.0,1.0714440796923836,0.39848740570487495,0.13489532470703125
count_range,206:15:6,train/branched_low_sparse_5,46,train/sheet_low_sparse_7,154,13,13,29.163311004638672,29.17165184020996,49.347328186035156,15,0.4629945903031542,1.3958335607438723,0.8538350510399816,0.13838469011386823,0.7019887044561155,0.28575825153643963,0.012253044007444855,0.18331748148923344,0.042571429163217545,0.1934347323720928,0.8992596326612656,15,0.0,34.0,0.4927816670144942,1.5968495209325742,0.606518698805838,0.11018420528046899,0.8497152985544636,0.1457947400393464,0.00448996140619,0.18460337614112196,0.02628571353852749,0.19599582733541554,0.80286575404294,51,0.0,31.0,1.0643356906002646,0.1477265940983481,0.008340835571289062
count_range,206:15:6,train/branched_low_rough_7,47,train/solid_raised_sparse_8,226,16,16,29.082902908325195,29.15313148498535,41.98075485229492,15,0.5599340306447895,1.3591670312911006,0.6235837662363781,0.18644993115408665,0.8626409997054706,0.12724699268560336,0.010112007608926048,0.17821641805751665,0.058142855763435364,0.2506579060482991,0.9017399693359983,15,0.0,34.5,0.3574178403020389,0.7984064941602398,0.8148365463131125,0.4560366455454715,0.22811031140967794,0.4337180086456493,0.3381716799446728,0.19362007677117915,0.1664285659790039,4.021573353168348,4.021573353168348,71,0.0,0.0,1.5666090706933171,0.6345306882957926,0.07022857666015625
count_range,206:15:6,train/branched_low_sparse_5,48,train/elongated_low_sparse_7,204,14,14,28.927051544189453,28.919719696044922,26.867578506469727,15,0.4993797815756677,1.2903726784813383,0.8851698647555682,0.36589701828628696,0.4775661765760344,0.43690622094810305,0.08552760247586257,0.17913434101753822,0.03214285522699356,0.3129032039704513,0.8014463095113695,15,0.0,38.5,0.7185154739501798,2.3176597498245934,0.08910850572088576,5.331026428392695e-05,0.9983098375470468,0.001690161924972417,5.279808039613099e-10,0.17803972750458058,0.0689999982714653,0.713740500896622,0.7546713725629005,50,0.0,29.5,1.4388157079229045,0.5207436609710124,0.00733184814453125
count_range,206:15:6,train/branched_low_rough_1,49,train/branched_raised_sparse_4,247,15,15,28.846050262451172,28.743799209594727,27.398042678833008,15,0.3888559824241291,0.9113259808490549,0.9025060173725974,0.13234457633324687,0.4645390585242859,0.5179212634960001,0.017539677979714022,0.17625659760355275,0.07428571581840515,0.21581524627750828,1.0385493591130772,15,0.0,38.0,0.2923894491568778,0.7384168907049771,0.3610339256325623,0.20129539654444856,0.691384493207747,0.25431505761760986,0.05430044917464305,0.1684339576986466,0.2305714339017868,0.19550035562503965,1.0408583865194159,51,2.0,25.0,1.3299248093439016,0.26360620587839023,0.10225105285644531
count_range,206:15:6,train/branched_raised_rough_3,50,train/branched_raised_rough_5,358,24,24,29.029804229736328,29.06421661376953,48.61913299560547,15,0.536283641774416,1.494671354485837,0.7781180339534612,0.2029608955836354,0.8069952125026971,0.18218643605383417,0.010818351443468812,0.17989993410704938,0.04399999976158142,0.34308331996404295,0.9113443636266457,15,0.0,45.0,0.4367202568257039,1.3531503913188851,0.5448613044777895,0.3904814786750809,0.83002521922391,0.10968309843610992,0.06029168233998007,0.1638974706322905,0.1428571343421936,0.3681109927317065,0.664491409989963,50,0.0,37.0,1.2279797728467816,0.07250333761772425,0.034412384033203125
count_range,206:15:6,train/branched_raised_rough_3,51,train/contacts_raised_rough_2,294,19,19,28.88504981994629,28.714284896850586,49.01020050048828,15,0.4433279332550517,1.2692222580354477,0.8028119207962443,0.312945737320535,0.6922617621597684,0.2704656502881554,0.03727258755207613,0.18236647342449014,0.047428570687770844,0.18388277420940843,0.8453396870564603,15,0.0,43.0,0.3951036169859229,1.2214314946459377,0.41789078743442204,0.1695607842273571,0.8752974505573267,0.11165229026179406,0.01305025918087928,0.1759395541820578,0.13428571820259094,0.18450859708714265,1.3896130710385226,99,0.0,56.0,1.122054859019038,0.18303568839755824,0.17076492309570312
count_range,206:15:6,train/branched_low_rough_7,52,train/contacts_raised_sparse_6,318,20,20,28.9466552734375,28.984718322753906,48.818275451660156,15,0.5230251686942888,1.3536034073606729,0.5424372740244909,0.29265333354119205,0.8367745422877919,0.14832393290152238,0.014901524810685716,0.1783304759867355,0.04857143014669418,0.24438900327390972,0.9330208427793467,15,0.0,41.0,0.3478548963968294,0.8105357590206975,0.5738777423031464,0.3337481610911365,0.48562989755416897,0.40956072336590166,0.1048093790799294,0.17206389091611982,0.26757144927978516,0.27022700420424617,2.3696097810250643,50,0.0,19.5,1.50357282335801,0.35114464473362295,0.03806304931640625
count_range,206:15:6,train/branched_low_rough_4,53,train/contacts_raised_rough_2,294,19,19,28.86130714416504,28.714284896850586,48.48123550415039,15,0.5179297669561151,1.3119627964166911,0.9265646077693763,0.28056767856135195,0.6577611802927781,0.3162335023773747,0.02600531732984724,0.17696237824738884,0.05771428719162941,0.4284942794878895,0.8757125651845732,15,0.0,46.0,0.3951036169859229,1.2214314946459377,0.41789078743442204,0.1695607842273571,0.8752974505573267,0.11165229026179406,0.01305025918087928,0.1759395541820578,0.13428571820259094,0.18450859708714265,1.3896130710385226,99,0.0,56.0,1.310870730334439,0.21753627026454858,0.14702224731445312
count_range,206:15:6,train/branched_low_rough_7,54,train/sheet_raised_sparse_2,166,21,21,28.865999221801758,28.74332046508789,35.34441375732422,15,0.5497454231769873,1.490232518959842,0.6429089474968381,0.2912185434001555,0.8609322107652531,0.12066292415252634,0.01840486508222053,0.18176704557987208,0.04657142981886864,0.2508799450662249,0.8223485195728096,15,0.0,45.0,0.3767612413526629,0.995100453453694,0.7995105418876522,0.040396395118547423,0.409613483754203,0.5887027965637799,0.0016837196820171602,0.17607815724557782,0.11800000071525574,0.4105192654918546,0.7301329648720851,50,0.0,70.0,1.4591347591999373,0.46803987241125355,0.12267875671386719
count_range,206:15:6,train/branched_raised_smooth_6,55,train/contacts_raised_rough_2,294,19,19,28.760311126708984,28.714284896850586,48.000614166259766,15,0.4484669132713682,1.281885361030059,0.8125306387927291,0.27275614384461044,0.6852630588138393,0.2802216374744865,0.034515303711674356,0.18011106683541195,0.054571427404880524,0.173166135065313,0.8815564713796392,15,2.0,44.0,0.3951036169859229,1.2214314946459377,0.41789078743442204,0.1695607842273571,0.8752974505573267,0.11165229026179406,0.01305025918087928,0.1759395541820578,0.13428571820259094,0.18450859708714265,1.3896130710385226,99,0.0,56.0,1.1350615230823022,0.19003439174348735,0.04602622985839844
count_range,206:15:6,train/branched_raised_rough_1,56,train/contacts_raised_rough_7,163,23,23,28.8983097076416,28.865219116210938,46.9942512512207,15,0.5543975221608975,1.5444781516059376,0.9096850072419491,0.3391200730998001,0.7255347448917605,0.25027096461117454,0.024194290497065046,0.1790938071089785,0.03914285823702812,0.24759309959292122,0.918830150861798,15,0.0,48.0,0.4987242499776305,1.4543238521512594,0.40612723042752563,0.33819822355805595,0.9099150781545277,0.05552500926765189,0.0345599125778204,0.17735444534321215,0.19771428406238556,0.23858195903310087,1.2598896471870944,51,0.0,26.0,1.1116313718167188,0.19474595534352265,0.03309059143066406
count_range,206:15:6,train/branched_raised_rough_3,57,train/elongated_raised_sparse_7,147,20,20,28.83568000793457,28.855714797973633,46.82038497924805,15,0.45774470542750645,1.351121337166582,0.7050183270068995,0.27702924247950783,0.7355784520524374,0.2356913107351361,0.02873023721242639,0.18003138505483102,0.051571428775787354,0.37475461052706127,0.9580358762235454,15,0.0,42.0,0.4850224764828881,1.4995707596503425,0.39393149053164817,0.1645359446017569,0.9281242297670591,0.06618541657480684,0.005690353658134031,0.18104525920051528,0.13757142424583435,0.7224774498151879,1.0677825573004522,80,0.0,32.5,1.059591669181418,0.19254577771462167,0.0200347900390625
count_range,206:15:6,train/branched_raised_rough_1,58,train/elongated_raised_sparse_7,146,18,18,28.7060489654541,28.50748062133789,46.37453842163086,15,0.4874150114454283,1.3047702542853252,0.9108624037642796,0.26490388978532864,0.6794793274060393,0.29612593462696796,0.0243947379669927,0.1820194799293627,0.04442857205867767,0.18332327839753174,0.9442363075578887,15,0.0,43.5,0.48346212223393376,1.4832951739471203,0.4411138368490102,0.15559705598176027,0.9337980808640169,0.05991408643978274,0.0062878326962003085,0.17450044266622272,0.12714286148548126,0.17352670678572638,1.0516296880428955,80,1.0,42.5,1.0081762128400658,0.2543187534579776,0.19856834411621094
count_range,206:15:6,train/branched_raised_rough_3,59,train/contacts_raised_rough_2,294,19,19,28.84355354309082,28.714284896850586,47.27840042114258,15,0.528619372819163,1.333034436380139,0.6009560989777673,0.1874031014334086,0.8490144438021122,0.1416290098786735,0.009356546319214284,0.17771958153177525,0.04828571528196335,0.39526914980516625,0.8849972834616341,15,0.0,52.0,0.3951036169859229,1.2214314946459377,0.41789078743442204,0.1695607842273571,0.8752974505573267,0.11165229026179406,0.01305025918087928,0.1759395541820578,0.13428571820259094,0.18450859708714265,1.3896130710385226,99,0.0,56.0,1.3379259264994205,0.029976719616879435,0.12926864624023438
count_range,206:15:6,train/branched_raised_rough_1,60,train/branched_raised_rough_5,357,22,22,28.847930908203125,28.853588104248047,46.153839111328125,15,0.48844265141926263,1.3078604519885308,0.9257673427818975,0.2024010043762069,0.6839341784819213,0.2999099042307657,0.016155917287313127,0.17810230049490483,0.05171428620815277,0.2093027139571999,1.0507982310954374,15,0.0,48.5,0.44204621815414086,1.3532107635085833,0.49689132034313205,0.395177732007718,0.8676885103605259,0.07459738641888072,0.057714103220593345,0.16297293062156595,0.16114285588264465,0.6528333871681028,0.6528333871681028,50,0.0,42.0,1.1049583309610929,0.22531251781188497,0.005657196044921875
count_range,206:15:6,train/branched_low_smooth_5,61,train/sheet_raised_sparse_3,156,24,24,28.68328094482422,28.692012786865234,44.72034454345703,15,0.509380361438253,1.4443594579967913,0.8970528811483509,0.3948945128482537,0.5635906457408353,0.38522087182392917,0.051188482435235584,0.18037122050079724,0.03885713964700699,0.17510682562151075,0.9174928526536458,15,0.0,49.0,0.39153143328950685,0.9076630107568053,0.7506939033996691,0.028837975240259342,0.37782332188288914,0.6210714036403031,0.0011052744768076971,0.16983032497248413,0.12000000476837158,0.2652452123556406,0.5396222378929219,51,0.0,49.5,1.300994806875713,0.23585053181637394,0.008731842041015625
count_range,206:15:6,train/branched_raised_rough_1,62,train/sheet_raised_sparse_2,166,21,21,28.766611099243164,28.74332046508789,37.266178131103516,15,0.5288867168686718,1.5282135317435912,0.8187232001814713,0.3645111942146914,0.7926718112155784,0.17127295356997377,0.03605523521444789,0.1770744885903402,0.04571428522467613,0.3520969318031471,0.7777372245194518,15,0.0,47.0,0.3767612413526629,0.995100453453694,0.7995105418876522,0.040396395118547423,0.409613483754203,0.5887027965637799,0.0016837196820171602,0.17607815724557782,0.11800000071525574,0.4105192654918546,0.7301329648720851,50,0.0,70.0,1.403771563576556,0.41742984299380614,0.023290634155273438
count_range,206:15:6,train/branched_raised_rough_1,63,train/elongated_raised_sparse_7,147,20,20,28.757780075073242,28.855714797973633,45.68037796020508,15,0.4081586655674965,1.0043237404050676,0.7038375729765429,0.2782018423834862,0.5966835855218051,0.35970621069190034,0.04361020378629448,0.1757049385017309,0.04399999976158142,0.24542623208482353,0.9398008656744047,15,1.0,42.5,0.4850224764828881,1.4995707596503425,0.39393149053164817,0.1645359446017569,0.9281242297670591,0.06618541657480684,0.005690353658134031,0.18104525920051528,0.13757142424583435,0.7224774498151879,1.0677825573004522,80,0.0,32.5,1.188318458971149,0.331440644245254,0.09793472290039062
count_range,206:15:6,train/branched_low_smooth_5,64,train/contacts_raised_rough_2,294,19,19,28.81780242919922,28.714284896850586,46.31853485107422,15,0.5062387967642569,1.3417422267081893,0.8839190993033785,0.2411179497860966,0.7626658932350832,0.21306857887857303,0.024265527886343882,0.1745027358560934,0.044857144355773926,0.17142293682549226,0.8734330186253101,15,0.0,52.0,0.3951036169859229,1.2214314946459377,0.41789078743442204,0.1695607842273571,0.8752974505573267,0.11165229026179406,0.01305025918087928,0.1759395541820578,0.13428571820259094,0.18450859708714265,1.3896130710385226,99,0.0,56.0,1.2812810994395265,0.1126315573222435,0.10351753234863281
count_range,206:15:6,train/branched_raised_smooth_1,65,train/contacts_raised_rough_2,294,19,19,28.81380271911621,28.714284896850586,46.155784606933594,15,0.4910661455022949,1.3772130915423033,0.5416143169887944,0.2485510943857211,0.8627201920660004,0.11436185956328115,0.02291794837071853,0.16985488126658038,0.057999998331069946,0.19148694481121503,0.8731520225457775,15,0.0,43.0,0.3951036169859229,1.2214314946459377,0.41789078743442204,0.1695607842273571,0.8752974505573267,0.11165229026179406,0.01305025918087928,0.1759395541820578,0.13428571820259094,0.18450859708714265,1.3896130710385226,99,0.0,56.0,1.242879397684155,0.012577258491326293,0.099517822265625
count_range,206:15:6,train/branched_raised_rough_1,66,train/sheet_raised_sparse_2,166,21,21,28.639610290527344,28.74332046508789,38.221614837646484,15,0.4762746361335658,1.2529143334127242,0.9004122276292768,0.2656950661059383,0.58034094258498,0.3938411287539052,0.02581792866111479,0.17455954299271254,0.03200000151991844,0.4821866220383412,0.9441373356842033,15,0.0,38.0,0.3767612413526629,0.995100453453694,0.7995105418876522,0.040396395118547423,0.409613483754203,0.5887027965637799,0.0016837196820171602,0.17607815724557782,0.11800000071525574,0.4105192654918546,0.7301329648720851,50,0.0,70.0,1.264128535152995,0.19486166780987468,0.10371017456054688
count_range,206:15:6,train/branched_raised_smooth_6,67,train/contacts_raised_rough_7,163,23,23,28.83780288696289,28.865219116210938,44.681297302246094,15,0.538843824898074,1.5116051670810617,0.9704630181820144,0.3172859309784767,0.7631861096012843,0.2097219541452541,0.02709193625346157,0.17838693049968438,0.03285714238882065,0.18860951546394547,0.8569249439459453,15,0.0,45.0,0.4987242499776305,1.4543238521512594,0.40612723042752563,0.33819822355805595,0.9099150781545277,0.05552500926765189,0.0345599125778204,0.17735444534321215,0.19771428406238556,0.23858195903310087,1.2598896471870944,51,0.0,26.0,1.0804444037406302,0.15419694487760222,0.027416229248046875
count_range,206:15:6,train/branched_raised_rough_1,68,train/sheet_raised_sparse_2,166,21,21,28.813804626464844,28.74332046508789,39.01487731933594,15,0.461019217251927,1.2475590068520916,0.9484067884981082,0.25910199166469305,0.6029430962313636,0.3723150195231151,0.02474188424552135,0.17510799391128362,0.04771428555250168,0.20159723236286214,0.8463516322087394,15,0.0,43.0,0.3767612413526629,0.995100453453694,0.7995105418876522,0.040396395118547423,0.409613483754203,0.5887027965637799,0.0016837196820171602,0.17607815724557782,0.11800000071525574,0.4105192654918546,0.7301329648720851,50,0.0,70.0,1.2236375896755138,0.2163877770406648,0.07048416137695312
count_range,206:15:6,train/branched_raised_rough_1,69,train/contacts_raised_sparse_6,317,22,22,28.787458419799805,28.837627410888672,44.86082077026367,15,0.49785509856229626,1.321520132089561,0.7038451999375963,0.2890701906426647,0.7869704762990916,0.18759431876197227,0.025435204938936137,0.17564408492250624,0.060857143253088,0.18449558605812458,0.9996567506355922,15,0.0,31.5,0.3662738258636315,0.7988521627714111,0.7199417713479785,0.36625496884698877,0.322366286975435,0.5549426250140735,0.12269108801049147,0.17247209389199947,0.26742857694625854,0.23571484548884536,2.3667357863686194,50,1.0,17.0,1.3592429035528577,0.46460418932365655,0.05016899108886719
count_range,206:15:6,train/branched_low_smooth_5,70,train/contacts_raised_sparse_6,317,22,22,28.837926864624023,28.837627410888672,44.437660217285156,15,0.5155030220475559,1.4076877379386326,0.5644404107045341,0.23410521596097722,0.8624167299739494,0.12353270267898075,0.014050567347069966,0.1721740465319875,0.035428572446107864,0.24773191687597165,0.9390102536760746,15,0.0,31.0,0.3662738258636315,0.7988521627714111,0.7199417713479785,0.36625496884698877,0.322366286975435,0.5549426250140735,0.12269108801049147,0.17247209389199947,0.26742857694625854,0.23571484548884536,2.3667357863686194,50,1.0,17.0,1.4074252257366717,0.5400504429985143,0.0002994537353515625
count_range,206:15:6,train/branched_low_smooth_5,71,train/sheet_raised_sparse_7,277,16,16,28.829927444458008,28.82634735107422,42.842472076416016,15,0.4461889144240711,1.1664127199127508,0.6844878944786725,0.22015306963971285,0.704969341457174,0.26951861715383985,0.02551204138898607,0.18360412724412628,0.0332857146859169,0.22704724010325433,0.9422720219910109,15,0.0,26.5,0.28052678301028366,0.7261676245292489,0.5302005554502804,0.030419481362911272,0.3627645055566529,0.6350297543347004,0.00220574010864664,0.17624810985704373,0.23142856359481812,0.20096814038312302,1.678033270315532,50,0.0,18.5,1.5905394473785932,0.3655111371808606,0.0035800933837890625
count_range,206:15:6,train/branched_low_smooth_5,72,train/elongated_raised_smooth_8,288,13,13,28.868309020996094,28.983139038085938,41.94279479980469,15,0.39663266913694456,1.1304281180962392,0.830018944266891,0.16125091949368808,0.33721510927806037,0.630807927249358,0.031976963472581624,0.18779288430189642,0.04285714402794838,0.5823333591727774,0.9949976375535522,15,0.0,26.0,0.439984244160253,1.478766479164683,0.22557236711077763,0.015748872335457544,0.964994726463382,0.034887028172053254,0.00011824536456461935,0.1834831468149249,0.22771428525447845,0.178300439485961,2.63632093299638,70,1.0,23.0,1.1092990527422755,0.6277796171853216,0.11483001708984375
count_range,206:15:6,train/contacts_raised_smooth_1,73,train/solid_raised_rough_7,173,12,12,28.988426208496094,28.988128662109375,39.88927459716797,15,0.278993317737809,0.74580824529415,0.5792302056797302,0.13223423973121912,0.4989485181381643,0.4761801626081357,0.02487131925369991,0.18015544506046646,0.028142858296632767,0.7022855103867249,1.558574768150503,15,0.0,16.5,0.33947530781918217,1.0688807991190026,0.26933491459119724,0.20387257910037945,0.9078308678049999,0.059706124944445445,0.03246300725055474,0.1822957756606725,0.05528571456670761,0.93007320657792,0.93007320657792,80,0.0,37.0,1.2167865186585316,0.4164740376636903,0.00029754638671875
count_range,206:15:6,train/branched_raised_rough_1,74,train/sheet_low_rough_8,147,5,5,29.03255844116211,29.044647216796875,40.69376754760742,15,0.21526515399309418,0.5281432452102643,0.3344207804132296,0.06927949026188263,0.564814580886437,0.4142734921784133,0.020911926935149722,0.18245144068916855,0.025428570806980133,0.5756691750122038,1.5287847938574721,15,0.0,24.0,0.2694205654227209,0.7475658928172393,0.12971820608297613,2.8596236254750513e-05,0.9569550582023734,0.04304494027666111,1.5209655939574496e-09,0.1810154751762867,0.05342857167124748,0.18047982148794647,1.7103185641170964,51,0.0,23.0,1.2515753730924981,0.3921404773159364,0.012088775634765625
count_range,206:15:6,train/branched_low_smooth_5,76,train/sheet_low_rough_7,296,5,5,28.666051864624023,28.667972564697266,42.012550354003906,15,0.2074731819368195,0.5302831333083615,0.35129743787681555,0.06127366473583404,0.5910021479134646,0.3923129627572626,0.016684889329272822,0.18676266932726954,0.04714285582304001,0.18497723997095714,0.8032937575871036,15,1.0,40.0,0.3855406877961708,1.0182422901675743,0.34237781686418534,9.186019233100333e-05,0.8814052533052792,0.11859473679382053,9.900900271092627e-09,0.1785055857920227,0.08714285492897034,0.8046459354474483,1.5318327636470876,99,0.0,21.0,1.8582675804026425,0.2904031053918146,0.0019207000732421875
count_range,206:15:6,train/branched_low_smooth_5,77,train/contacts_raised_smooth_2,386,11,11,28.697050094604492,28.710779190063477,40.32009506225586,15,0.40784410159549567,0.9544766797795022,0.5463866860175499,0.19143084037692565,0.8435708111358259,0.13675072555103152,0.019678463313142634,0.17616388453854426,0.0560000017285347,0.2627789430040719,0.8600424950962232,15,0.0,40.0,0.30144464985578795,0.9068298688284371,0.2236313467840798,0.14879131222009834,0.9044007420675437,0.06987679464707304,0.02572246328538327,0.17874713822517513,0.06971428543329239,0.6982463761232937,0.6982463761232937,50,0.0,45.0,1.3529651356911112,0.06687393090395848,0.013729095458984375
count_range,206:15:6,train/branched_low_smooth_5,78,train/elongated_raised_sparse_7,147,20,20,28.784927368164062,28.855714797973633,39.30271911621094,15,0.4660656293583779,1.320510638644786,0.6744613449154317,0.3301242016890731,0.7673931705287784,0.1970676476372433,0.03553918183397836,0.17756091333010832,0.03728571534156799,0.3690060769766026,0.750961392382833,15,0.0,39.5,0.4850224764828881,1.4995707596503425,0.39393149053164817,0.1645359446017569,0.9281242297670591,0.06618541657480684,0.005690353658134031,0.18104525920051528,0.13757142424583435,0.7224774498151879,1.0677825573004522,80,0.0,32.5,1.0406742010789503,0.16073105923828068,0.07078742980957031
count_range,206:15:6,train/branched_low_smooth_5,79,train/sheet_raised_sparse_2,165,22,22,28.956829071044922,28.96770477294922,45.181053161621094,15,0.45287052727656607,1.1362426366232385,0.7017635365170909,0.3551097246513597,0.7218019411272293,0.23666599906234015,0.0415320598104306,0.1774520453245042,0.06728571653366089,0.18721404271602873,0.8577490745375129,15,0.0,34.0,0.3824280854789258,0.9855123032504696,0.8192030480159378,0.0251011384116615,0.2110410113240321,0.7881956314195347,0.000763357256433114,0.17915979351586342,0.08742856979370117,0.5032935814619369,0.7866526346507388,50,0.0,68.0,1.1841978779080076,0.5515296323571945,0.010875701904296875
count_range,206:15:6,train/branched_low_smooth_5,80,train/contacts_raised_sparse_3,312,25,25,29.039798736572266,29.09891128540039,38.30756378173828,15,0.4781676604840518,1.2788926343221254,0.7177052264524633,0.35473483344218426,0.7336853162516711,0.23309601824998508,0.03321866549834376,0.17691776354068006,0.03400000184774399,0.3642561867098988,0.7930795301530642,15,0.0,40.0,0.48059588519332436,1.3513240691541455,0.589626186415487,0.38360633111458586,0.8107860279498206,0.1341117065426142,0.05510226550756515,0.17765722432948133,0.20000000298023224,0.7420855305329336,3.03313205011177,99,0.0,21.0,1.0050781868159266,0.09898431170737088,0.059112548828125
count_range,206:15:6,train/branched_raised_rough_1,81,train/elongated_raised_sparse_7,148,17,17,29.035802841186523,29.182205200195312,37.6627311706543,15,0.49820214906766,1.4803236157907562,0.6565857200800229,0.28167166483830247,0.8373239065917084,0.13823340867618558,0.024442684732106007,0.18418018751449228,0.03400000184774399,0.17763719136793646,0.6905661112704372,15,0.0,46.0,0.5020400352235529,1.5017562907874462,0.3231699778719018,0.13087923599055779,0.9589974818002537,0.03416398256133317,0.006838535638413156,0.17264258952247358,0.1785714328289032,0.18138740594349942,1.0995308391595084,80,1.0,36.0,1.0077034716993396,0.12167357520854527,0.14640235900878906
