threshold,recall,precision,tp,fp
-0.000896453857421875,0.8514497308540669,0.5160814358647539,74501,69858
-0.00093841552734375,0.8514497308540669,0.5160778609032973,74501,69859
-0.000946044921875,0.8514497308540669,0.5160742859913688,74501,69860
-0.0009765625,0.8514611595561092,0.5160740632987677,74502,69861
-0.001007080078125,0.8514611595561092,0.5160704884874345,74502,69862
-0.00101470947265625,0.8514611595561092,0.516066913725626,74502,69863
-0.00102996826171875,0.8514611595561092,0.5160633390133411,74502,69864
-0.00107574462890625,0.8514611595561092,0.5160597643505788,74502,69865
-0.0011138916015625,0.8514725882581515,0.5160631164801064,74503,69865
-0.00115203857421875,0.8514840169601938,0.5160628939530373,74504,69866
-0.001220703125,0.8514840169601938,0.5160593193923988,74504,69867
-0.00122833251953125,0.8514954456622361,0.5160626714321337,74505,69867
-0.00125885009765625,0.8514954456622361,0.5160590969225548,74505,69868
-0.00131988525390625,0.8514954456622361,0.5160555224624932,74505,69869
-0.00133514404296875,0.8514954456622361,0.5160519480519481,74505,69870
-0.0013427734375,0.8514954456622361,0.5160447993794025,74505,69872
-0.00136566162109375,0.8514954456622361,0.5160412251174001,74505,69873
-0.0014495849609375,0.8514954456622361,0.5160376509049099,74505,69874
-0.00145721435546875,0.8514954456622361,0.516034076741931,74505,69875
-0.00146484375,0.8514954456622361,0.5160269285645025,74505,69877
-0.00148773193359375,0.8514954456622361,0.5160233545500509,74505,69878
-0.001495361328125,0.8514954456622361,0.5160197805851063,74505,69879
-0.00151824951171875,0.8514954456622361,0.5160162066696679,74505,69880
-0.0015411376953125,0.8514954456622361,0.5160126328037344,74505,69881
-0.001556396484375,0.8514954456622361,0.5160054852203785,74505,69883
-0.00159454345703125,0.8514954456622361,0.5160019115029538,74505,69884
-0.0016021728515625,0.8514954456622361,0.5159983378350301,74505,69885
-0.0016326904296875,0.8514954456622361,0.5159947642166063,74505,69886
-0.00171661376953125,0.8514954456622361,0.5159911906476813,74505,69887
-0.00174713134765625,0.8514954456622361,0.5159876171282541,74505,69888
-0.00179290771484375,0.8514954456622361,0.5159840436583237,74505,69889
-0.0018157958984375,0.8514954456622361,0.5159804702378892,74505,69890
-0.0018463134765625,0.8515068743642784,0.5159838222665448,74506,69890
-0.00186920166015625,0.8515068743642784,0.5159802488971378,74506,69891
-0.00189208984375,0.8515068743642784,0.515976675577224,74506,69892
-0.001922607421875,0.8515183030663207,0.5159800275625177,74507,69892
-0.0019683837890625,0.8515411604704054,0.5159867313938269,74509,69892
-0.001983642578125,0.8515525891724477,0.5159900832398443,74510,69892
-0.00201416015625,0.8515525891724477,0.5159865099755545,74510,69893
-0.0020599365234375,0.8515525891724477,0.5159829367607546,74510,69894
-0.0020751953125,0.8515525891724477,0.5159722174132833,74510,69897
-0.0020904541015625,0.8515525891724477,0.5159686443964323,74510,69898
-0.0021209716796875,0.8515525891724477,0.5159579256427834,74510,69901
-0.0021514892578125,0.8515525891724477,0.515947207334469,74510,69904
-0.002166748046875,0.8515525891724477,0.5159436346639892,74510,69905
-0.002227783203125,0.8515525891724477,0.5159400620429869,74510,69906
-0.00225830078125,0.85156401787449,0.5159434138640188,74511,69906
-0.0022735595703125,0.85156401787449,0.5159398412940215,74511,69907
-0.0023040771484375,0.85156401787449,0.5159362687734993,74511,69908
-0.0023345947265625,0.85156401787449,0.5159326963024512,74511,69909
-0.0023651123046875,0.85156401787449,0.515925551508773,74511,69911
-0.00238037109375,0.8515754465765323,0.515928903291027,74512,69911
-0.002410888671875,0.8515754465765323,0.5159253309699219,74512,69912
-0.0024566650390625,0.8515754465765323,0.5159217586982863,74512,69913
-0.002471923828125,0.8515868752785746,0.5159251104371789,74513,69913
-0.00250244140625,0.8515868752785746,0.5159215382165384,74513,69914
-0.0025482177734375,0.8515868752785746,0.5159179660453652,74513,69915
-0.002593994140625,0.8515868752785746,0.515914393923658,74513,69916
-0.00262451171875,0.8515868752785746,0.5159108218514159,74513,69917
-0.0026702880859375,0.8515983039806169,0.5159141735499997,74514,69917
-0.002685546875,0.8515983039806169,0.5159106015287471,74514,69918
