threshold,recall,precision,tp,fp
27.875,0.1533274665996183,0.8951160928742994,13416,1572
27.75,0.15551034868969932,0.8955508753455311,13607,1587
27.625,0.15802466313900732,0.896227638060669,13827,1601
27.5,0.16034468965359605,0.8962565478471956,14030,1624
27.375,0.1626875735722694,0.8967494015371047,14235,1639
27.25,0.1649504565766466,0.8972398358821335,14433,1653
27.125,0.16759048674841998,0.8981441783548723,14664,1663
27.0,0.16965908181807793,0.8981184584669369,14845,1684
26.875,0.17207053794900512,0.8983829584104064,15056,1703
26.75,0.17426484874112846,0.8986856839747746,15248,1719
26.625,0.1768477354026903,0.8993897122929381,15474,1731
26.5,0.1792134767254483,0.8999139167862267,15681,1744
26.375,0.18139635881552932,0.9002836074872377,15872,1758
26.25,0.18369352792603344,0.9008519224302208,16073,1769
26.125,0.18619641367329912,0.9013554633471645,16292,1783
26.0,0.1885392975919725,0.9018696698010059,16497,1795
25.875,0.19105361204128046,0.9024995950979863,16717,1806
25.75,0.19367078480896924,0.902919863597613,16946,1822
25.625,0.19616224185419262,0.903606212161095,17164,1831
25.5,0.19859655538920445,0.9042043917160995,17377,1841
25.375,0.20109944113647013,0.9044926493266167,17596,1858
25.25,0.20379661481845507,0.9052695705147731,17832,1866
25.125,0.2062309283534669,0.9059189718359355,18045,1874
25.0,0.20885952982319797,0.9063631404056935,18275,1888
24.875,0.2112709859541252,0.9064875202275291,18486,1907
24.75,0.2140481605504063,0.9069733656174335,18729,1921
24.625,0.21661961850992584,0.9073675140025851,18954,1935
24.5,0.21917964776740306,0.9076194983435873,19178,1952
24.375,0.22232254082903805,0.9080851461114742,19453,1969
24.25,0.22514543023348838,0.908210778663962,19700,1991
24.125,0.22801403444610796,0.9085568559588324,19951,2008
24.0,0.23064263591583903,0.9086856679724437,20181,2028
23.875,0.23340838181007784,0.909183991452611,20423,2040
23.75,0.2362655573206551,0.9094628480929128,20673,2058
23.625,0.23906558932102082,0.9097155779768635,20918,2076
23.5,0.24161418987645572,0.910151541243327,21141,2087
23.375,0.2444827940890753,0.9106078665077473,21392,2100
23.25,0.2472485399833141,0.910675197844755,21634,2122
23.125,0.2501628590041029,0.9106756531868864,21889,2147
23.0,0.2529286048983417,0.9107782213259805,22131,2168
22.875,0.25590006742934207,0.9109809186704096,22391,2188
22.75,0.2588829586623847,0.9111093234655298,22652,2210
22.625,0.2616144184504966,0.9114110527154006,22891,2225
22.5,0.2641858764100161,0.9115141955835963,23116,2244
22.375,0.267065909324678,0.9119575398064315,23368,2256
22.25,0.269877370027086,0.9119487139877964,23614,2280
22.125,0.2726774020274517,0.9120761496999121,23859,2300
22.0,0.2751574303706328,0.9123152709359605,24076,2314
21.875,0.27808317809346395,0.9124385945175685,24332,2335
21.75,0.2809289249019989,0.9124689112439215,24581,2358
21.625,0.2836260985839838,0.9125239005736138,24817,2379
21.5,0.28680327775174574,0.9127445988215611,25095,2399
21.375,0.28967188196436533,0.9128759229245453,25346,2419
21.25,0.2925747722831118,0.9127535921845473,25600,2447
21.125,0.2957405227488314,0.9128333568505714,25877,2471
21.0,0.29879198619412795,0.9127854200125689,26144,2498
20.875,0.302049166276186,0.9128872923215088,26429,2522
20.75,0.3050206288071864,0.9130375286510896,26689,2542
20.625,0.3081292357626944,0.9127564493195206,26961,2577
20.5,0.31129498622841406,0.9129851846886103,27238,2596
20.375,0.31410644693082207,0.9132110579479,27484,2612
20.25,0.3173179122047109,0.9132322468177483,27765,2638
20.125,0.3199922284826112,0.913179609275627,27999,2662
20.0,0.3233408381810078,0.9131459187296259,28292,2691
19.875,0.32611801277728886,0.9130323488945061,28535,2718
19.75,0.32898661698990844,0.9130007294871388,28786,2743
19.625,0.3319352221168242,0.9126158680282797,29044,2781
19.5,0.33476954022331684,0.9121823617339312,29292,2820
19.375,0.33758100092572485,0.9118918251420104,29538,2854
19.25,0.3405296060526406,0.911666615671756,29796,2887
19.125,0.3436382130081487,0.9114553335960471,30068,2921
19.0,0.34639253020034516,0.9108913866682695,30309,2965
18.875,0.34920399090275317,0.9103232533889468,30555,3010
18.75,0.352266883050092,0.9098503409392803,30823,3054
18.625,0.3552726316872193,0.9095058369174054,31086,3093
