first,second,target_recall,kind,key,new_fp,fixed_fp,new_fn,fixed_fn
m500,replay,0.75,distance,3,1396,298,282,907
m500,replay,0.75,distance,4,1906,8,6,253
m500,replay,0.75,normal_semantic,10,5,11,0,0
m500,replay,0.75,normal_semantic,11,0,0,0,0
m500,replay,0.75,normal_semantic,15,0,0,0,0
m500,replay,0.75,normal_semantic,18,0,0,0,0
m500,replay,0.75,normal_semantic,20,1,3,0,0
m500,replay,0.75,normal_semantic,30,0,0,0,0
m500,replay,0.75,normal_semantic,31,0,0,0,0
m500,replay,0.75,normal_semantic,32,0,0,0,0
m500,replay,0.75,normal_semantic,40,12017,14722,0,0
m500,replay,0.75,normal_semantic,48,26,6,0,0
m500,replay,0.75,normal_semantic,49,0,0,0,0
m500,replay,0.75,normal_semantic,50,284,4798,0,0
m500,replay,0.75,normal_semantic,51,0,0,0,0
m500,replay,0.75,normal_semantic,70,45,275,0,0
m500,replay,0.75,normal_semantic,71,0,0,0,0
m500,replay,0.75,normal_semantic,72,0,0,0,0
m500,replay,0.75,normal_semantic,80,0,0,0,0
m500,replay,0.75,normal_semantic,81,0,0,0,0
m500,replay,0.75,object,125:1,0,0,2679,4059
m500,replay,0.75,object,137:3,0,0,61,53
m500,replay,0.75,object,138:4,0,0,7,11
m500,replay,0.75,object,138:5,0,0,85,68
m500,replay,0.75,object,139:7,0,0,420,115
m500,replay,0.75,object,140:1,0,0,83,40
m500,replay,0.75,object,141:4,0,0,88,764
m500,replay,0.75,object,141:5,0,0,235,161
m500,replay,0.75,object,142:2,0,0,43,23
m500,replay,0.75,object,142:3,0,0,159,50
m500,replay,0.75,object,143:3,0,0,1194,127
m500,replay,0.75,object,144:2,0,0,3,0
m500,replay,0.75,object,144:3,0,0,45,2
m500,replay,0.75,object,144:4,0,0,8,3
m500,replay,0.75,object,144:5,0,0,14,1
m500,replay,0.75,object,145:1,0,0,11,23
m500,replay,0.75,object,145:2,0,0,8,45
m500,replay,0.75,object,146:2,0,0,83,47
m500,replay,0.75,object,147:2,0,0,50,84
m500,replay,0.75,object,148:2,0,0,52,98
m500,replay,0.75,object,149:2,0,0,11,39
m500,replay,0.75,object,149:3,0,0,49,19
m500,replay,0.75,object,150:2,0,0,27,36
m500,replay,0.75,object,150:3,0,0,16,15
m500,replay,0.75,object,150:4,0,0,160,189
m500,replay,0.75,object,151:1,0,0,114,7
m500,replay,0.75,object,152:1,0,0,69,11
m500,replay,0.75,object,153:30550,0,0,47,3
m500,replay,0.75,object,153:30551,0,0,49,11
m500,replay,0.75,object,169:1,0,0,281,49
m500,replay,0.75,object_returns,0,0,0,95,191
m500,replay,0.75,object_returns,1,0,0,455,537
m500,replay,0.75,object_returns,2,0,0,727,691
m500,replay,0.75,object_returns,3,0,0,1006,1070
m500,replay,0.75,object_returns,4,0,0,886,332
m500,replay,0.75,object_returns,5,0,0,1195,313
m500,replay,0.75,object_returns,6,0,0,1787,3019
m500,replay,0.75,sequence,125,1600,3693,2679,4059
m500,replay,0.75,sequence,137,221,167,61,53
m500,replay,0.75,sequence,138,674,973,92,79
m500,replay,0.75,sequence,139,450,529,420,115
m500,replay,0.75,sequence,140,471,1270,83,40
m500,replay,0.75,sequence,141,1693,2979,323,925
m500,replay,0.75,sequence,142,356,493,202,73
m500,replay,0.75,sequence,143,332,1446,1194,127
m500,replay,0.75,sequence,144,369,726,70,6
m500,replay,0.75,sequence,145,1032,670,19,68
m500,replay,0.75,sequence,146,230,1208,83,47
m500,replay,0.75,sequence,147,1088,1038,50,84
m500,replay,0.75,sequence,148,1011,695,52,98
m500,replay,0.75,sequence,149,692,549,60,58
m500,replay,0.75,sequence,150,1124,730,203,240
m500,replay,0.75,sequence,151,73,742,114,7
m500,replay,0.75,sequence,152,461,1001,69,11
m500,replay,0.75,sequence,153,391,734,96,14
m500,replay,0.75,sequence,169,110,172,281,49
m500,replay,0.75,unassigned_anomaly,149:0,0,0,0,0
m500,replay,0.9,distance,0,2600,36178,145,897
m500,replay,0.9,distance,1,17046,26723,2042,915
m500,replay,0.9,distance,2,9970,23770,535,566
m500,replay,0.9,distance,3,5260,2054,174,326
m500,replay,0.9,distance,4,6609,345,10,181
m500,replay,0.9,normal_semantic,10,27,1081,0,0
m500,replay,0.9,normal_semantic,11,0,1,0,0
m500,replay,0.9,normal_semantic,15,0,0,0,0
m500,replay,0.9,normal_semantic,18,0,0,0,0
m500,replay,0.9,normal_semantic,20,1,0,0,0
m500,replay,0.9,normal_semantic,30,0,1,0,0
m500,replay,0.9,normal_semantic,31,0,0,0,0
m500,replay,0.9,normal_semantic,32,0,0,0,0
m500,replay,0.9,normal_semantic,40,39732,72455,0,0
m500,replay,0.9,normal_semantic,48,161,26,0,0
m500,replay,0.9,normal_semantic,49,0,0,0,0
m500,replay,0.9,normal_semantic,50,1154,13979,0,0
m500,replay,0.9,normal_semantic,51,0,0,0,0
m500,replay,0.9,normal_semantic,70,410,1527,0,0
m500,replay,0.9,normal_semantic,71,0,0,0,0
m500,replay,0.9,normal_semantic,72,0,0,0,0
m500,replay,0.9,normal_semantic,80,0,0,0,0
m500,replay,0.9,normal_semantic,81,0,0,0,0
m500,replay,0.9,object,125:1,0,0,1223,2075
m500,replay,0.9,object,137:3,0,0,34,11
m500,replay,0.9,object,138:4,0,0,2,7
m500,replay,0.9,object,138:5,0,0,11,39
m500,replay,0.9,object,139:7,0,0,56,10
m500,replay,0.9,object,140:1,0,0,11,7
m500,replay,0.9,object,141:4,0,0,14,307
m500,replay,0.9,object,141:5,0,0,74,42
m500,replay,0.9,object,142:2,0,0,126,13
m500,replay,0.9,object,142:3,0,0,217,22
m500,replay,0.9,object,143:3,0,0,556,84
m500,replay,0.9,object,144:2,0,0,1,0
m500,replay,0.9,object,144:3,0,0,1,0
m500,replay,0.9,object,144:4,0,0,1,1
m500,replay,0.9,object,144:5,0,0,1,0
m500,replay,0.9,object,145:1,0,0,6,3
m500,replay,0.9,object,145:2,0,0,6,7
m500,replay,0.9,object,146:2,0,0,41,8
m500,replay,0.9,object,147:2,0,0,0,23
m500,replay,0.9,object,148:2,0,0,14,12
m500,replay,0.9,object,149:2,0,0,0,5
m500,replay,0.9,object,149:3,0,0,3,0
m500,replay,0.9,object,150:2,0,0,16,11
m500,replay,0.9,object,150:3,0,0,9,3
m500,replay,0.9,object,150:4,0,0,31,57
m500,replay,0.9,object,151:1,0,0,25,1
m500,replay,0.9,object,152:1,0,0,42,20
m500,replay,0.9,object,153:30550,0,0,4,0
m500,replay,0.9,object,153:30551,0,0,13,1
m500,replay,0.9,object,169:1,0,0,368,116
m500,replay,0.9,object_returns,0,0,0,69,93
m500,replay,0.9,object_returns,1,0,0,241,230
m500,replay,0.9,object_returns,2,0,0,260,202
m500,replay,0.9,object_returns,3,0,0,536,545
m500,replay,0.9,object_returns,4,0,0,366,89
m500,replay,0.9,object_returns,5,0,0,930,338
m500,replay,0.9,object_returns,6,0,0,504,1388
m500,replay,0.9,sequence,125,6450,12649,1223,2075
m500,replay,0.9,sequence,137,1097,2003,34,11
m500,replay,0.9,sequence,138,1871,3929,13,46
m500,replay,0.9,sequence,139,2014,2585,56,10
m500,replay,0.9,sequence,140,1753,2860,11,7
m500,replay,0.9,sequence,141,5281,10377,88,349
m500,replay,0.9,sequence,142,1574,4079,343,35
m500,replay,0.9,sequence,143,1325,9095,556,84
m500,replay,0.9,sequence,144,1393,3049,4,1
m500,replay,0.9,sequence,145,1924,3897,12,10
m500,replay,0.9,sequence,146,610,4526,41,8
m500,replay,0.9,sequence,147,2910,5385,0,23
m500,replay,0.9,sequence,148,2811,3953,14,12
m500,replay,0.9,sequence,149,2761,4562,3,5
m500,replay,0.9,sequence,150,3352,5697,56,71
m500,replay,0.9,sequence,151,348,2875,25,1
m500,replay,0.9,sequence,152,1286,3437,42,20
m500,replay,0.9,sequence,153,2111,3169,17,1
m500,replay,0.9,sequence,169,614,943,368,116
m500,replay,0.9,unassigned_anomaly,149:0,0,0,0,0
m500,replay,0.95,distance,0,6602,105828,11,336
m500,replay,0.95,distance,1,50341,72363,1181,810
m500,replay,0.95,distance,2,23388,108979,405,357
m500,replay,0.95,distance,3,13042,16103,97,102
m500,replay,0.95,distance,4,14933,3299,5,92
m500,replay,0.95,normal_semantic,10,77,3596,0,0
m500,replay,0.95,normal_semantic,11,0,4,0,0
m500,replay,0.95,normal_semantic,15,0,0,0,0
m500,replay,0.95,normal_semantic,18,0,1,0,0
m500,replay,0.95,normal_semantic,20,5,1,0,0
m500,replay,0.95,normal_semantic,30,6,3,0,0
m500,replay,0.95,normal_semantic,31,0,0,0,0
m500,replay,0.95,normal_semantic,32,0,0,0,0
m500,replay,0.95,normal_semantic,40,105689,280897,0,0
m500,replay,0.95,normal_semantic,48,483,128,0,0
m500,replay,0.95,normal_semantic,49,0,0,0,0
m500,replay,0.95,normal_semantic,50,1340,19050,0,0
m500,replay,0.95,normal_semantic,51,0,0,0,0
m500,replay,0.95,normal_semantic,70,706,2887,0,0
m500,replay,0.95,normal_semantic,71,0,0,0,0
m500,replay,0.95,normal_semantic,72,0,0,0,0
m500,replay,0.95,normal_semantic,80,0,5,0,0
m500,replay,0.95,normal_semantic,81,0,0,0,0
m500,replay,0.95,object,125:1,0,0,399,1303
m500,replay,0.95,object,137:3,0,0,4,8
m500,replay,0.95,object,138:4,0,0,1,0
m500,replay,0.95,object,138:5,0,0,2,8
m500,replay,0.95,object,139:7,0,0,11,4
m500,replay,0.95,object,140:1,0,0,3,3
m500,replay,0.95,object,141:4,0,0,5,100
m500,replay,0.95,object,141:5,0,0,40,14
m500,replay,0.95,object,142:2,0,0,125,15
m500,replay,0.95,object,142:3,0,0,219,18
m500,replay,0.95,object,143:3,0,0,374,14
m500,replay,0.95,object,144:2,0,0,0,0
m500,replay,0.95,object,144:3,0,0,0,7
m500,replay,0.95,object,144:4,0,0,1,0
m500,replay,0.95,object,144:5,0,0,1,0
m500,replay,0.95,object,145:1,0,0,2,2
m500,replay,0.95,object,145:2,0,0,2,2
m500,replay,0.95,object,146:2,0,0,21,2
m500,replay,0.95,object,147:2,0,0,5,2
m500,replay,0.95,object,148:2,0,0,1,4
m500,replay,0.95,object,149:2,0,0,0,4
m500,replay,0.95,object,149:3,0,0,0,0
m500,replay,0.95,object,150:2,0,0,4,4
m500,replay,0.95,object,150:3,0,0,7,2
m500,replay,0.95,object,150:4,0,0,17,30
m500,replay,0.95,object,151:1,0,0,16,0
m500,replay,0.95,object,152:1,0,0,34,8
m500,replay,0.95,object,153:30550,0,0,4,0
m500,replay,0.95,object,153:30551,0,0,7,0
m500,replay,0.95,object,169:1,0,0,394,143
m500,replay,0.95,object_returns,0,0,0,34,51
m500,replay,0.95,object_returns,1,0,0,139,83
m500,replay,0.95,object_returns,2,0,0,243,89
m500,replay,0.95,object_returns,3,0,0,413,312
m500,replay,0.95,object_returns,4,0,0,176,67
m500,replay,0.95,object_returns,5,0,0,605,371
m500,replay,0.95,object_returns,6,0,0,89,724
m500,replay,0.95,sequence,125,19847,32718,399,1303
m500,replay,0.95,sequence,137,3247,8246,4,8
m500,replay,0.95,sequence,138,4880,12994,3,8
m500,replay,0.95,sequence,139,5670,11327,11,4
m500,replay,0.95,sequence,140,4351,11118,3,3
m500,replay,0.95,sequence,141,13924,34068,45,114
m500,replay,0.95,sequence,142,3768,16642,344,33
m500,replay,0.95,sequence,143,3883,24264,374,14
m500,replay,0.95,sequence,144,3448,12068,2,7
m500,replay,0.95,sequence,145,4522,16774,4,4
m500,replay,0.95,sequence,146,1612,12510,21,2
m500,replay,0.95,sequence,147,6771,16644,5,2
m500,replay,0.95,sequence,148,7685,18027,1,4
m500,replay,0.95,sequence,149,6125,15919,0,4
m500,replay,0.95,sequence,150,8423,21896,28,36
m500,replay,0.95,sequence,151,1164,13175,16,0
m500,replay,0.95,sequence,152,3025,12653,34,8
m500,replay,0.95,sequence,153,3927,12429,11,0
m500,replay,0.95,sequence,169,2034,3100,394,143
m500,replay,0.95,unassigned_anomaly,149:0,0,0,0,0
m500,replay,0.99,distance,0,72336,449143,0,51
m500,replay,0.99,distance,1,573361,506965,333,314
m500,replay,0.99,distance,2,144647,845925,84,39
m500,replay,0.99,distance,3,62719,180170,23,8
m500,replay,0.99,distance,4,62833,61474,2,30
m500,replay,0.99,normal_semantic,10,205,26605,0,0
m500,replay,0.99,normal_semantic,11,0,52,0,0
m500,replay,0.99,normal_semantic,15,0,0,0,0
m500,replay,0.99,normal_semantic,18,0,2,0,0
m500,replay,0.99,normal_semantic,20,0,8,0,0
m500,replay,0.99,normal_semantic,30,33,79,0,0
m500,replay,0.99,normal_semantic,31,0,0,0,0
m500,replay,0.99,normal_semantic,32,0,0,0,0
m500,replay,0.99,normal_semantic,40,901326,1991503,0,0
m500,replay,0.99,normal_semantic,48,8798,1253,0,0
m500,replay,0.99,normal_semantic,49,0,0,0,0
m500,replay,0.99,normal_semantic,50,3371,17584,0,0
m500,replay,0.99,normal_semantic,51,2,4,0,0
m500,replay,0.99,normal_semantic,70,2157,6104,0,0
m500,replay,0.99,normal_semantic,71,2,0,0,0
m500,replay,0.99,normal_semantic,72,2,0,0,0
m500,replay,0.99,normal_semantic,80,0,483,0,0
m500,replay,0.99,normal_semantic,81,0,0,0,0
m500,replay,0.99,object,125:1,0,0,32,332
m500,replay,0.99,object,137:3,0,0,0,0
m500,replay,0.99,object,138:4,0,0,0,0
m500,replay,0.99,object,138:5,0,0,0,0
m500,replay,0.99,object,139:7,0,0,0,0
m500,replay,0.99,object,140:1,0,0,0,0
m500,replay,0.99,object,141:4,0,0,1,5
m500,replay,0.99,object,141:5,0,0,1,4
m500,replay,0.99,object,142:2,0,0,33,23
m500,replay,0.99,object,142:3,0,0,143,9
m500,replay,0.99,object,143:3,0,0,56,6
m500,replay,0.99,object,144:2,0,0,0,0
m500,replay,0.99,object,144:3,0,0,0,4
m500,replay,0.99,object,144:4,0,0,0,0
m500,replay,0.99,object,144:5,0,0,0,0
m500,replay,0.99,object,145:1,0,0,0,0
m500,replay,0.99,object,145:2,0,0,0,1
m500,replay,0.99,object,146:2,0,0,14,0
m500,replay,0.99,object,147:2,0,0,1,0
m500,replay,0.99,object,148:2,0,0,0,0
m500,replay,0.99,object,149:2,0,0,0,0
m500,replay,0.99,object,149:3,0,0,0,0
m500,replay,0.99,object,150:2,0,0,0,1
m500,replay,0.99,object,150:3,0,0,0,0
m500,replay,0.99,object,150:4,0,0,0,4
m500,replay,0.99,object,151:1,0,0,6,0
m500,replay,0.99,object,152:1,0,0,1,1
m500,replay,0.99,object,153:30550,0,0,0,0
m500,replay,0.99,object,153:30551,0,0,0,0
m500,replay,0.99,object,169:1,0,0,154,52
m500,replay,0.99,object_returns,0,0,0,3,10
m500,replay,0.99,object_returns,1,0,0,38,26
m500,replay,0.99,object_returns,2,0,0,75,8
m500,replay,0.99,object_returns,3,0,0,166,63
m500,replay,0.99,object_returns,4,0,0,11,9
m500,replay,0.99,object_returns,5,0,0,143,169
m500,replay,0.99,object_returns,6,0,0,6,157
m500,replay,0.99,sequence,125,216325,201446,32,332
m500,replay,0.99,sequence,137,21228,47030,0,0
m500,replay,0.99,sequence,138,35461,82833,0,0
m500,replay,0.99,sequence,139,46516,94940,0,0
m500,replay,0.99,sequence,140,33024,81667,0,0
m500,replay,0.99,sequence,141,125171,274540,2,9
m500,replay,0.99,sequence,142,28326,103447,176,32
m500,replay,0.99,sequence,143,25838,118877,56,6
m500,replay,0.99,sequence,144,31172,81768,0,4
m500,replay,0.99,sequence,145,31438,110493,0,1
m500,replay,0.99,sequence,146,17531,75009,14,0
m500,replay,0.99,sequence,147,51386,107890,1,0
m500,replay,0.99,sequence,148,52732,121166,0,0
m500,replay,0.99,sequence,149,46146,105863,0,0
m500,replay,0.99,sequence,150,68102,150833,0,5
m500,replay,0.99,sequence,151,14918,83331,6,0
m500,replay,0.99,sequence,152,20726,76602,1,1
m500,replay,0.99,sequence,153,27413,91311,0,0
m500,replay,0.99,sequence,169,22443,34631,154,52
m500,replay,0.99,unassigned_anomaly,149:0,0,0,0,0
replay,ap,0.5,distance,0,98,29,1615,210
replay,ap,0.5,distance,1,1010,573,1218,1683
replay,ap,0.5,distance,2,866,415,335,1078
replay,ap,0.5,distance,3,235,68,39,146
replay,ap,0.5,distance,4,31,116,5,17
replay,ap,0.5,normal_semantic,10,2,2,0,0
replay,ap,0.5,normal_semantic,11,0,0,0,0
replay,ap,0.5,normal_semantic,15,0,0,0,0
replay,ap,0.5,normal_semantic,18,0,0,0,0
replay,ap,0.5,normal_semantic,20,0,0,0,0
replay,ap,0.5,normal_semantic,30,0,0,0,0
replay,ap,0.5,normal_semantic,31,0,0,0,0
replay,ap,0.5,normal_semantic,32,0,0,0,0
replay,ap,0.5,normal_semantic,40,2134,1169,0,0
replay,ap,0.5,normal_semantic,48,10,1,0,0
replay,ap,0.5,normal_semantic,49,0,0,0,0
replay,ap,0.5,normal_semantic,50,94,26,0,0
replay,ap,0.5,normal_semantic,51,0,0,0,0
replay,ap,0.5,normal_semantic,70,0,3,0,0
replay,ap,0.5,normal_semantic,71,0,0,0,0
replay,ap,0.5,normal_semantic,72,0,0,0,0
replay,ap,0.5,normal_semantic,80,0,0,0,0
replay,ap,0.5,normal_semantic,81,0,0,0,0
replay,ap,0.5,object,125:1,0,0,1881,159
replay,ap,0.5,object,137:3,0,0,24,70
replay,ap,0.5,object,138:4,0,0,1,11
replay,ap,0.5,object,138:5,0,0,11,110
replay,ap,0.5,object,139:7,0,0,155,130
replay,ap,0.5,object,140:1,0,0,0,226
replay,ap,0.5,object,141:4,0,0,595,119
replay,ap,0.5,object,141:5,0,0,51,179
replay,ap,0.5,object,142:2,0,0,17,17
replay,ap,0.5,object,142:3,0,0,13,35
replay,ap,0.5,object,143:3,0,0,4,178
replay,ap,0.5,object,144:2,0,0,4,90
replay,ap,0.5,object,144:3,0,0,0,55
replay,ap,0.5,object,144:4,0,0,4,21
replay,ap,0.5,object,144:5,0,0,46,433
replay,ap,0.5,object,145:1,0,0,9,54
replay,ap,0.5,object,145:2,0,0,16,51
replay,ap,0.5,object,146:2,0,0,35,39
replay,ap,0.5,object,147:2,0,0,13,101
replay,ap,0.5,object,148:2,0,0,14,165
replay,ap,0.5,object,149:2,0,0,8,21
replay,ap,0.5,object,149:3,0,0,0,131
replay,ap,0.5,object,150:2,0,0,58,21
replay,ap,0.5,object,150:3,0,0,31,22
replay,ap,0.5,object,150:4,0,0,189,242
replay,ap,0.5,object,151:1,0,0,2,53
replay,ap,0.5,object,152:1,0,0,1,177
replay,ap,0.5,object,153:30550,0,0,0,115
replay,ap,0.5,object,153:30551,0,0,5,101
replay,ap,0.5,object,169:1,0,0,25,8
replay,ap,0.5,object_returns,0,0,0,13,110
replay,ap,0.5,object_returns,1,0,0,31,368
replay,ap,0.5,object_returns,2,0,0,116,657
replay,ap,0.5,object_returns,3,0,0,272,1056
replay,ap,0.5,object_returns,4,0,0,505,666
replay,ap,0.5,object_returns,5,0,0,518,234
replay,ap,0.5,object_returns,6,0,0,1757,43
replay,ap,0.5,sequence,125,406,262,1881,159
replay,ap,0.5,sequence,137,25,11,24,70
replay,ap,0.5,sequence,138,63,67,12,121
replay,ap,0.5,sequence,139,65,19,155,130
replay,ap,0.5,sequence,140,68,35,0,226
replay,ap,0.5,sequence,141,379,219,646,298
replay,ap,0.5,sequence,142,52,24,30,52
replay,ap,0.5,sequence,143,21,14,4,178
replay,ap,0.5,sequence,144,110,12,54,599
replay,ap,0.5,sequence,145,141,55,25,105
replay,ap,0.5,sequence,146,36,59,35,39
replay,ap,0.5,sequence,147,113,102,13,101
replay,ap,0.5,sequence,148,86,67,14,165
replay,ap,0.5,sequence,149,42,80,8,152
replay,ap,0.5,sequence,150,112,102,278,285
replay,ap,0.5,sequence,151,80,5,2,53
replay,ap,0.5,sequence,152,83,14,1,177
replay,ap,0.5,sequence,153,293,34,5,216
replay,ap,0.5,sequence,169,65,20,25,8
replay,ap,0.5,unassigned_anomaly,149:0,0,0,0,0
replay,ap,0.75,distance,0,600,983,1486,97
replay,ap,0.75,distance,1,7260,951,940,1411
replay,ap,0.75,distance,2,4665,1119,156,849
replay,ap,0.75,distance,3,1282,263,26,194
replay,ap,0.75,distance,4,879,354,17,68
replay,ap,0.75,normal_semantic,10,22,0,0,0
replay,ap,0.75,normal_semantic,11,0,0,0,0
replay,ap,0.75,normal_semantic,15,0,0,0,0
replay,ap,0.75,normal_semantic,18,0,0,0,0
replay,ap,0.75,normal_semantic,20,0,14,0,0
replay,ap,0.75,normal_semantic,30,0,0,0,0
replay,ap,0.75,normal_semantic,31,0,0,0,0
replay,ap,0.75,normal_semantic,32,0,0,0,0
replay,ap,0.75,normal_semantic,40,14131,2677,0,0
replay,ap,0.75,normal_semantic,48,51,8,0,0
replay,ap,0.75,normal_semantic,49,0,0,0,0
replay,ap,0.75,normal_semantic,50,402,947,0,0
replay,ap,0.75,normal_semantic,51,0,0,0,0
replay,ap,0.75,normal_semantic,70,80,24,0,0
replay,ap,0.75,normal_semantic,71,0,0,0,0
replay,ap,0.75,normal_semantic,72,0,0,0,0
replay,ap,0.75,normal_semantic,80,0,0,0,0
replay,ap,0.75,normal_semantic,81,0,0,0,0
replay,ap,0.75,object,125:1,0,0,2319,477
replay,ap,0.75,object,137:3,0,0,4,60
replay,ap,0.75,object,138:4,0,0,0,6
replay,ap,0.75,object,138:5,0,0,0,66
replay,ap,0.75,object,139:7,0,0,2,248
replay,ap,0.75,object,140:1,0,0,0,49
replay,ap,0.75,object,141:4,0,0,55,82
replay,ap,0.75,object,141:5,0,0,2,209
replay,ap,0.75,object,142:2,0,0,0,64
replay,ap,0.75,object,142:3,0,0,25,56
replay,ap,0.75,object,143:3,0,0,55,542
replay,ap,0.75,object,144:2,0,0,0,2
replay,ap,0.75,object,144:3,0,0,0,75
replay,ap,0.75,object,144:4,0,0,0,13
replay,ap,0.75,object,144:5,0,0,0,13
replay,ap,0.75,object,145:1,0,0,0,9
replay,ap,0.75,object,145:2,0,0,1,15
replay,ap,0.75,object,146:2,0,0,2,41
replay,ap,0.75,object,147:2,0,0,4,38
replay,ap,0.75,object,148:2,0,0,1,34
replay,ap,0.75,object,149:2,0,0,6,12
replay,ap,0.75,object,149:3,0,0,1,44
replay,ap,0.75,object,150:2,0,0,4,20
replay,ap,0.75,object,150:3,0,0,0,14
replay,ap,0.75,object,150:4,0,0,7,151
replay,ap,0.75,object,151:1,0,0,1,58
replay,ap,0.75,object,152:1,0,0,0,106
replay,ap,0.75,object,153:30550,0,0,0,48
replay,ap,0.75,object,153:30551,0,0,0,45
replay,ap,0.75,object,169:1,0,0,136,22
replay,ap,0.75,object_returns,0,0,0,6,100
replay,ap,0.75,object_returns,1,0,0,22,395
replay,ap,0.75,object_returns,2,0,0,26,517
replay,ap,0.75,object_returns,3,0,0,139,672
replay,ap,0.75,object_returns,4,0,0,86,365
replay,ap,0.75,object_returns,5,0,0,229,396
replay,ap,0.75,object_returns,6,0,0,2117,174
replay,ap,0.75,sequence,125,2216,868,2319,477
replay,ap,0.75,sequence,137,357,134,4,60
replay,ap,0.75,sequence,138,479,186,0,72
replay,ap,0.75,sequence,139,492,95,2,248
replay,ap,0.75,sequence,140,608,183,0,49
replay,ap,0.75,sequence,141,2638,241,57,291
replay,ap,0.75,sequence,142,429,97,25,120
replay,ap,0.75,sequence,143,375,28,55,542
replay,ap,0.75,sequence,144,806,225,0,103
replay,ap,0.75,sequence,145,668,107,1,24
replay,ap,0.75,sequence,146,321,27,2,41
replay,ap,0.75,sequence,147,762,238,4,38
replay,ap,0.75,sequence,148,721,634,1,34
replay,ap,0.75,sequence,149,506,184,7,56
replay,ap,0.75,sequence,150,852,139,11,185
replay,ap,0.75,sequence,151,495,25,1,58
replay,ap,0.75,sequence,152,645,144,0,106
replay,ap,0.75,sequence,153,999,49,0,93
replay,ap,0.75,sequence,169,317,66,136,22
replay,ap,0.75,unassigned_anomaly,149:0,0,0,0,0
replay,ap,0.9,distance,0,1786,2732,104,189
replay,ap,0.9,distance,1,21018,4963,1167,871
replay,ap,0.9,distance,2,12875,3503,141,268
replay,ap,0.9,distance,3,4864,1619,67,130
replay,ap,0.9,distance,4,4555,1042,24,35
replay,ap,0.9,normal_semantic,10,98,14,0,0
replay,ap,0.9,normal_semantic,11,0,0,0,0
replay,ap,0.9,normal_semantic,15,0,0,0,0
replay,ap,0.9,normal_semantic,18,0,0,0,0
replay,ap,0.9,normal_semantic,20,0,2,0,0
replay,ap,0.9,normal_semantic,30,4,0,0,0
replay,ap,0.9,normal_semantic,31,0,0,0,0
replay,ap,0.9,normal_semantic,32,0,0,0,0
replay,ap,0.9,normal_semantic,40,43935,11241,0,0
replay,ap,0.9,normal_semantic,48,130,55,0,0
replay,ap,0.9,normal_semantic,49,0,0,0,0
replay,ap,0.9,normal_semantic,50,781,2330,0,0
replay,ap,0.9,normal_semantic,51,0,0,0,0
replay,ap,0.9,normal_semantic,70,150,217,0,0
replay,ap,0.9,normal_semantic,71,0,0,0,0
replay,ap,0.9,normal_semantic,72,0,0,0,0
replay,ap,0.9,normal_semantic,80,0,0,0,0
replay,ap,0.9,normal_semantic,81,0,0,0,0
replay,ap,0.9,object,125:1,0,0,1121,689
replay,ap,0.9,object,137:3,0,0,2,36
replay,ap,0.9,object,138:4,0,0,0,2
replay,ap,0.9,object,138:5,0,0,1,23
replay,ap,0.9,object,139:7,0,0,5,28
replay,ap,0.9,object,140:1,0,0,0,15
replay,ap,0.9,object,141:4,0,0,75,12
replay,ap,0.9,object,141:5,0,0,9,53
replay,ap,0.9,object,142:2,0,0,2,147
replay,ap,0.9,object,142:3,0,0,6,89
replay,ap,0.9,object,143:3,0,0,75,159
replay,ap,0.9,object,144:2,0,0,0,1
replay,ap,0.9,object,144:3,0,0,0,22
replay,ap,0.9,object,144:4,0,0,0,1
replay,ap,0.9,object,144:5,0,0,0,2
replay,ap,0.9,object,145:1,0,0,0,6
replay,ap,0.9,object,145:2,0,0,2,3
replay,ap,0.9,object,146:2,0,0,0,30
replay,ap,0.9,object,147:2,0,0,2,0
replay,ap,0.9,object,148:2,0,0,0,1
replay,ap,0.9,object,149:2,0,0,0,4
replay,ap,0.9,object,149:3,0,0,0,2
replay,ap,0.9,object,150:2,0,0,2,9
replay,ap,0.9,object,150:3,0,0,0,6
replay,ap,0.9,object,150:4,0,0,0,39
replay,ap,0.9,object,151:1,0,0,0,29
replay,ap,0.9,object,152:1,0,0,0,46
replay,ap,0.9,object,153:30550,0,0,0,3
replay,ap,0.9,object,153:30551,0,0,0,9
replay,ap,0.9,object,169:1,0,0,201,27
replay,ap,0.9,object_returns,0,0,0,13,71
replay,ap,0.9,object_returns,1,0,0,28,227
replay,ap,0.9,object_returns,2,0,0,60,117
replay,ap,0.9,object_returns,3,0,0,159,298
replay,ap,0.9,object_returns,4,0,0,122,165
replay,ap,0.9,object_returns,5,0,0,369,436
replay,ap,0.9,object_returns,6,0,0,752,179
replay,ap,0.9,sequence,125,7124,3471,1121,689
replay,ap,0.9,sequence,137,1067,306,2,36
replay,ap,0.9,sequence,138,1503,629,1,25
replay,ap,0.9,sequence,139,2027,666,5,28
replay,ap,0.9,sequence,140,1718,826,0,15
replay,ap,0.9,sequence,141,7203,1137,84,65
replay,ap,0.9,sequence,142,1712,672,8,236
replay,ap,0.9,sequence,143,1821,631,75,159
replay,ap,0.9,sequence,144,2263,347,0,26
replay,ap,0.9,sequence,145,1659,358,2,9
replay,ap,0.9,sequence,146,775,320,0,30
replay,ap,0.9,sequence,147,2520,593,2,0
replay,ap,0.9,sequence,148,2452,963,0,1
replay,ap,0.9,sequence,149,1947,835,0,6
replay,ap,0.9,sequence,150,3138,854,2,54
