世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,数值单位,缺失或不可靠比例,无有效值帧或组比例,最小值,最大值,均值,P5,P25,P50,P75,P95,分位数区间最大宽度,缺失说明,来源,P5下界,P5上界,P25下界,P25上界,P50下界,P50上界,P75下界,P75上界,P95下界,P95上界
全部,A02,实际回波占原始槽比例,全部原始帧,全部,帧,世界等权（同一背景）,3592,3592,3592,3592,128,比例或比值,0.0,0.0,0.9013214111328125,0.9999923706054688,0.9550714849544865,0.906982421875,0.9424972534179688,0.9640884399414062,0.9682846069335938,0.9824905395507812,0.0,无缺失,summary.json:全部:A02|visible_fraction|all_frames|all:sequence_equal,0.906982421875,0.906982421875,0.9424972534179688,0.9424972534179688,0.9640884399414062,0.9640884399414062,0.9682846069335938,0.9682846069335938,0.9824905395507812,0.9824905395507812
全部,A02,实际回波数,全部原始帧,全部,帧,有适用观测的帧等权,3592,3592,3592,3592,128,数量,0.0,0.0,118138.0,131071.0,125179.33212694878,118880.0,123532.0,126363.0,126911.0,128777.0,0.0,无缺失,summary.json:全部:A02|visible|all_frames|all:frame_equal,118880.0,118880.0,123532.0,123532.0,126363.0,126363.0,126911.0,126911.0,128777.0,128777.0
全部,A02,实际回波数,全部原始帧,全部,帧,统计单位等权,3592,3592,3592,3592,128,数量,0.0,0.0,118138.0,131071.0,125179.33212694878,118880.0,123532.0,126363.0,126911.0,128777.0,0.0,无缺失,summary.json:全部:A02|visible|all_frames|all:observation_equal,118880.0,118880.0,123532.0,123532.0,126363.0,126363.0,126911.0,126911.0,128777.0,128777.0
全部,A02,实际回波数,全部原始帧,全部,帧,世界等权（同一背景）,3592,3592,3592,3592,128,数量,0.0,0.0,118138.0,131071.0,125183.12967595445,118880.0,123535.0,126365.0,126915.0,128777.0,0.0,无缺失,summary.json:全部:A02|visible|all_frames|all:sequence_equal,118880.0,118880.0,123535.0,123535.0,126365.0,126365.0,126915.0,126915.0,128777.0,128777.0
全部,A02,零坐标槽比例,全部原始帧,全部,帧,有适用观测的帧等权,3592,3592,3592,3592,128,比例或比值,0.0,0.0,7.62939453125e-06,0.0986785888671875,0.044957488045129584,0.01750946044921875,0.03171539306640625,0.03592681884765625,0.0575103759765625,0.093017578125,0.0,无缺失,summary.json:全部:A02|zero_slot_fraction|all_frames|all:frame_equal,0.01750946044921875,0.01750946044921875,0.03171539306640625,0.03171539306640625,0.03592681884765625,0.03592681884765625,0.0575103759765625,0.0575103759765625,0.093017578125,0.093017578125
全部,A02,零坐标槽比例,全部原始帧,全部,帧,统计单位等权,3592,3592,3592,3592,128,比例或比值,0.0,0.0,7.62939453125e-06,0.0986785888671875,0.044957488045129584,0.01750946044921875,0.03171539306640625,0.03592681884765625,0.0575103759765625,0.093017578125,0.0,无缺失,summary.json:全部:A02|zero_slot_fraction|all_frames|all:observation_equal,0.01750946044921875,0.01750946044921875,0.03171539306640625,0.03171539306640625,0.03592681884765625,0.03592681884765625,0.0575103759765625,0.0575103759765625,0.093017578125,0.093017578125
全部,A02,零坐标槽比例,全部原始帧,全部,帧,世界等权（同一背景）,3592,3592,3592,3592,128,比例或比值,0.0,0.0,7.62939453125e-06,0.0986785888671875,0.04492851504551367,0.01750946044921875,0.03171539306640625,0.03591156005859375,0.05750274658203125,0.093017578125,0.0,无缺失,summary.json:全部:A02|zero_slot_fraction|all_frames|all:sequence_equal,0.01750946044921875,0.01750946044921875,0.03171539306640625,0.03171539306640625,0.03591156005859375,0.03591156005859375,0.05750274658203125,0.05750274658203125,0.093017578125,0.093017578125
全部,A02,零坐标槽数,全部原始帧,全部,帧,有适用观测的帧等权,3592,3592,3592,3592,128,数量,0.0,0.0,1.0,12934.0,5892.667873051225,2295.0,4157.0,4709.0,7538.0,12192.0,0.0,无缺失,summary.json:全部:A02|zero_slots|all_frames|all:frame_equal,2295.0,2295.0,4157.0,4157.0,4709.0,4709.0,7538.0,7538.0,12192.0,12192.0
全部,A02,零坐标槽数,全部原始帧,全部,帧,统计单位等权,3592,3592,3592,3592,128,数量,0.0,0.0,1.0,12934.0,5892.667873051225,2295.0,4157.0,4709.0,7538.0,12192.0,0.0,无缺失,summary.json:全部:A02|zero_slots|all_frames|all:observation_equal,2295.0,2295.0,4157.0,4157.0,4709.0,4709.0,7538.0,7538.0,12192.0,12192.0
全部,A02,零坐标槽数,全部原始帧,全部,帧,世界等权（同一背景）,3592,3592,3592,3592,128,数量,0.0,0.0,1.0,12934.0,5888.870324045568,2295.0,4157.0,4707.0,7537.0,12192.0,0.0,无缺失,summary.json:全部:A02|zero_slots|all_frames|all:sequence_equal,2295.0,2295.0,4157.0,4157.0,4707.0,4707.0,7537.0,7537.0,12192.0,12192.0
